,Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
0,ark:/21198/z13g088j,,,Collection,,,,,The Layan Shawabkeh Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
39,ark:/13030/m5sr6pgx,ark:/21198/z13g088j,,Work,143.0,0143.02.0039|~|139166|~|41760_ca_object_representations_media_111551_original.jpg,The Layan Shawabkeh Collection,Layan Shawabkeh Sub-collection 2: Sketches,"مسوّدة ""اسكتش"" من اعمال ليان شوابكة",A Draft Sketch by Layan Shawabka,"A draft sketch by the late artist Layan Shawabka.|~|مسوّدة لوحة ""اسكتش"" من اعمال الفنانة الراحلة ليان شوابكة.","Razan Shawabkeh (Sister of collection owner Layan Shawabkeh), interview with PMDA researcher Lama Ghosheh, July 2019, non-transcript, the Palestinian Museum Digital Archive.",paintings,eng|~|ara,still image,,,,"[31.9037641,35.2034184]",Culture and Arts,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/1/5/17290_ca_object_representations_media_111551_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/1/5/41760_ca_object_representations_media_111551_original.jpg,https://palarchive.org/index.php/Detail/objects/139166/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Layan Shawabkeh Collection | Layan Shawabkeh Sub-collection 2: Sketches,19 August 2019 at 16:23:28,9 March 2021 at 11:20:14,A draft sketch by the late artist Layan Shawabka.,"مسوّدة لوحة ""اسكتش"" من اعمال الفنانة الراحلة ليان شوابكة.",paintings,,,
40,ark:/13030/m5287xrf,ark:/21198/z13g088j,,Work,143.0,0143.02.0040|~|139167|~|94353_ca_object_representations_media_111552_original.jpg,The Layan Shawabkeh Collection,Layan Shawabkeh Sub-collection 2: Sketches,"مسوّدة ""اسكتش"" من اعمال ليان شوابكة",A Draft Sketch by Layan Shawabka,"A draft sketch by the late artist Layan Shawabka.|~|مسوّدة لوحة ""اسكتش"" من اعمال الفنانة الراحلة ليان شوابكة.","Razan Shawabkeh (Sister of collection owner Layan Shawabkeh), interview with PMDA researcher Lama Ghosheh, July 2019, non-transcript, the Palestinian Museum Digital Archive.",,eng|~|ara,text,1 March 2008; Date created,2008-03-01,,"[31.9037641,35.2034184]",Culture and Arts,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/1/5/56536_ca_object_representations_media_111552_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/1/5/94353_ca_object_representations_media_111552_original.jpg,https://palarchive.org/index.php/Detail/objects/139167/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Layan Shawabkeh Collection | Layan Shawabkeh Sub-collection 2: Sketches,19 August 2019 at 16:23:29,9 March 2021 at 11:20:14,A draft sketch by the late artist Layan Shawabka.,"مسوّدة لوحة ""اسكتش"" من اعمال الفنانة الراحلة ليان شوابكة.",,,,
41,ark:/13030/m5p05xrh,ark:/21198/z13g088j,,Work,143.0,0143.02.0041|~|139168|~|74196_ca_object_representations_media_111553_original.jpg,The Layan Shawabkeh Collection,Layan Shawabkeh Sub-collection 2: Sketches,"مسوّدة ""اسكتش"" من اعمال ليان شوابكة",A Draft Sketch by Layan Shawabka,"A draft sketch by the late artist Layan Shawabka.|~|مسوّدة لوحة ""اسكتش"" من اعمال الفنانة الراحلة ليان شوابكة.","Razan Shawabkeh (Sister of collection owner Layan Shawabkeh), interview with PMDA researcher Lama Ghosheh, July 2019, non-transcript, the Palestinian Museum Digital Archive.",paintings,eng|~|ara,still image,,,,"[31.9037641,35.2034184]",Culture and Arts,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/1/5/57735_ca_object_representations_media_111553_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/1/5/74196_ca_object_representations_media_111553_original.jpg,https://palarchive.org/index.php/Detail/objects/139168/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Layan Shawabkeh Collection | Layan Shawabkeh Sub-collection 2: Sketches,19 August 2019 at 16:23:29,9 March 2021 at 11:20:14,A draft sketch by the late artist Layan Shawabka.,"مسوّدة لوحة ""اسكتش"" من اعمال الفنانة الراحلة ليان شوابكة.",paintings,,,
42,ark:/13030/m58q3pn1,ark:/21198/z13g088j,,Work,143.0,0143.02.0042|~|139169|~|56977_ca_object_representations_media_111554_original.jpg,The Layan Shawabkeh Collection,Layan Shawabkeh Sub-collection 2: Sketches,"مسوّدة ""اسكتش"" من اعمال ليان شوابكة",A Draft Sketch by Layan Shawabka,"A draft sketch by the late artist Layan Shawabka.|~|مسوّدة لوحة ""اسكتش"" من اعمال الفنانة الراحلة ليان شوابكة.","Razan Shawabkeh (Sister of collection owner Layan Shawabkeh), interview with PMDA researcher Lama Ghosheh, July 2019, non-transcript, the Palestinian Museum Digital Archive.",paintings,eng|~|ara,still image,,,,"[31.9037641,35.2034184]",Culture and Arts,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/1/5/46493_ca_object_representations_media_111554_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/1/5/56977_ca_object_representations_media_111554_original.jpg,https://palarchive.org/index.php/Detail/objects/139169/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Layan Shawabkeh Collection | Layan Shawabkeh Sub-collection 2: Sketches,19 August 2019 at 16:23:29,9 March 2021 at 11:20:14,A draft sketch by the late artist Layan Shawabka.,"مسوّدة لوحة ""اسكتش"" من اعمال الفنانة الراحلة ليان شوابكة.",paintings,,,
43,ark:/13030/m5dg4f8d,ark:/21198/z13g088j,,Work,143.0,0143.02.0043|~|139170|~|27560_ca_object_representations_media_111555_original.jpg,The Layan Shawabkeh Collection,Layan Shawabkeh Sub-collection 2: Sketches,"مسوّدة ""اسكتش"" من اعمال ليان شوابكة",A Draft Sketch by Layan Shawabka,"A draft sketch by the late artist Layan Shawabka.|~|مسوّدة لوحة ""اسكتش"" من اعمال الفنانة الراحلة ليان شوابكة.","Razan Shawabkeh (Sister of collection owner Layan Shawabkeh), interview with PMDA researcher Lama Ghosheh, July 2019, non-transcript, the Palestinian Museum Digital Archive.",paintings,eng|~|ara,still image,3 March 2008; Date created,2008-03-03,,"[31.9037641,35.2034184]",Culture and Arts,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/1/5/15444_ca_object_representations_media_111555_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/1/5/27560_ca_object_representations_media_111555_original.jpg,https://palarchive.org/index.php/Detail/objects/139170/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Layan Shawabkeh Collection | Layan Shawabkeh Sub-collection 2: Sketches,19 August 2019 at 16:23:29,9 March 2021 at 11:20:14,A draft sketch by the late artist Layan Shawabka.,"مسوّدة لوحة ""اسكتش"" من اعمال الفنانة الراحلة ليان شوابكة.",paintings,,,
44,ark:/13030/m5190wph,ark:/21198/z13g088j,,Work,143.0,0143.02.0044|~|139171|~|28235_ca_object_representations_media_111556_original.jpg,The Layan Shawabkeh Collection,Layan Shawabkeh Sub-collection 2: Sketches,"مسوّدة ""اسكتش"" من اعمال ليان شوابكة",A Draft Sketch by Layan Shawabka,"A draft sketch by the late artist Layan Shawabka.|~|مسوّدة لوحة ""اسكتش"" من اعمال الفنانة الراحلة ليان شوابكة.","Razan Shawabkeh (Sister of collection owner Layan Shawabkeh), interview with PMDA researcher Lama Ghosheh, July 2019, non-transcript, the Palestinian Museum Digital Archive.",paintings,eng|~|ara,still image,3 March 2008; Date created,2008-03-03,,"[31.9037641,35.2034184]",Culture and Arts,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/1/5/85267_ca_object_representations_media_111556_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/1/5/28235_ca_object_representations_media_111556_original.jpg,https://palarchive.org/index.php/Detail/objects/139171/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Layan Shawabkeh Collection | Layan Shawabkeh Sub-collection 2: Sketches,19 August 2019 at 16:23:29,9 March 2021 at 11:20:14,A draft sketch by the late artist Layan Shawabka.,"مسوّدة لوحة ""اسكتش"" من اعمال الفنانة الراحلة ليان شوابكة.",paintings,,,
45,ark:/13030/m5xh7f90,ark:/21198/z13g088j,,Work,143.0,0143.02.0045|~|139172|~|19152_ca_object_representations_media_111557_original.jpg,The Layan Shawabkeh Collection,Layan Shawabkeh Sub-collection 2: Sketches,"مسوّدة ""اسكتش"" من اعمال ليان شوابكة",A Draft Sketch by Layan Shawabka,"A draft sketch by the late artist Layan Shawabka.|~|مسوّدة لوحة ""اسكتش"" من اعمال الفنانة الراحلة ليان شوابكة.","Razan Shawabkeh (Sister of collection owner Layan Shawabkeh), interview with PMDA researcher Lama Ghosheh, July 2019, non-transcript, the Palestinian Museum Digital Archive.",paintings,eng|~|ara,still image,,,,"[31.9037641,35.2034184]",Culture and Arts,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/1/5/45079_ca_object_representations_media_111557_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/1/5/19152_ca_object_representations_media_111557_original.jpg,https://palarchive.org/index.php/Detail/objects/139172/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Layan Shawabkeh Collection | Layan Shawabkeh Sub-collection 2: Sketches,19 August 2019 at 16:23:29,9 March 2021 at 11:20:14,A draft sketch by the late artist Layan Shawabka.,"مسوّدة لوحة ""اسكتش"" من اعمال الفنانة الراحلة ليان شوابكة.",paintings,,,
46,ark:/13030/m5cg7d8t,ark:/21198/z13g088j,,Work,143.0,0143.02.0046|~|139173|~|93266_ca_object_representations_media_111558_original.jpg,The Layan Shawabkeh Collection,Layan Shawabkeh Sub-collection 2: Sketches,"مسوّدة ""اسكتش"" من اعمال ليان شوابكة",A Draft Sketch by Layan Shawabka,"A draft sketch by the late artist Layan Shawabka.|~|مسوّدة لوحة ""اسكتش"" من اعمال الفنانة الراحلة ليان شوابكة.","Razan Shawabkeh (Sister of collection owner Layan Shawabkeh), interview with PMDA researcher Lama Ghosheh, July 2019, non-transcript, the Palestinian Museum Digital Archive.",paintings,eng|~|ara,still image,,,,"[31.9037641,35.2034184]",Culture and Arts,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/1/5/66210_ca_object_representations_media_111558_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/1/5/93266_ca_object_representations_media_111558_original.jpg,https://palarchive.org/index.php/Detail/objects/139173/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Layan Shawabkeh Collection | Layan Shawabkeh Sub-collection 2: Sketches,19 August 2019 at 16:23:29,9 March 2021 at 11:20:14,A draft sketch by the late artist Layan Shawabka.,"مسوّدة لوحة ""اسكتش"" من اعمال الفنانة الراحلة ليان شوابكة.",paintings,,,
47,ark:/13030/m5521ncs,ark:/21198/z13g088j,,Work,143.0,0143.02.0047|~|139174|~|71028_ca_object_representations_media_111559_original.jpg,The Layan Shawabkeh Collection,Layan Shawabkeh Sub-collection 2: Sketches,"مسوّدة ""اسكتش"" من اعمال ليان شوابكة",A Draft Sketch by Layan Shawabka,"A draft sketch by the late artist Layan Shawabka.|~|مسوّدة لوحة ""اسكتش"" من اعمال الفنانة الراحلة ليان شوابكة.","Razan Shawabkeh (Sister of collection owner Layan Shawabkeh), interview with PMDA researcher Lama Ghosheh, July 2019, non-transcript, the Palestinian Museum Digital Archive.",paintings,eng|~|ara,still image,,,,"[31.9037641,35.2034184]",Culture and Arts,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/1/5/68195_ca_object_representations_media_111559_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/1/5/71028_ca_object_representations_media_111559_original.jpg,https://palarchive.org/index.php/Detail/objects/139174/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Layan Shawabkeh Collection | Layan Shawabkeh Sub-collection 2: Sketches,19 August 2019 at 16:23:29,9 March 2021 at 11:20:14,A draft sketch by the late artist Layan Shawabka.,"مسوّدة لوحة ""اسكتش"" من اعمال الفنانة الراحلة ليان شوابكة.",paintings,,,
48,ark:/13030/m5n08wnk,ark:/21198/z13g088j,,Work,143.0,0143.02.0048|~|139175|~|29171_ca_object_representations_media_111560_original.jpg,The Layan Shawabkeh Collection,Layan Shawabkeh Sub-collection 2: Sketches,"مسوّدة ""اسكتش"" من اعمال ليان شوابكة",A Draft Sketch by Layan Shawabka,"A draft sketch by the late artist Layan Shawabka.|~|مسوّدة لوحة ""اسكتش"" من اعمال الفنانة الراحلة ليان شوابكة.","Razan Shawabkeh (Sister of collection owner Layan Shawabkeh), interview with PMDA researcher Lama Ghosheh, July 2019, non-transcript, the Palestinian Museum Digital Archive.",paintings,eng|~|ara,still image,,,,"[31.9037641,35.2034184]",Culture and Arts,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/1/5/41194_ca_object_representations_media_111560_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/1/5/29171_ca_object_representations_media_111560_original.jpg,https://palarchive.org/index.php/Detail/objects/139175/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Layan Shawabkeh Collection | Layan Shawabkeh Sub-collection 2: Sketches,19 August 2019 at 16:23:29,9 March 2021 at 11:20:14,A draft sketch by the late artist Layan Shawabka.,"مسوّدة لوحة ""اسكتش"" من اعمال الفنانة الراحلة ليان شوابكة.",paintings,,,
49,ark:/13030/m57t5bwh,ark:/21198/z13g088j,,Work,143.0,0143.02.0049|~|139176|~|39490_ca_object_representations_media_111561_original.jpg,The Layan Shawabkeh Collection,Layan Shawabkeh Sub-collection 2: Sketches,"مسوّدة ""اسكتش"" من اعمال ليان شوابكة",A Draft Sketch by Layan Shawabka,"A draft of a painting by the late artist Layan Shawabka.|~|مسوّدة لوحة ""اسكتش"" من اعمال الفنانة الراحلة ليان شوابكة.","Razan Shawabkeh (Sister of collection owner Layan Shawabkeh), interview with PMDA researcher Lama Ghosheh, July 2019, non-transcript, the Palestinian Museum Digital Archive.",paintings,eng|~|ara,still image,,,,"[31.9037641,35.2034184]",Culture and Arts,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/1/5/73782_ca_object_representations_media_111561_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/1/5/39490_ca_object_representations_media_111561_original.jpg,https://palarchive.org/index.php/Detail/objects/139176/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Layan Shawabkeh Collection | Layan Shawabkeh Sub-collection 2: Sketches,19 August 2019 at 16:23:29,9 March 2021 at 11:20:14,A draft of a painting by the late artist Layan Shawabka.,"مسوّدة لوحة ""اسكتش"" من اعمال الفنانة الراحلة ليان شوابكة.",paintings,,,
50,ark:/13030/m5wj0d4q,ark:/21198/z13g088j,,Work,143.0,0143.02.0050|~|139177|~|76907_ca_object_representations_media_111562_original.jpg,The Layan Shawabkeh Collection,Layan Shawabkeh Sub-collection 2: Sketches,"مسوّدة ""اسكتش"" من اعمال ليان شوابكة",A Draft Sketch by Layan Shawabka,"A draft of a painting by the late artist Layan Shawabka.|~|مسوّدة لوحة ""اسكتش"" من اعمال الفنانة الراحلة ليان شوابكة.","Razan Shawabkeh (Sister of collection owner Layan Shawabkeh), interview with PMDA researcher Lama Ghosheh, July 2019, non-transcript, the Palestinian Museum Digital Archive.",paintings,eng|~|ara,still image,,,,"[31.9037641,35.2034184]",Culture and Arts,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/1/5/18048_ca_object_representations_media_111562_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/1/5/76907_ca_object_representations_media_111562_original.jpg,https://palarchive.org/index.php/Detail/objects/139177/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Layan Shawabkeh Collection | Layan Shawabkeh Sub-collection 2: Sketches,19 August 2019 at 16:23:29,9 March 2021 at 11:20:14,A draft of a painting by the late artist Layan Shawabka.,"مسوّدة لوحة ""اسكتش"" من اعمال الفنانة الراحلة ليان شوابكة.",paintings,,,
51,ark:/13030/m5vj3bzg,ark:/21198/z13g088j,,Work,143.0,0143.02.0051|~|139178|~|60612_ca_object_representations_media_111563_original.jpg,The Layan Shawabkeh Collection,Layan Shawabkeh Sub-collection 2: Sketches,"مسوّدة ""اسكتش"" من اعمال ليان شوابكة",A Draft Sketch by Layan Shawabka,"A draft of a painting by the late artist Layan Shawabka.|~|مسوّدة لوحة ""اسكتش"" من اعمال الفنانة الراحلة ليان شوابكة.","Razan Shawabkeh (Sister of collection owner Layan Shawabkeh), interview with PMDA researcher Lama Ghosheh, July 2019, non-transcript, the Palestinian Museum Digital Archive.",paintings,eng|~|ara,still image,,,,"[31.9037641,35.2034184]",Culture and Arts,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/1/5/19902_ca_object_representations_media_111563_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/1/5/60612_ca_object_representations_media_111563_original.jpg,https://palarchive.org/index.php/Detail/objects/139178/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Layan Shawabkeh Collection | Layan Shawabkeh Sub-collection 2: Sketches,19 August 2019 at 16:23:29,9 March 2021 at 11:20:14,A draft of a painting by the late artist Layan Shawabka.,"مسوّدة لوحة ""اسكتش"" من اعمال الفنانة الراحلة ليان شوابكة.",paintings,,,
52,ark:/13030/m5rr9nc0,ark:/21198/z13g088j,,Work,143.0,0143.02.0052|~|139179|~|51827_ca_object_representations_media_111564_original.jpg,The Layan Shawabkeh Collection,Layan Shawabkeh Sub-collection 2: Sketches,"مسوّدة ""اسكتش"" من اعمال ليان شوابكة",A Draft Sketch by Layan Shawabka,"A draft of a painting by the late artist Layan Shawabka.|~|مسوّدة لوحة ""اسكتش"" من اعمال الفنانة الراحلة ليان شوابكة.","Razan Shawabkeh (Sister of collection owner Layan Shawabkeh), interview with PMDA researcher Lama Ghosheh, July 2019, non-transcript, the Palestinian Museum Digital Archive.",paintings,eng|~|ara,still image,,,,"[31.9037641,35.2034184]",Culture and Arts,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/1/5/85072_ca_object_representations_media_111564_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/1/5/51827_ca_object_representations_media_111564_original.jpg,https://palarchive.org/index.php/Detail/objects/139179/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Layan Shawabkeh Collection | Layan Shawabkeh Sub-collection 2: Sketches,19 August 2019 at 16:23:29,9 March 2021 at 11:20:14,A draft of a painting by the late artist Layan Shawabka.,"مسوّدة لوحة ""اسكتش"" من اعمال الفنانة الراحلة ليان شوابكة.",paintings,,,
53,ark:/13030/m5424m6z,ark:/21198/z13g088j,,Work,143.0,0143.02.0053|~|139180|~|1597_ca_object_representations_media_111565_original.jpg,The Layan Shawabkeh Collection,Layan Shawabkeh Sub-collection 2: Sketches,"مسوّدة ""اسكتش"" من اعمال ليان شوابكة",A Draft Sketch by Layan Shawabka,"A draft of a painting by the late artist Layan Shawabka.|~|مسوّدة لوحة ""اسكتش"" من اعمال الفنانة الراحلة ليان شوابكة.","Razan Shawabkeh (Sister of collection owner Layan Shawabkeh), interview with PMDA researcher Lama Ghosheh, July 2019, non-transcript, the Palestinian Museum Digital Archive.",paintings,eng|~|ara,still image,,,,"[31.9037641,35.2034184]",Culture and Arts,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/1/5/96154_ca_object_representations_media_111565_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/1/5/1597_ca_object_representations_media_111565_original.jpg,https://palarchive.org/index.php/Detail/objects/139180/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Layan Shawabkeh Collection | Layan Shawabkeh Sub-collection 2: Sketches,19 August 2019 at 16:23:29,9 March 2021 at 11:20:14,A draft of a painting by the late artist Layan Shawabka.,"مسوّدة لوحة ""اسكتش"" من اعمال الفنانة الراحلة ليان شوابكة.",paintings,,,
54,ark:/13030/m5qs2m8m,ark:/21198/z13g088j,,Work,143.0,0143.02.0054|~|139181|~|70733_ca_object_representations_media_111566_original.jpg,The Layan Shawabkeh Collection,Layan Shawabkeh Sub-collection 2: Sketches,"مسوّدة ""اسكتش"" من اعمال ليان شوابكة",A Draft Sketch by Layan Shawabka,"A draft of a painting by the late artist Layan Shawabka.|~|مسوّدة لوحة ""اسكتش"" من اعمال الفنانة الراحلة ليان شوابكة.","Razan Shawabkeh (Sister of collection owner Layan Shawabkeh), interview with PMDA researcher Lama Ghosheh, July 2019, non-transcript, the Palestinian Museum Digital Archive.",paintings,eng|~|ara,still image,26 March 2008; Date created,2008-03-26,,"[31.9037641,35.2034184]",Culture and Arts,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/1/5/65419_ca_object_representations_media_111566_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/1/5/70733_ca_object_representations_media_111566_original.jpg,https://palarchive.org/index.php/Detail/objects/139181/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Layan Shawabkeh Collection | Layan Shawabkeh Sub-collection 2: Sketches,19 August 2019 at 16:23:30,9 March 2021 at 11:20:14,A draft of a painting by the late artist Layan Shawabka.,"مسوّدة لوحة ""اسكتش"" من اعمال الفنانة الراحلة ليان شوابكة.",paintings,,,
55,ark:/13030/m5h784x7,ark:/21198/z13g088j,,Work,143.0,0143.02.0055|~|139182|~|30444_ca_object_representations_media_111567_original.jpg,The Layan Shawabkeh Collection,Layan Shawabkeh Sub-collection 2: Sketches,"مسوّدة ""اسكتش"" من اعمال ليان شوابكة",A Draft Sketch by Layan Shawabka,"A draft of a painting by the late artist Layan Shawabka.|~|مسوّدة لوحة ""اسكتش"" من اعمال الفنانة الراحلة ليان شوابكة.","Razan Shawabkeh (Sister of collection owner Layan Shawabkeh), interview with PMDA researcher Lama Ghosheh, July 2019, non-transcript, the Palestinian Museum Digital Archive.",paintings,eng|~|ara,still image,26 March 2008; Date created,2008-03-26,,"[31.9037641,35.2034184]",Culture and Arts,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/1/5/20953_ca_object_representations_media_111567_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/1/5/30444_ca_object_representations_media_111567_original.jpg,https://palarchive.org/index.php/Detail/objects/139182/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Layan Shawabkeh Collection | Layan Shawabkeh Sub-collection 2: Sketches,19 August 2019 at 16:23:30,9 March 2021 at 11:20:14,A draft of a painting by the late artist Layan Shawabka.,"مسوّدة لوحة ""اسكتش"" من اعمال الفنانة الراحلة ليان شوابكة.",paintings,,,
56,ark:/13030/m5m11vkn,ark:/21198/z13g088j,,Work,143.0,0143.02.0056|~|139183|~|73090_ca_object_representations_media_111568_original.jpg,The Layan Shawabkeh Collection,Layan Shawabkeh Sub-collection 2: Sketches,"مسوّدة ""اسكتش"" من اعمال ليان شوابكة",A Draft Sketch by Layan Shawabka,"A draft of a painting by the late artist Layan Shawabka.|~|مسوّدة لوحة ""اسكتش"" من اعمال الفنانة الراحلة ليان شوابكة.","Razan Shawabkeh (Sister of collection owner Layan Shawabkeh), interview with PMDA researcher Lama Ghosheh, July 2019, non-transcript, the Palestinian Museum Digital Archive.",paintings,eng|~|ara,still image,26 March 2009; Date created,2009-03-26,,"[31.9037641,35.2034184]",Culture and Arts,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/1/5/49630_ca_object_representations_media_111568_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/1/5/73090_ca_object_representations_media_111568_original.jpg,https://palarchive.org/index.php/Detail/objects/139183/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Layan Shawabkeh Collection | Layan Shawabkeh Sub-collection 2: Sketches,19 August 2019 at 16:23:30,9 March 2021 at 11:20:14,A draft of a painting by the late artist Layan Shawabka.,"مسوّدة لوحة ""اسكتش"" من اعمال الفنانة الراحلة ليان شوابكة.",paintings,,,
57,ark:/13030/m5g813tv,ark:/21198/z13g088j,,Work,143.0,0143.02.0057|~|139184|~|46552_ca_object_representations_media_111569_original.jpg,The Layan Shawabkeh Collection,Layan Shawabkeh Sub-collection 2: Sketches,"مسوّدة ""اسكتش"" من أعمال ليان شوابكة",A Draft Sketch by Layan Shawabka,"A draft of a painting by the late artist Layan Shawabka.|~|مسوّدة لوحة ""اسكتش"" بقلم رصاص، من أعمال الفنانة الراحلة ليان شوابكة، رُسم بخطوط رفيعة وسريعة ومتشابكة باستخدام قلم رصاص.","Razan Shawabkeh (Sister of collection owner Layan Shawabkeh), interview with PMDA researcher Lama Ghosheh, July 2019, non-transcript, the Palestinian Museum Digital Archive.",paintings,eng|~|ara,still image,26 March 2008; Date created,2008-03-26,,"[31.9037641,35.2034184]",Culture and Arts,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/1/5/1020_ca_object_representations_media_111569_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/1/5/46552_ca_object_representations_media_111569_original.jpg,https://palarchive.org/index.php/Detail/objects/139184/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Layan Shawabkeh Collection | Layan Shawabkeh Sub-collection 2: Sketches,19 August 2019 at 16:23:30,9 March 2021 at 11:20:14,A draft of a painting by the late artist Layan Shawabka.,"مسوّدة لوحة ""اسكتش"" بقلم رصاص، من أعمال الفنانة الراحلة ليان شوابكة، رُسم بخطوط رفيعة وسريعة ومتشابكة باستخدام قلم رصاص.",paintings,,,
