"Item ARK","Parent ARK","File Name","Object Type","coll id","AltIdentifier.local","Collection","Series","Title","AltTitle.other","Description.note","References","Genre","Language","Type.typeOfResource","Date.created","Date.normalized","Note","Subject.coordinates","Subject topic","Inscription","media.format","media.height","media.width","Thumbnail","IIIF Access URL","External item record","Repository","Rights.servicesContact","Acquisition method","Physical status","Violent Content","Series & Collection","Creation date/time","Last modification date/time","Description (Eng)","Description (Ara)","Genre (old)","Inscription (old)","Inscription 2 (old)","Alt Title","IIIF Manifest URL"
"ark:/13030/m5898j12","ark:/21198/z1k12pvr","","Work","24.0","0024.01.0069|~|23401|~|11294_ca_object_representations_media_13806_original.jpg","The Rajih al-Salfeety Collection","Rajih al-Salfeety Sub-collection 1: Photo Album","راجح السلفيتي مع العريس محمد الانيس يوم زفافه","Rajih al Salfeety with the groom ""Mohammed Al-Anees"" on his wedding day","An old photo in black and white for Rajih al Salfeety in a local wedding in Salfit. The groom ""Mohammad Al-Anees"" appears in this photo, along with Rajih al Salfeety holding a glass of juice and surrounded by men and boys. The photo was taken sometime between 1971-1972.|~|صورة قديمة أبيض وأسود للشاعر راجح السلفيتي في حفل زفاف أحد أبناء بلدة سلفيت، يظهر في الصورة العريس محمد الأنيس والشاعر راجح السلفيتي وهو يحمل بيده كأس عصير ويقف من حولهما رجال وصبيان من البلدة، التقطت الصورة ما بين عالام 1971 -1972","Ozrail, Samar, ""The Rajih al-Salfeety Collection,"" June – July 2018, the Palestinian Museum Digital Archive.","black-and-white photographs","ara","still image","","","فلسطين راجح السلفيتي الزجل الفلسطيني سلفيت  قصائد الشعر الشعبي","[32.085094,35.180832]","","","image/jpeg","2548","3569","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/8/36050_ca_object_representations_media_13806_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/8/11294_ca_object_representations_media_13806_original.jpg","https://palarchive.org/index.php/Detail/objects/23401/lang/en_US","The Palestinian Museum ","info@palarchive.org","","good; 224","","Rajih al-Salfeety Sub-collection 1: Photo Album |  The Rajih al-Salfeety Collection","12 August 2018 at 10:30:51","9 March 2021 at 19:26:11","An old photo in black and white for Rajih al Salfeety in a local wedding in Salfit. The groom ""Mohammad Al-Anees"" appears in this photo, along with Rajih al Salfeety holding a glass of juice and surrounded by men and boys. The photo was taken sometime between 1971-1972.","صورة قديمة أبيض وأسود للشاعر راجح السلفيتي في حفل زفاف أحد أبناء بلدة سلفيت، يظهر في الصورة العريس محمد الأنيس والشاعر راجح السلفيتي وهو يحمل بيده كأس عصير ويقف من حولهما رجال وصبيان من البلدة، التقطت الصورة ما بين عالام 1971 -1972","black-and-white photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5898j12/manifest"
"ark:/13030/m5zt07kv","ark:/21198/z1k12pvr","","Work","24.0","0024.01.0070|~|23402|~|59669_ca_object_representations_media_13807_original.jpg","The Rajih al-Salfeety Collection","Rajih al-Salfeety Sub-collection 1: Photo Album","راجح السلفيتي  مع أصدقائه  في التشيك","Rajih al Salfeety with his friends in Czechoslovakia","Taken in the 1960s in Czechoslovakia, this black-and-white photograph features Rajih al Salfeety, carrying a baby girl, with his friends.|~|صورة بالأبيض والأسود لراجح السلفيتي وهو يحمل طفلة وصديقاه، التقطت الصورة لراجح السلفيتي خلال اقامته في التشيك ما بين عامي 1959-1967.","Ozrail, Samar, ""The Rajih al-Salfeety Collection,"" June – July 2018, the Palestinian Museum Digital Archive.","black-and-white photographs","ara","still image","1959 to 1967; Date created","1959/1967","فلسطين راجح السلفيتي الزجل الفلسطيني سلفيت  قصائد الشعر الشعبي الاتحاد السوفيتي تشيكوسلوفاكيا","[32.085094,35.180832]","","","image/jpeg","2511","3599","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/8/77726_ca_object_representations_media_13807_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/8/59669_ca_object_representations_media_13807_original.jpg","https://palarchive.org/index.php/Detail/objects/23402/lang/en_US","The Palestinian Museum ","info@palarchive.org","","endangered; 227","","Rajih al-Salfeety Sub-collection 1: Photo Album |  The Rajih al-Salfeety Collection","12 August 2018 at 10:30:51","9 March 2021 at 19:26:10","Taken in the 1960s in Czechoslovakia, this black-and-white photograph features Rajih al Salfeety, carrying a baby girl, with his friends.","صورة بالأبيض والأسود لراجح السلفيتي وهو يحمل طفلة وصديقاه، التقطت الصورة لراجح السلفيتي خلال اقامته في التشيك ما بين عامي 1959-1967.","black-and-white photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5zt07kv/manifest"
"ark:/13030/m54j7s8w","ark:/21198/z1k12pvr","","Work","24.0","0024.01.0071|~|23403|~|56143_ca_object_representations_media_13808_original.jpg","The Rajih al-Salfeety Collection","Rajih al-Salfeety Sub-collection 1: Photo Album","راجح السفيتي مع أصدقائه أمام منزله","Rajih al Salfeety in front of his house with his friends","Taken in the early 1950s in Salfit, this black-and-white photograph features Rajih al Salfeety with his friends in front of his house.|~|صورة بالأبيض والأسود لراجح السلفيتي وهو يجلس مع أصدقائه أمام منزله في بلدته سلفيت، التقطت الصورة بداية خمسينيات القرن العشرين","Ozrail, Samar, ""The Rajih al-Salfeety Collection,"" June – July 2018, the Palestinian Museum Digital Archive.","black-and-white photographs","ara","still image","1950s; Date created","1950/1959","فلسطين راجح السلفيتي الزجل الفلسطيني سلفيت  قصائد الشعر الشعبي","[32.085094,35.180832]","","","image/jpeg","2474","3605","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/8/80744_ca_object_representations_media_13808_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/8/56143_ca_object_representations_media_13808_original.jpg","https://palarchive.org/index.php/Detail/objects/23403/lang/en_US","The Palestinian Museum ","info@palarchive.org","","acceptable; 226","","Rajih al-Salfeety Sub-collection 1: Photo Album |  The Rajih al-Salfeety Collection","12 August 2018 at 10:30:51","9 March 2021 at 19:26:10","Taken in the early 1950s in Salfit, this black-and-white photograph features Rajih al Salfeety with his friends in front of his house.","صورة بالأبيض والأسود لراجح السلفيتي وهو يجلس مع أصدقائه أمام منزله في بلدته سلفيت، التقطت الصورة بداية خمسينيات القرن العشرين","black-and-white photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm54j7s8w/manifest"
"ark:/13030/m5km6pw2","ark:/21198/z1k12pvr","","Work","24.0","0024.01.0072|~|23404|~|23473_ca_object_representations_media_13809_original.jpg","The Rajih al-Salfeety Collection","Rajih al-Salfeety Sub-collection 1: Photo Album","راجح السلفيتي وهو يجلس على أحد أسوار مدرسة ذكور سلفيت","Rajih al Salfeety sitting on a wall of Salfit School for Boys","Taken in the early 1950s in Salfit, this black-and-white photograph features Rajih al Salfeety at Salfit School for Boys.|~|صورة لراجح السلفيتي وهو يجلس على أحد أسوار مدرسة ذكور سلفيت، التقطت الصورة في بداية خمسينيات القرن الماضي","Ozrail, Samar, ""The Rajih al-Salfeety Collection,"" June – July 2018, the Palestinian Museum Digital Archive.","black-and-white photographs","ara","still image","1950s; Date created","1950/1959","فلسطين راجح السلفيتي الزجل الفلسطيني سلفيت  قصائد الشعر الشعبي","[32.085094,35.180832]","","","image/jpeg","3601","2473","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/8/68546_ca_object_representations_media_13809_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/8/23473_ca_object_representations_media_13809_original.jpg","https://palarchive.org/index.php/Detail/objects/23404/lang/en_US","The Palestinian Museum ","info@palarchive.org","","acceptable; 226","","Rajih al-Salfeety Sub-collection 1: Photo Album |  The Rajih al-Salfeety Collection","12 August 2018 at 10:30:52","9 March 2021 at 19:26:10","Taken in the early 1950s in Salfit, this black-and-white photograph features Rajih al Salfeety at Salfit School for Boys.","صورة لراجح السلفيتي وهو يجلس على أحد أسوار مدرسة ذكور سلفيت، التقطت الصورة في بداية خمسينيات القرن الماضي","black-and-white photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5km6pw2/manifest"
"ark:/13030/m57b1gsg","ark:/21198/z1k12pvr","","Work","24.0","0024.01.0073|~|23405|~|34297_ca_object_representations_media_13810_original.jpg","The Rajih al-Salfeety Collection","Rajih al-Salfeety Sub-collection 1: Photo Album","راجح السلفيتي وأبناء عمومته","Rajih al Salfeety and his cousins","Taken in the late 1960s in Salfit, this black-and-white photograph features Rajih al Salfeety with his kinsmen.|~|صورة بالأبيض والأسود لراجح السلفيتي مع أبناء عمومته وهم يقفون في أحد شوارع بلدته سلفيت، التقطت الصورة في نهاية ستينيات القرن الماضي.","Ozrail, Samar, ""The Rajih al-Salfeety Collection,"" June – July 2018, the Palestinian Museum Digital Archive.","black-and-white photographs","ara","still image","1960s; Date created","1960/1969","فلسطين راجح السلفيتي الزجل الفلسطيني سلفيت  قصائد الشعر الشعبي","[32.085094,35.180832]","","","image/jpeg","2489","3621","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/8/64133_ca_object_representations_media_13810_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/8/34297_ca_object_representations_media_13810_original.jpg","https://palarchive.org/index.php/Detail/objects/23405/lang/en_US","The Palestinian Museum ","info@palarchive.org","","acceptable; 226","","Rajih al-Salfeety Sub-collection 1: Photo Album |  The Rajih al-Salfeety Collection","12 August 2018 at 10:30:52","9 March 2021 at 19:26:10","Taken in the late 1960s in Salfit, this black-and-white photograph features Rajih al Salfeety with his kinsmen.","صورة بالأبيض والأسود لراجح السلفيتي مع أبناء عمومته وهم يقفون في أحد شوارع بلدته سلفيت، التقطت الصورة في نهاية ستينيات القرن الماضي.","black-and-white photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm57b1gsg/manifest"
"ark:/13030/m5v19gwb","ark:/21198/z1k12pvr","","Work","24.0","0024.01.0074|~|23406|~|97891_ca_object_representations_media_13811_original.jpg","The Rajih al-Salfeety Collection","Rajih al-Salfeety Sub-collection 1: Photo Album","راجح السفيتي مع أصدقائه في بلدته سلفيت","Rajih al Salfeety with his friends in his hometown ""Salfit""","Taken in the early 1950s in Salfit, this black-and-white photograph features Rajih al Salfeety with his friends in the streets of his town.|~|صورة بالأبيض والأسود لراجح السلفيتي مع أصدقائه في أحد شوارع بلدته سلفيت، التقطت الصورة في بداية خمسينيات القرن الماضي.","Ozrail, Samar, ""The Rajih al-Salfeety Collection,"" June – July 2018, the Palestinian Museum Digital Archive.","black-and-white photographs","ara","still image","1950s; Date created","1950/1959","فلسطين راجح السلفيتي الزجل الفلسطيني سلفيت  قصائد الشعر الشعبي","[32.085094,35.180832]","","","image/jpeg","2453","3614","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/8/22075_ca_object_representations_media_13811_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/8/97891_ca_object_representations_media_13811_original.jpg","https://palarchive.org/index.php/Detail/objects/23406/lang/en_US","The Palestinian Museum ","info@palarchive.org","","acceptable; 226","","Rajih al-Salfeety Sub-collection 1: Photo Album |  The Rajih al-Salfeety Collection","12 August 2018 at 10:30:52","9 March 2021 at 19:26:10","Taken in the early 1950s in Salfit, this black-and-white photograph features Rajih al Salfeety with his friends in the streets of his town.","صورة بالأبيض والأسود لراجح السلفيتي مع أصدقائه في أحد شوارع بلدته سلفيت، التقطت الصورة في بداية خمسينيات القرن الماضي.","black-and-white photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5v19gwb/manifest"
"ark:/13030/m5b356ct","ark:/21198/z1k12pvr","","Work","24.0","0024.01.0075|~|23407|~|48851_ca_object_representations_media_13812_original.jpg","The Rajih al-Salfeety Collection","Rajih al-Salfeety Sub-collection 1: Photo Album","راجح السلفيتي يقدم وصلة زجلية  في سلفيت","Rajih al Salfeety reciting Zajal (oral poetry) in Salfit","Taken in 1967 upon Rajih al Salfeety's return from Czechoslovakia, this black-and-white photograph features al Salfeety at the wedding of someone from Salfit. Al Salfeety is seen singing Zajal (oral rhymed poetry) with men and children around him repeating after him.|~|صورة بالابيض والأسود لراجح السفيتي وهو يقوم بتقديم وصلة زجلية في زفة أحد ابناء بلدته سلفيت، يظهر فالصورة راجح السلفيتي وخلفه أحد أبناء البلدة يقوم بالعزف على الطبل وقد تجمهر من حوله مجموعهة من الرجال والصبيان يستمعون الى الراجح ويغنون معه، التقطت الصورة بعد عودة راجح السلفيتي من التشيك في عام 1967.","Ozrail, Samar, ""The Rajih al-Salfeety Collection,"" June – July 2018, the Palestinian Museum Digital Archive.","black-and-white photographs","ara","still image","1967; Date created","1967","فلسطين راجح السلفيتي الزجل الفلسطيني سلفيت  قصائد الشعر الشعبي","[32.085094,35.180832]","","","image/jpeg","2488","3608","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/8/30621_ca_object_representations_media_13812_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/8/48851_ca_object_representations_media_13812_original.jpg","https://palarchive.org/index.php/Detail/objects/23407/lang/en_US","The Palestinian Museum ","info@palarchive.org","","acceptable; 226","","Rajih al-Salfeety Sub-collection 1: Photo Album |  The Rajih al-Salfeety Collection","12 August 2018 at 10:30:52","9 March 2021 at 19:26:10","Taken in 1967 upon Rajih al Salfeety's return from Czechoslovakia, this black-and-white photograph features al Salfeety at the wedding of someone from Salfit. Al Salfeety is seen singing Zajal (oral rhymed poetry) with men and children around him repeating after him.","صورة بالابيض والأسود لراجح السفيتي وهو يقوم بتقديم وصلة زجلية في زفة أحد ابناء بلدته سلفيت، يظهر فالصورة راجح السلفيتي وخلفه أحد أبناء البلدة يقوم بالعزف على الطبل وقد تجمهر من حوله مجموعهة من الرجال والصبيان يستمعون الى الراجح ويغنون معه، التقطت الصورة بعد عودة راجح السلفيتي من التشيك في عام 1967.","black-and-white photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5b356ct/manifest"
"ark:/13030/m5fv5z3v","ark:/21198/z1k12pvr","","Work","24.0","0024.01.0076|~|23408|~|8085_ca_object_representations_media_13813_original.jpg","The Rajih al-Salfeety Collection","Rajih al-Salfeety Sub-collection 1: Photo Album","تجمع لأهلي بلدة سلفيت","A gathering for the people of Salfit","Taken in the 1950s in Salfit, this black-and-white photograph features a group of men from Salfit wearing the traditional thobe of Salfit, which includes Hatta, Iqal, Qumbaz, and a Kaftan.|~|صورة بالأبيض والأسود لمجموعة من رجالات بلدة سلفيت وقد تجمهروا في منطقة برية في سلفيت، يظهر الرجال وهم يرتدون الزي التقليدي للبلدة، الذي هو عبارة عن حطة وعقال وقمباز ودماية، التقطت الصورة في خمسينيات القرن الماضي.","Ozrail, Samar, ""The Rajih al-Salfeety Collection,"" June – July 2018, the Palestinian Museum Digital Archive.","black-and-white photographs","ara","still image","1950s; Date created","1950/1959","فلسطين راجح السلفيتي الزجل الفلسطيني سلفيت  قصائد الشعر الشعبي","[32.085094,35.180832]","","","image/jpeg","2519","3605","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/8/15737_ca_object_representations_media_13813_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/8/8085_ca_object_representations_media_13813_original.jpg","https://palarchive.org/index.php/Detail/objects/23408/lang/en_US","The Palestinian Museum ","info@palarchive.org","","acceptable; 226","","Rajih al-Salfeety Sub-collection 1: Photo Album |  The Rajih al-Salfeety Collection","12 August 2018 at 10:30:52","9 March 2021 at 19:26:10","Taken in the 1950s in Salfit, this black-and-white photograph features a group of men from Salfit wearing the traditional thobe of Salfit, which includes Hatta, Iqal, Qumbaz, and a Kaftan.","صورة بالأبيض والأسود لمجموعة من رجالات بلدة سلفيت وقد تجمهروا في منطقة برية في سلفيت، يظهر الرجال وهم يرتدون الزي التقليدي للبلدة، الذي هو عبارة عن حطة وعقال وقمباز ودماية، التقطت الصورة في خمسينيات القرن الماضي.","black-and-white photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5fv5z3v/manifest"
"ark:/13030/m56b4fn3","ark:/21198/z1k12pvr","","Work","24.0","0024.01.0077|~|23409|~|45121_ca_object_representations_media_13814_original.jpg","The Rajih al-Salfeety Collection","Rajih al-Salfeety Sub-collection 1: Photo Album","راجح السلفيتي يؤدي وصلة زجلية ويدبك","Rajih al Salfeety reciting Zajal and Dabka dancing","Taken in the early 1950s, this black-and-white photograph features Rajih al Salfeety singing Zajal (oral rhymed poetry) while performing Dabkeh at a wedding in Salfit. The wedding is said to have been held at at-Tuteh Square in Salfit, which was the center of the town back in the day.|~|صورة بالأبيض والأسود لراجح السلفيتي وهو يؤدي وصلة زجلية ويرقص الدبكة خلال إحدى الزفات في سلفيت، ويظهر في الصورة أن العرض كان في ساحة التوتة في سلفيت وهي ساحة مشهورة في البلدة وكانت تعتبر المركز الرئيسي لتجمع الأهالي في البلدة.","Ozrail, Samar, ""The Rajih al-Salfeety Collection,"" June – July 2018, the Palestinian Museum Digital Archive.","black-and-white photographs","ara","still image","1951 to 1952; Date created","1951/1952","فلسطين راجح السلفيتي الزجل الفلسطيني سلفيت  قصائد الشعر الشعبي","[32.085094,35.180832]","","","image/jpeg","2459","3631","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/8/93345_ca_object_representations_media_13814_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/8/45121_ca_object_representations_media_13814_original.jpg","https://palarchive.org/index.php/Detail/objects/23409/lang/en_US","The Palestinian Museum ","info@palarchive.org","","endangered; 227","","Rajih al-Salfeety Sub-collection 1: Photo Album |  The Rajih al-Salfeety Collection","12 August 2018 at 10:30:52","9 March 2021 at 19:26:10","Taken in the early 1950s, this black-and-white photograph features Rajih al Salfeety singing Zajal (oral rhymed poetry) while performing Dabkeh at a wedding in Salfit. The wedding is said to have been held at at-Tuteh Square in Salfit, which was the center of the town back in the day.","صورة بالأبيض والأسود لراجح السلفيتي وهو يؤدي وصلة زجلية ويرقص الدبكة خلال إحدى الزفات في سلفيت، ويظهر في الصورة أن العرض كان في ساحة التوتة في سلفيت وهي ساحة مشهورة في البلدة وكانت تعتبر المركز الرئيسي لتجمع الأهالي في البلدة.","black-and-white photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm56b4fn3/manifest"
"ark:/13030/m53k0r1q","ark:/21198/z1k12pvr","","Work","24.0","0024.01.0078|~|23410|~|19012_ca_object_representations_media_13815_original.jpg","The Rajih al-Salfeety Collection","Rajih al-Salfeety Sub-collection 1: Photo Album","راجح السلفيتي مع صديقه في تشيكوسلوفاكيا","Rajih al Salfeety in Czechoslovakia with his friend","Taken in the 1960s in Czechoslovakia, this black-and-white photograph features Rajih al Salfeety in a hotel with a friend of his.|~|صورة بالأبيض والأسود لراجح السلفيتي مع صديقه في أحد الفنادق في تشيكوسلوفاكيا، حيث أقام راجح السلفيتي في التشيك ما بين عامي 1959-1967","Ozrail, Samar, ""The Rajih al-Salfeety Collection,"" June – July 2018, the Palestinian Museum Digital Archive.","black-and-white photographs","ara","still image","1959 to 1967; Date created","1959/1967","فلسطين راجح السلفيتي الزجل الفلسطيني سلفيت  قصائد الشعر الشعبي تشيكوسلوفاكيا الاتحاد السوفيتي","[32.085094,35.180832]","","","image/jpeg","2087","3031","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/8/77288_ca_object_representations_media_13815_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/8/19012_ca_object_representations_media_13815_original.jpg","https://palarchive.org/index.php/Detail/objects/23410/lang/en_US","The Palestinian Museum ","info@palarchive.org","","acceptable; 226","","Rajih al-Salfeety Sub-collection 1: Photo Album |  The Rajih al-Salfeety Collection","12 August 2018 at 10:30:52","9 March 2021 at 19:26:10","Taken in the 1960s in Czechoslovakia, this black-and-white photograph features Rajih al Salfeety in a hotel with a friend of his.","صورة بالأبيض والأسود لراجح السلفيتي مع صديقه في أحد الفنادق في تشيكوسلوفاكيا، حيث أقام راجح السلفيتي في التشيك ما بين عامي 1959-1967","black-and-white photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm53k0r1q/manifest"
"ark:/13030/m5qc7fkb","ark:/21198/z1k12pvr","","Work","24.0","0024.01.0079|~|23411|~|36477_ca_object_representations_media_13816_original.jpg","The Rajih al-Salfeety Collection","Rajih al-Salfeety Sub-collection 1: Photo Album","راجح السلفيتي مع أصدقائه في تشيكوسلوفاكيا","Rajih al Salfeety, with his friends, in Czechoslovakia","Taken in the 1960s in Czechoslovakia, this black-and-white photograph features Rajih al Salfeety with his friends in the Czechoslovakia wilderness.|~|صورة بالأبيض والأسود لراجح السلفيتي مع أصدقائه في أحد المناطق البرية في تشيكوسلوفاكيا، التقطت الصورة ما بين عام 1959- 1967، خلال فترة إقامة راجح السلفيتي في تشيكوسلوفاكيا.","Ozrail, Samar, ""The Rajih al-Salfeety Collection,"" June – July 2018, the Palestinian Museum Digital Archive.","black-and-white photographs","ara","still image","1959 to 1967; Date created","1959/1967","فلسطين راجح السلفيتي الزجل الفلسطيني سلفيت  قصائد الشعر الشعبي الاتحاد السوفيتي تشيكوسلوفاكيا","[32.085094,35.180832]","","","image/jpeg","2112","3021","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/8/38627_ca_object_representations_media_13816_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/8/36477_ca_object_representations_media_13816_original.jpg","https://palarchive.org/index.php/Detail/objects/23411/lang/en_US","The Palestinian Museum ","info@palarchive.org","","endangered; 227","","Rajih al-Salfeety Sub-collection 1: Photo Album |  The Rajih al-Salfeety Collection","12 August 2018 at 10:30:53","9 March 2021 at 19:26:10","Taken in the 1960s in Czechoslovakia, this black-and-white photograph features Rajih al Salfeety with his friends in the Czechoslovakia wilderness.","صورة بالأبيض والأسود لراجح السلفيتي مع أصدقائه في أحد المناطق البرية في تشيكوسلوفاكيا، التقطت الصورة ما بين عام 1959- 1967، خلال فترة إقامة راجح السلفيتي في تشيكوسلوفاكيا.","black-and-white photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5qc7fkb/manifest"
"ark:/13030/m5xt36hc","ark:/21198/z1k12pvr","","Work","24.0","0024.01.0080|~|23412|~|28171_ca_object_representations_media_13817_original.jpg","The Rajih al-Salfeety Collection","Rajih al-Salfeety Sub-collection 1: Photo Album","راجح السلفيتي مع صديقاه يقفون أعلى جسر في تشيكوسلوفاكيا","Rajih al Salfeety standing on the highest bridge in Czechoslovakia with his friends","Taken in the 1960s in Czechoslovakia, this black-and-white photograph features Rajih al Salfeety with his friends over a bridge in Czechoslovakia.|~|صورة بالأبيض والأسود لراجح السلفيتي مع صديقاه يقفان أعلى أحد الجسور في تشيكوسلوفاكيا، التقطت الصورة خلال فترة اقامة راجح السلفيتي في تشيكوسلوفاكيا ما بين عامي 1959- 1967.","Ozrail, Samar, ""The Rajih al-Salfeety Collection,"" June – July 2018, the Palestinian Museum Digital Archive.","black-and-white photographs","ara","still image","1959 to 1967; Date created","1959/1967","فلسطين راجح السلفيتي الزجل الفلسطيني سلفيت  قصائد الشعر الشعبي","[32.085094,35.180832]","","","image/jpeg","2227","3255","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/8/68021_ca_object_representations_media_13817_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/8/28171_ca_object_representations_media_13817_original.jpg","https://palarchive.org/index.php/Detail/objects/23412/lang/en_US","The Palestinian Museum ","info@palarchive.org","","acceptable; 226","","Rajih al-Salfeety Sub-collection 1: Photo Album |  The Rajih al-Salfeety Collection","12 August 2018 at 10:30:53","9 March 2021 at 19:26:10","Taken in the 1960s in Czechoslovakia, this black-and-white photograph features Rajih al Salfeety with his friends over a bridge in Czechoslovakia.","صورة بالأبيض والأسود لراجح السلفيتي مع صديقاه يقفان أعلى أحد الجسور في تشيكوسلوفاكيا، التقطت الصورة خلال فترة اقامة راجح السلفيتي في تشيكوسلوفاكيا ما بين عامي 1959- 1967.","black-and-white photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5xt36hc/manifest"
"ark:/13030/m5t5156p","ark:/21198/z1k12pvr","","Work","24.0","0024.01.0081|~|23413|~|65539_ca_object_representations_media_13818_original.jpg","The Rajih al-Salfeety Collection","Rajih al-Salfeety Sub-collection 1: Photo Album","صورة جماعية لراجح السلفيتي مع مجموعة من الشباب في تشيكوسلوفاكيا","A group photo for Rajih al Salfeety with a group of young men in Czechoslovakia","Taken in the 1960s, this black-and-white photograph features Rajih al Salfeety with Palestinian students in a treey-snowy area in Czechoslovakia.|~|صورة جماعية بالأبيض والأسود لمجموعة من الشباب يرجح أنهم طلاب فلسطينيون في تشيكوسلوفاكيا مع راجح السلفيتي، التقطت الصورة في أحد المناطق المشجرة والمثلجة في التشيك، يعود زمن الصور لفترة اقامة راجح السلفيتي في تشيكوسلوفاكيا.","Ozrail, Samar, ""The Rajih al-Salfeety Collection,"" June – July 2018, the Palestinian Museum Digital Archive.","black-and-white photographs","ara","still image","1959 to 1967; Date created","1959/1967","فلسطين راجح السلفيتي الزجل الفلسطيني سلفيت  قصائد الشعر الشعبي تشيكوسلوفاكيا الاتحاد السوفيتي","[32.085094,35.180832]","","","image/jpeg","2238","3222","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/8/62349_ca_object_representations_media_13818_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/8/65539_ca_object_representations_media_13818_original.jpg","https://palarchive.org/index.php/Detail/objects/23413/lang/en_US","The Palestinian Museum ","info@palarchive.org","","acceptable; 226","","Rajih al-Salfeety Sub-collection 1: Photo Album |  The Rajih al-Salfeety Collection","12 August 2018 at 10:30:53","9 March 2021 at 19:26:10","Taken in the 1960s, this black-and-white photograph features Rajih al Salfeety with Palestinian students in a treey-snowy area in Czechoslovakia.","صورة جماعية بالأبيض والأسود لمجموعة من الشباب يرجح أنهم طلاب فلسطينيون في تشيكوسلوفاكيا مع راجح السلفيتي، التقطت الصورة في أحد المناطق المشجرة والمثلجة في التشيك، يعود زمن الصور لفترة اقامة راجح السلفيتي في تشيكوسلوفاكيا.","black-and-white photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5t5156p/manifest"
