Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z10s57z5,,,Collection,,,,,El-Funoun Palestinian Popular Dance Troupe Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m59s9bjt,ark:/21198/z10s57z5,,Work,103.0,0103.01.2094|~|110715|~|14458_ca_object_representations_media_72027_original.jpg,El-Funoun Palestinian Popular Dance Troupe Collection,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs,من جولة فرقة الفنون الشعبية في فرنسا عام 1999,"A Glimpse of el-Funoun Palestinian Popular Dance Troupe's France Tour, 1999",A colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's France Tour in 1999.|~|صورة ملونة من جولة فرقة الفنون الشعبية في فرنسا عام 1999.,"Asad, Hamza, ""The El-Funoun Palestinian Popular Dance Troupe Collection,"" archival collection, May - August 2018, the Palestinian Museum Digital Archive.",color photographs,ara,still image,1999; Date created,1999,,"[46.227638,2.213749]",,,image/jpeg,4544,6539,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/2/0/9147_ca_object_representations_media_72027_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/2/0/14458_ca_object_representations_media_72027_original.jpg,https://palarchive.org/index.php/Detail/objects/110715/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs | El-Funoun Palestinian Popular Dance Troupe Collection,4 April 2019 at 11:49:39,9 March 2021 at 11:33:53,A colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's France Tour in 1999.,صورة ملونة من جولة فرقة الفنون الشعبية في فرنسا عام 1999.,color photographs,,,
ark:/13030/m5p34jpq,ark:/21198/z10s57z5,,Work,103.0,0103.01.2095|~|110716|~|70328_ca_object_representations_media_72028_original.jpg,El-Funoun Palestinian Popular Dance Troupe Collection,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs,من جولة فرقة الفنون الشعبية في فرنسا عام 1999,"A Glimpse of el-Funoun Palestinian Popular Dance Troupe's France Tour, 1999",A colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's France Tour in 1999.|~|صورة ملونة من جولة فرقة الفنون الشعبية في فرنسا عام 1999.,"Asad, Hamza, ""The El-Funoun Palestinian Popular Dance Troupe Collection,"" archival collection, May - August 2018, the Palestinian Museum Digital Archive.",color photographs,ara,still image,1999; Date created,1999,,"[46.227638,2.213749]",,,image/jpeg,4544,6539,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/2/0/75459_ca_object_representations_media_72028_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/2/0/70328_ca_object_representations_media_72028_original.jpg,https://palarchive.org/index.php/Detail/objects/110716/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs | El-Funoun Palestinian Popular Dance Troupe Collection,4 April 2019 at 11:49:39,9 March 2021 at 11:33:53,A colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's France Tour in 1999.,صورة ملونة من جولة فرقة الفنون الشعبية في فرنسا عام 1999.,color photographs,,,
ark:/13030/m5nw74rd,ark:/21198/z10s57z5,,Work,103.0,0103.01.2096|~|110717|~|66689_ca_object_representations_media_72029_original.jpg,El-Funoun Palestinian Popular Dance Troupe Collection,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs,من جولة فرقة الفنون الشعبية في فرنسا عام 1999,"A Glimpse of el-Funoun Palestinian Popular Dance Troupe's France Tour, 1999",A colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's France Tour in 1999.|~|صورة ملونة من جولة فرقة الفنون الشعبية في فرنسا عام 1999.,"Asad, Hamza, ""The El-Funoun Palestinian Popular Dance Troupe Collection,"" archival collection, May - August 2018, the Palestinian Museum Digital Archive.",color photographs,ara,still image,1999; Date created,1999,,"[46.227638,2.213749]",,,image/jpeg,4544,6539,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/2/0/21941_ca_object_representations_media_72029_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/2/0/66689_ca_object_representations_media_72029_original.jpg,https://palarchive.org/index.php/Detail/objects/110717/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs | El-Funoun Palestinian Popular Dance Troupe Collection,4 April 2019 at 11:49:39,9 March 2021 at 11:33:53,A colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's France Tour in 1999.,صورة ملونة من جولة فرقة الفنون الشعبية في فرنسا عام 1999.,color photographs,,,
ark:/13030/m5hb6rq8,ark:/21198/z10s57z5,,Work,103.0,0103.01.2097|~|110718|~|89500_ca_object_representations_media_72030_original.jpg,El-Funoun Palestinian Popular Dance Troupe Collection,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs,من جولة فرقة الفنون الشعبية في فرنسا عام 1999,"A Glimpse of el-Funoun Palestinian Popular Dance Troupe's France Tour, 1999",A colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's France Tour in 1999.|~|صورة ملونة من جولة فرقة الفنون الشعبية في فرنسا عام 1999.,"Asad, Hamza, ""The El-Funoun Palestinian Popular Dance Troupe Collection,"" archival collection, May - August 2018, the Palestinian Museum Digital Archive.",color photographs,ara,still image,1999; Date created,1999,,"[46.227638,2.213749]",,,image/jpeg,4544,6539,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/2/0/80375_ca_object_representations_media_72030_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/2/0/89500_ca_object_representations_media_72030_original.jpg,https://palarchive.org/index.php/Detail/objects/110718/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs | El-Funoun Palestinian Popular Dance Troupe Collection,4 April 2019 at 11:49:39,9 March 2021 at 11:33:53,A colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's France Tour in 1999.,صورة ملونة من جولة فرقة الفنون الشعبية في فرنسا عام 1999.,color photographs,,,
ark:/13030/m5j46d39,ark:/21198/z10s57z5,,Work,103.0,0103.01.2098|~|110719|~|25857_ca_object_representations_media_72031_original.jpg,El-Funoun Palestinian Popular Dance Troupe Collection,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs,من جولة فرقة الفنون الشعبية في فرنسا عام 1999,"A Glimpse of el-Funoun Palestinian Popular Dance Troupe's France Tour, 1999",A colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's France Tour in 1999.|~|صورة ملونة من جولة فرقة الفنون الشعبية في فرنسا عام 1999.,"Asad, Hamza, ""The El-Funoun Palestinian Popular Dance Troupe Collection,"" archival collection, May - August 2018, the Palestinian Museum Digital Archive.",color photographs,ara,still image,1999; Date created,1999,,"[46.227638,2.213749]",,,image/jpeg,4544,6539,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/2/0/48504_ca_object_representations_media_72031_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/2/0/25857_ca_object_representations_media_72031_original.jpg,https://palarchive.org/index.php/Detail/objects/110719/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs | El-Funoun Palestinian Popular Dance Troupe Collection,4 April 2019 at 11:49:39,9 March 2021 at 11:33:53,A colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's France Tour in 1999.,صورة ملونة من جولة فرقة الفنون الشعبية في فرنسا عام 1999.,color photographs,,,
ark:/13030/m5ck610b,ark:/21198/z10s57z5,,Work,103.0,0103.01.2099|~|110720|~|6193_ca_object_representations_media_72032_original.jpg,El-Funoun Palestinian Popular Dance Troupe Collection,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs,لمحة من مشاركة فرقة الفنون الشعبية في مهرجان فلسطين الدولي عام 1993,El-Funoun Palestinian Popular Dance Troupe Performing at the Palestine International Festival in 1993,A colour photograph of el-Funoun Palestinian Popular Dance Troupe participating in Palestine International Festival in 1993.|~|صورة ملونة ترصد ملمحًا من مشاركة فرقة الفنون الشعبيّة في مهرجان فلسطين الدولي عام 1993.,"Asad, Hamza, ""The El-Funoun Palestinian Popular Dance Troupe Collection,"" archival collection, May - August 2018, the Palestinian Museum Digital Archive.",color photographs,ara,still image,1993; Date created,1993,,"[31.952162,35.233154]",,,image/jpeg,4544,6539,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/2/0/72470_ca_object_representations_media_72032_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/2/0/6193_ca_object_representations_media_72032_original.jpg,https://palarchive.org/index.php/Detail/objects/110720/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs | El-Funoun Palestinian Popular Dance Troupe Collection,4 April 2019 at 11:49:40,9 March 2021 at 11:33:53,A colour photograph of el-Funoun Palestinian Popular Dance Troupe participating in Palestine International Festival in 1993.,صورة ملونة ترصد ملمحًا من مشاركة فرقة الفنون الشعبيّة في مهرجان فلسطين الدولي عام 1993.,color photographs,,,
ark:/13030/m5dg4bpj,ark:/21198/z10s57z5,,Work,103.0,0103.01.2100|~|110721|~|26012_ca_object_representations_media_72033_original.jpg,El-Funoun Palestinian Popular Dance Troupe Collection,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs,من جولة فرقة الفنون الشعبية في فرنسا عام 1999,"A Glimpse of el-Funoun Palestinian Popular Dance Troupe's France Tour, 1999",A colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's France Tour in 1999.|~|صورة ملونة من جولة فرقة الفنون الشعبية في فرنسا عام 1999.,"Asad, Hamza, ""The El-Funoun Palestinian Popular Dance Troupe Collection,"" archival collection, May - August 2018, the Palestinian Museum Digital Archive.",color photographs,ara,still image,1999; Date created,1999,,"[46.227638,2.213749]",,,image/jpeg,4544,6497,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/2/0/35951_ca_object_representations_media_72033_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/2/0/26012_ca_object_representations_media_72033_original.jpg,https://palarchive.org/index.php/Detail/objects/110721/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs | El-Funoun Palestinian Popular Dance Troupe Collection,4 April 2019 at 11:49:40,9 March 2021 at 11:33:53,A colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's France Tour in 1999.,صورة ملونة من جولة فرقة الفنون الشعبية في فرنسا عام 1999.,color photographs,,,
ark:/13030/m5h782bs,ark:/21198/z10s57z5,,Work,103.0,0103.01.2101|~|110722|~|65822_ca_object_representations_media_72034_original.jpg,El-Funoun Palestinian Popular Dance Troupe Collection,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs,من جولة فرقة الفنون الشعبية في فرنسا عام 1999,"A Glimpse of el-Funoun Palestinian Popular Dance Troupe's France Tour, 1999",A colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's France Tour in 1999.|~|صورة ملونة من جولة فرقة الفنون الشعبية في فرنسا عام 1999.,"Asad, Hamza, ""The El-Funoun Palestinian Popular Dance Troupe Collection,"" archival collection, May - August 2018, the Palestinian Museum Digital Archive.",color photographs,ara,still image,1999; Date created,1999,,"[46.227638,2.213749]",,,image/jpeg,4544,6466,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/2/0/337_ca_object_representations_media_72034_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/2/0/65822_ca_object_representations_media_72034_original.jpg,https://palarchive.org/index.php/Detail/objects/110722/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs | El-Funoun Palestinian Popular Dance Troupe Collection,4 April 2019 at 11:49:40,9 March 2021 at 11:33:53,A colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's France Tour in 1999.,صورة ملونة من جولة فرقة الفنون الشعبية في فرنسا عام 1999.,color photographs,,,
ark:/13030/m53z5t6g,ark:/21198/z10s57z5,,Work,103.0,0103.01.2102|~|110723|~|28770_ca_object_representations_media_72035_original.jpg,El-Funoun Palestinian Popular Dance Troupe Collection,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs,من جولة فرقة الفنون الشعبية في فرنسا عام 1999,"A Glimpse of el-Funoun Palestinian Popular Dance Troupe's France Tour, 1999",A colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's France Tour in 1999.|~|صورة ملونة من جولة فرقة الفنون الشعبية في فرنسا عام 1999.,"Asad, Hamza, ""The El-Funoun Palestinian Popular Dance Troupe Collection,"" archival collection, May - August 2018, the Palestinian Museum Digital Archive.",color photographs,ara,still image,1999; Date created,1999,,"[46.227638,2.213749]",,,image/jpeg,4544,6539,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/2/0/36455_ca_object_representations_media_72035_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/2/0/28770_ca_object_representations_media_72035_original.jpg,https://palarchive.org/index.php/Detail/objects/110723/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs | El-Funoun Palestinian Popular Dance Troupe Collection,4 April 2019 at 11:49:40,9 March 2021 at 11:33:53,A colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's France Tour in 1999.,صورة ملونة من جولة فرقة الفنون الشعبية في فرنسا عام 1999.,color photographs,,,
ark:/13030/m50652gf,ark:/21198/z10s57z5,,Work,103.0,0103.01.2103|~|110724|~|72602_ca_object_representations_media_72036_original.jpg,El-Funoun Palestinian Popular Dance Troupe Collection,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs,من جولة فرقة الفنون الشعبية في فرنسا عام 1999,"A Glimpse of el-Funoun Palestinian Popular Dance Troupe's France Tour, 1999",A colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's France Tour in 1999.|~|صورة ملونة من جولة فرقة الفنون الشعبية في فرنسا عام 1999.,"Asad, Hamza, ""The El-Funoun Palestinian Popular Dance Troupe Collection,"" archival collection, May - August 2018, the Palestinian Museum Digital Archive.",color photographs,ara,still image,1999; Date created,1999,,"[46.227638,2.213749]",,,image/jpeg,4481,6455,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/2/0/54124_ca_object_representations_media_72036_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/2/0/72602_ca_object_representations_media_72036_original.jpg,https://palarchive.org/index.php/Detail/objects/110724/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs | El-Funoun Palestinian Popular Dance Troupe Collection,4 April 2019 at 11:49:40,9 March 2021 at 11:33:53,A colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's France Tour in 1999.,صورة ملونة من جولة فرقة الفنون الشعبية في فرنسا عام 1999.,color photographs,,,
ark:/13030/m57t5892,ark:/21198/z10s57z5,,Work,103.0,0103.01.2104|~|110725|~|51508_ca_object_representations_media_72037_original.jpg,El-Funoun Palestinian Popular Dance Troupe Collection,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs,من جولة فرقة الفنون الشعبية في فرنسا عام 1999,"A Glimpse of el-Funoun Palestinian Popular Dance Troupe's France Tour, 1999",A colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's France Tour in 1999.|~|صورة ملونة من جولة فرقة الفنون الشعبية في فرنسا عام 1999.,"Asad, Hamza, ""The El-Funoun Palestinian Popular Dance Troupe Collection,"" archival collection, May - August 2018, the Palestinian Museum Digital Archive.",color photographs,ara,still image,1999; Date created,1999,,"[46.227638,2.213749]",,,image/jpeg,4544,6539,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/2/0/37036_ca_object_representations_media_72037_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/2/0/51508_ca_object_representations_media_72037_original.jpg,https://palarchive.org/index.php/Detail/objects/110725/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs | El-Funoun Palestinian Popular Dance Troupe Collection,4 April 2019 at 11:49:41,9 March 2021 at 11:33:53,A colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's France Tour in 1999.,صورة ملونة من جولة فرقة الفنون الشعبية في فرنسا عام 1999.,color photographs,,,
ark:/13030/m5vf4jz9,ark:/21198/z10s57z5,,Work,103.0,0103.01.2105|~|110726|~|70060_ca_object_representations_media_72038_original.jpg,El-Funoun Palestinian Popular Dance Troupe Collection,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs,من جولة فرقة الفنون الشعبية في فرنسا عام 1999,"A Glimpse of el-Funoun Palestinian Popular Dance Troupe's France Tour, 1999",A colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's France Tour in 1999.|~|صورة ملونة من جولة فرقة الفنون الشعبية في فرنسا عام 1999.,"Asad, Hamza, ""The El-Funoun Palestinian Popular Dance Troupe Collection,"" archival collection, May - August 2018, the Palestinian Museum Digital Archive.",color photographs,ara,still image,1999; Date created,1999,,"[46.227638,2.213749]",,,image/jpeg,4544,6539,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/2/0/58760_ca_object_representations_media_72038_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/2/0/70060_ca_object_representations_media_72038_original.jpg,https://palarchive.org/index.php/Detail/objects/110726/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs | El-Funoun Palestinian Popular Dance Troupe Collection,4 April 2019 at 11:49:41,9 March 2021 at 11:33:53,A colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's France Tour in 1999.,صورة ملونة من جولة فرقة الفنون الشعبية في فرنسا عام 1999.,color photographs,,,
ark:/13030/m57q6jz7,ark:/21198/z10s57z5,,Work,103.0,0103.01.2106|~|110727|~|42076_ca_object_representations_media_72039_original.jpg,El-Funoun Palestinian Popular Dance Troupe Collection,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs,من جولة فرقة الفنون الشعبية في فرنسا عام 1999,"A Glimpse of el-Funoun Palestinian Popular Dance Troupe's France Tour, 1999",A colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's France Tour in 1999.|~|صورة ملونة من جولة فرقة الفنون الشعبية في فرنسا عام 1999.,"Asad, Hamza, ""The El-Funoun Palestinian Popular Dance Troupe Collection,"" archival collection, May - August 2018, the Palestinian Museum Digital Archive.",color photographs,ara,still image,1999; Date created,1999,,"[46.227638,2.213749]",,,image/jpeg,4544,6539,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/2/0/57129_ca_object_representations_media_72039_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/2/0/42076_ca_object_representations_media_72039_original.jpg,https://palarchive.org/index.php/Detail/objects/110727/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs | El-Funoun Palestinian Popular Dance Troupe Collection,4 April 2019 at 11:49:41,9 March 2021 at 11:33:53,A colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's France Tour in 1999.,صورة ملونة من جولة فرقة الفنون الشعبية في فرنسا عام 1999.,color photographs,,,
ark:/13030/m5cg79nh,ark:/21198/z10s57z5,,Work,103.0,0103.01.2107|~|110728|~|88013_ca_object_representations_media_72040_original.jpg,El-Funoun Palestinian Popular Dance Troupe Collection,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs,من جولة فرقة الفنون الشعبية في فرنسا عام 1999,"A Glimpse of el-Funoun Palestinian Popular Dance Troupe's France Tour, 1999",A colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's France Tour in 1999.|~|صورة ملونة من جولة فرقة الفنون الشعبية في فرنسا عام 1999.,"Asad, Hamza, ""The El-Funoun Palestinian Popular Dance Troupe Collection,"" archival collection, May - August 2018, the Palestinian Museum Digital Archive.",color photographs,ara,still image,1999; Date created,1999,,"[46.227638,2.213749]",,,image/jpeg,4544,6539,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/2/0/16602_ca_object_representations_media_72040_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/2/0/88013_ca_object_representations_media_72040_original.jpg,https://palarchive.org/index.php/Detail/objects/110728/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs | El-Funoun Palestinian Popular Dance Troupe Collection,4 April 2019 at 11:49:41,9 March 2021 at 11:33:53,A colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's France Tour in 1999.,صورة ملونة من جولة فرقة الفنون الشعبية في فرنسا عام 1999.,color photographs,,,
ark:/13030/m5m40g8q,ark:/21198/z10s57z5,,Work,103.0,0103.01.2108|~|110729|~|3376_ca_object_representations_media_72041_original.jpg,El-Funoun Palestinian Popular Dance Troupe Collection,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs,من جولة فرقة الفنون الشعبية في فرنسا عام 1999,"A Glimpse of el-Funoun Palestinian Popular Dance Troupe's France Tour, 1999",A colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's France Tour in 1999.|~|صورة ملونة من جولة فرقة الفنون الشعبية في فرنسا عام 1999.,"Asad, Hamza, ""The El-Funoun Palestinian Popular Dance Troupe Collection,"" archival collection, May - August 2018, the Palestinian Museum Digital Archive.",color photographs,ara,still image,1999; Date created,1999,,"[46.227638,2.213749]",,,image/jpeg,4544,6539,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/2/0/20485_ca_object_representations_media_72041_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/2/0/3376_ca_object_representations_media_72041_original.jpg,https://palarchive.org/index.php/Detail/objects/110729/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs | El-Funoun Palestinian Popular Dance Troupe Collection,4 April 2019 at 11:49:42,9 March 2021 at 11:33:53,A colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's France Tour in 1999.,صورة ملونة من جولة فرقة الفنون الشعبية في فرنسا عام 1999.,color photographs,,,
ark:/13030/m5z688k3,ark:/21198/z10s57z5,,Work,103.0,0103.01.2109|~|110730|~|91598_ca_object_representations_media_72042_original.jpg,El-Funoun Palestinian Popular Dance Troupe Collection,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs,من جولة فرقة الفنون الشعبية في فرنسا عام 1999,"A Glimpse of el-Funoun Palestinian Popular Dance Troupe's France Tour, 1999",A colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's France Tour in 1999.|~|صورة ملونة من جولة فرقة الفنون الشعبية في فرنسا عام 1999.,"Asad, Hamza, ""The El-Funoun Palestinian Popular Dance Troupe Collection,"" archival collection, May - August 2018, the Palestinian Museum Digital Archive.",color photographs,ara,still image,1999; Date created,1999,,"[46.227638,2.213749]",,,image/jpeg,4544,6539,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/2/0/82647_ca_object_representations_media_72042_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/2/0/91598_ca_object_representations_media_72042_original.jpg,https://palarchive.org/index.php/Detail/objects/110730/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs | El-Funoun Palestinian Popular Dance Troupe Collection,4 April 2019 at 11:49:42,9 March 2021 at 11:33:53,A colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's France Tour in 1999.,صورة ملونة من جولة فرقة الفنون الشعبية في فرنسا عام 1999.,color photographs,,,
ark:/13030/m5tf7hwt,ark:/21198/z10s57z5,,Work,103.0,0103.01.2110|~|110731|~|51604_ca_object_representations_media_72043_original.jpg,El-Funoun Palestinian Popular Dance Troupe Collection,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs,من جولة فرقة الفنون الشعبية في فرنسا عام 1999,"A Glimpse of el-Funoun Palestinian Popular Dance Troupe's France Tour, 1999",A colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's France Tour in 1999.|~|صورة ملونة من جولة فرقة الفنون الشعبية في فرنسا عام 1999.,"Asad, Hamza, ""The El-Funoun Palestinian Popular Dance Troupe Collection,"" archival collection, May - August 2018, the Palestinian Museum Digital Archive.",color photographs,ara,still image,1999; Date created,1999,,"[46.227638,2.213749]",,,image/jpeg,4544,6539,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/2/0/54266_ca_object_representations_media_72043_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/2/0/51604_ca_object_representations_media_72043_original.jpg,https://palarchive.org/index.php/Detail/objects/110731/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,El-Funoun Palestinian Popular Dance Troupe Sub-collection 1: Photographs | El-Funoun Palestinian Popular Dance Troupe Collection,4 April 2019 at 11:49:42,9 March 2021 at 11:33:53,A colour photograph captures a glimpse of el-Funoun Palestinian Popular Dance Troupe's France Tour in 1999.,صورة ملونة من جولة فرقة الفنون الشعبية في فرنسا عام 1999.,color photographs,,,
