Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z15r0fnx,,,Collection,,,,,The Mohammed abu Ra'id Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m5jn02hf,ark:/21198/z15r0fnx,,Work,248.0,0248.01.0011|~|183670|~|2368_ca_object_representations_media_144962_original.jpg,The Mohammed abu Ra'id Collection,Mohammed abu Ra'id Sub-collection 1: Photographs,رجل فلسطيني في المانيا,A Palestinian Man in Germany; A Palestinian Man in Germany,A photograph of Muhammad Musa abu-Raʿd in his residence in Germany.|~|لقطة لمحمد موسى ابو رعد في سكنه في المانيا,,,,still image,1966,1966,رجل، ربطة عنق، بدلة، باب، تدفئة مركزية,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/4/9/67234_ca_object_representations_media_144962_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/4/9/2368_ca_object_representations_media_144962_original.jpg,https://palarchive.org/index.php/Detail/objects/183670/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Mohammed abu Ra'id Collection | Mohammed abu Ra'id Sub-collection 1: Photographs,30 September 2019 at 13:35:34,10 March 2021 at 15:26:02,A photograph of Muhammad Musa abu-Raʿd in his residence in Germany.,لقطة لمحمد موسى ابو رعد في سكنه في المانيا,,,,
ark:/13030/m54f9gnt,ark:/21198/z15r0fnx,,Work,248.0,0248.01.0012|~|183671|~|62280_ca_object_representations_media_144963_original.jpg,The Mohammed abu Ra'id Collection,Mohammed abu Ra'id Sub-collection 1: Photographs,رجلان في حديقة المانية,Two Men in a Park in Germany; Two Men in a Park in Germany,"Muhammad Musa abu-Raʿd on the left, with his German friend, mowing the yard of a German hospital|~|محمد موسى ابو رعد من جهة االيسار مع زميله الالماني يقومان بقص العشب في حديقة مشفى الماني",,,,still image,1965,1965,رجلان، شجر، الة قص عشب، بدلةـ، ربطة عنق,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/4/9/32605_ca_object_representations_media_144963_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/4/9/62280_ca_object_representations_media_144963_original.jpg,https://palarchive.org/index.php/Detail/objects/183671/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Mohammed abu Ra'id Collection | Mohammed abu Ra'id Sub-collection 1: Photographs,30 September 2019 at 13:35:34,10 March 2021 at 15:26:03,"Muhammad Musa abu-Raʿd on the left, with his German friend, mowing the yard of a German hospital",محمد موسى ابو رعد من جهة االيسار مع زميله الالماني يقومان بقص العشب في حديقة مشفى الماني,,,,
ark:/13030/m58707c3,ark:/21198/z15r0fnx,,Work,248.0,0248.01.0013|~|183672|~|84918_ca_object_representations_media_144965_original.jpg,The Mohammed abu Ra'id Collection,Mohammed abu Ra'id Sub-collection 1: Photographs,رجل في الحديقة,A Man in the Park; A Man in the Park,Muhammad Musa abu-Raʿd in a park in Germany|~|محمد موسى ابو رعد في حديقة المانيا,,,,still image,,,رجل، اشارة، شجرة، شارع، بدلة، ربطة عنق، مقعد، حديقة,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/4/9/86849_ca_object_representations_media_144965_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/4/9/84918_ca_object_representations_media_144965_original.jpg,https://palarchive.org/index.php/Detail/objects/183672/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Mohammed abu Ra'id Collection | Mohammed abu Ra'id Sub-collection 1: Photographs,30 September 2019 at 13:35:34,10 March 2021 at 15:26:03,Muhammad Musa abu-Raʿd in a park in Germany,محمد موسى ابو رعد في حديقة المانيا,,,,
ark:/13030/m5dv99tm,ark:/21198/z15r0fnx,,Work,248.0,0248.01.0014|~|183673|~|93214_ca_object_representations_media_144966_original.jpg,The Mohammed abu Ra'id Collection,Mohammed abu Ra'id Sub-collection 1: Photographs,لقطة في شارع الماني,A Snapshot in the Streets of Germany; A Snapshot in the Streets of Germany,"A snapshot of a street in Germany, where a German woman is standing, behind her on the right is a Palestinian man named:ʾesmaʿil Matareyya.|~|لقطة لشارع الماني تظهر فيه سيدة المانية وخلفها من جهة اليمين رجل فلسطيني يدعى اسماعيل مطرية",,,,still image,,,شارع، سيارة، سيدة، امرأة، اشارة، لافتة، رجال، مبنى,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/4/9/77913_ca_object_representations_media_144966_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/4/9/93214_ca_object_representations_media_144966_original.jpg,https://palarchive.org/index.php/Detail/objects/183673/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Mohammed abu Ra'id Collection | Mohammed abu Ra'id Sub-collection 1: Photographs,30 September 2019 at 13:35:34,10 March 2021 at 15:26:03,"A snapshot of a street in Germany, where a German woman is standing, behind her on the right is a Palestinian man named:ʾesmaʿil Matareyya.",لقطة لشارع الماني تظهر فيه سيدة المانية وخلفها من جهة اليمين رجل فلسطيني يدعى اسماعيل مطرية,,,,
ark:/13030/m59678gg,ark:/21198/z15r0fnx,,Work,248.0,0248.01.0015|~|183674|~|72372_ca_object_representations_media_144967_original.jpg,The Mohammed abu Ra'id Collection,Mohammed abu Ra'id Sub-collection 1: Photographs,رجل يقف على مدرج,A Man Standing in a Stadium ; A Man Standing in a Stadium,Muhammad Musa abu-Raʿd standing in the stadium of Augustus Temple near Sebastia.|~|محمد موسى ابو رعد يقف على مدرج معبد اغسطس قرب سبسطية,,,,still image,1967,1967,مدرج، رجل,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/4/9/37041_ca_object_representations_media_144967_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/4/9/72372_ca_object_representations_media_144967_original.jpg,https://palarchive.org/index.php/Detail/objects/183674/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Mohammed abu Ra'id Collection | Mohammed abu Ra'id Sub-collection 1: Photographs,30 September 2019 at 13:35:34,10 March 2021 at 15:26:03,Muhammad Musa abu-Raʿd standing in the stadium of Augustus Temple near Sebastia.,محمد موسى ابو رعد يقف على مدرج معبد اغسطس قرب سبسطية,,,,
ark:/13030/m5vx87dr,ark:/21198/z15r0fnx,,Work,248.0,0248.01.0016|~|183675|~|34691_ca_object_representations_media_144968_original.jpg,The Mohammed abu Ra'id Collection,Mohammed abu Ra'id Sub-collection 1: Photographs,رجل من سبسطية مع سُياح,A Man from Sebastia with Tourists ; A Man from Sebastia with Tourists,Muhammad Musa abu-Raʿd wearing a special uniform during a celebration with some tourists visiting Sebastia.|~|محمد موسى ابو رعد يرتدي مريول اثناء احتفال مع مجموعة من السياح في زيارة لهم في سبسطية,,,,still image,1968,1968,رجال، مريول، اشارة، لافتة، حائط,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/4/9/77953_ca_object_representations_media_144968_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/4/9/34691_ca_object_representations_media_144968_original.jpg,https://palarchive.org/index.php/Detail/objects/183675/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Mohammed abu Ra'id Collection | Mohammed abu Ra'id Sub-collection 1: Photographs,30 September 2019 at 13:35:35,10 March 2021 at 15:26:04,Muhammad Musa abu-Raʿd wearing a special uniform during a celebration with some tourists visiting Sebastia.,محمد موسى ابو رعد يرتدي مريول اثناء احتفال مع مجموعة من السياح في زيارة لهم في سبسطية,,,,
ark:/13030/m5nd3s2z,ark:/21198/z15r0fnx,,Work,248.0,0248.01.0017|~|183676|~|30605_ca_object_representations_media_144970_original.jpg,The Mohammed abu Ra'id Collection,Mohammed abu Ra'id Sub-collection 1: Photographs,رجال ونساء يحتلفون في المانيا,"Men and Women Celebrating, Germany; Men and Women Celebrating, Germany","A photograph of Muhammad Musa abu-Raʿd, the third from the right, with men and women celebrating New Years Eve in Germany.|~|لقطة تجمع محمد موسى ابو رعد الثالث من جهة اليمين مع رجال ونساء في حفلة رأس السنة الميلادية في المانيا",,,,still image,1964,1964,رجل، امرأة، حفل، تنكر، اقنعة، قبعة، ازياء، زينة، مجوهرات، كرسي، طاولة، زجاجة، انارة,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/4/9/44291_ca_object_representations_media_144970_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/4/9/30605_ca_object_representations_media_144970_original.jpg,https://palarchive.org/index.php/Detail/objects/183676/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Mohammed abu Ra'id Collection | Mohammed abu Ra'id Sub-collection 1: Photographs,30 September 2019 at 13:35:35,10 March 2021 at 15:26:04,"A photograph of Muhammad Musa abu-Raʿd, the third from the right, with men and women celebrating New Years Eve in Germany.",لقطة تجمع محمد موسى ابو رعد الثالث من جهة اليمين مع رجال ونساء في حفلة رأس السنة الميلادية في المانيا,,,,
ark:/13030/m5gr4pm5,ark:/21198/z15r0fnx,,Work,248.0,0248.01.0018|~|183677|~|43754_ca_object_representations_media_144971_original.jpg,The Mohammed abu Ra'id Collection,Mohammed abu Ra'id Sub-collection 1: Photographs,رجلان قرب حظيرة في المانيا,"Two Men Near to a Yard, Germany; Two Men Near to a Yard, Germany","A photograph of Muhammad Musa abu-Raʿd on the right to a German man, standing in a yard in Germany.|~|لقطة تجمع رجل الماني من اليمين مع محمد موسى ابو رعد جهة اليمين قرب حظيرة في احدى المدن الالمانية",,,,still image,1965,1965,رجلان، شمسية، حظيرة، شجر، كوخ، قرون,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/4/9/9843_ca_object_representations_media_144971_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/4/9/43754_ca_object_representations_media_144971_original.jpg,https://palarchive.org/index.php/Detail/objects/183677/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Mohammed abu Ra'id Collection | Mohammed abu Ra'id Sub-collection 1: Photographs,30 September 2019 at 13:35:35,10 March 2021 at 15:26:04,"A photograph of Muhammad Musa abu-Raʿd on the right to a German man, standing in a yard in Germany.",لقطة تجمع رجل الماني من اليمين مع محمد موسى ابو رعد جهة اليمين قرب حظيرة في احدى المدن الالمانية,,,,
ark:/13030/m5d0103t,ark:/21198/z15r0fnx,,Work,248.0,0248.01.0019|~|183678|~|3827_ca_object_representations_media_144972_original.jpg,The Mohammed abu Ra'id Collection,Mohammed abu Ra'id Sub-collection 1: Photographs,رجل بجانب اثار سبسطية,A Man Next to Monuments in Sebastia; A Man Next to Monuments in Sebastia,Muhammad Musa abu-Raʿd next to monuments in Sebastia.|~|محمد موسى ابو رعد قرب اثار في سبسطية,,,,still image,1960s,1960/1969,رجل، اثار، شجر,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/4/9/93319_ca_object_representations_media_144972_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/4/9/3827_ca_object_representations_media_144972_original.jpg,https://palarchive.org/index.php/Detail/objects/183678/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Mohammed abu Ra'id Collection | Mohammed abu Ra'id Sub-collection 1: Photographs,30 September 2019 at 13:35:35,10 March 2021 at 15:26:05,Muhammad Musa abu-Raʿd next to monuments in Sebastia.,محمد موسى ابو رعد قرب اثار في سبسطية,,,,
ark:/13030/m5hn31c2,ark:/21198/z15r0fnx,,Work,248.0,0248.01.0020|~|183679|~|28311_ca_object_representations_media_144974_original.jpg,The Mohammed abu Ra'id Collection,Mohammed abu Ra'id Sub-collection 1: Photographs,رجال من سبسطية,Men from Sebastia,"Muhammad Musa abu-Raʿd sitting among a group of men of Sebastia, near an area of monuments.; Muhammad Musa abu-Raʿd sitting among a group of men of Sebastia, near an area of monuments.|~|عدد من رجال بلدة سبسطية قرب منطقة الاثار يتوسطهم جالساً محمد موسى ابو رعد",,,,still image,1960s,1960/1969,رجال، بدلة، ربطة عنق، شجر، حجارة,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/4/9/40874_ca_object_representations_media_144974_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/4/9/28311_ca_object_representations_media_144974_original.jpg,https://palarchive.org/index.php/Detail/objects/183679/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Mohammed abu Ra'id Collection | Mohammed abu Ra'id Sub-collection 1: Photographs,30 September 2019 at 13:35:35,10 March 2021 at 15:26:05,"Muhammad Musa abu-Raʿd sitting among a group of men of Sebastia, near an area of monuments.; Muhammad Musa abu-Raʿd sitting among a group of men of Sebastia, near an area of monuments.",عدد من رجال بلدة سبسطية قرب منطقة الاثار يتوسطهم جالساً محمد موسى ابو رعد,,,,
