,Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
0,ark:/21198/z1g21kdq,,,Collection,,,,,The Rawdat el-Zuhur School Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
239,ark:/13030/m51k72v7,ark:/21198/z1g21kdq,,Work,272.0,0272.01.0239|~|191909|~|44558_ca_object_representations_media_139449_original.jpg,The Rawdat el-Zuhur School Collection,Rawdat el-Zuhur School Sub-collection 1: Photographs,ابراهيم ابو الحمص، احد طلبة مدرسة روضة الزهور في القدس,"A Pupil Portrait of Ibrahim abu al-Hummus, Rawdat el-Zuhur in Jerusalem",A black-and-white pupil portrait of Ibrahim abu al-Hummus at Rawdat el-Zuhur in Jerusalem.|~|ابراهيم ابو الحمص، أحد طلبة مدرسة روضة الزهور في القدس,"Salwa az-Zananiry (former head of Rawdat el-Zuhur School), interview by PMDA researcher Lama Ghaushe, September - October 2019. Salwa az-Zananiry (former head of Rawdat el-Zuhur School), conversation via Whatapp with PMDA researcher Lama Ghaushe, September - October 2019.",,ara,still image,1979; Date created,1979,,"[31.768319,35.21371]",Education and Extracurricular Activities|~|Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/9/4/51980_ca_object_representations_media_139449_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/9/4/44558_ca_object_representations_media_139449_original.jpg,https://palarchive.org/index.php/Detail/objects/191909/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,Rawdat el-Zuhur School Sub-collection 1: Photographs | The Rawdat el-Zuhur School Collection,16 October 2019 at 15:58:25,9 March 2021 at 11:10:22,A black-and-white pupil portrait of Ibrahim abu al-Hummus at Rawdat el-Zuhur in Jerusalem.,ابراهيم ابو الحمص، أحد طلبة مدرسة روضة الزهور في القدس,,,,
240,ark:/13030/m5744h2j,ark:/21198/z1g21kdq,,Work,272.0,0272.01.0240|~|191910|~|64056_ca_object_representations_media_139451_original.jpg,The Rawdat el-Zuhur School Collection,Rawdat el-Zuhur School Sub-collection 1: Photographs,مجموعة من طلاب روضة الزهور في مدينة القدس,Pupils at Rawdat el-Zuhur,This black-and-white photograph shows a group of pupils at Rawdat el-Zuhur in al-Quds (Jerusalem).|~|This black-and-white photograph shows a group of pupils at Rawdat el-Zuhur in al-Quds (Jerusalem).,"Salwa az-Zananiry (former head of Rawdat el-Zuhur School), interview by PMDA researcher Lama Ghaushe, September - October 2019. Salwa az-Zananiry (former head of Rawdat el-Zuhur School), conversation via Whatapp with PMDA researcher Lama Ghaushe, September - October 2019.",,,still image,,,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/9/4/18037_ca_object_representations_media_139451_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/9/4/64056_ca_object_representations_media_139451_original.jpg,https://palarchive.org/index.php/Detail/objects/191910/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Rawdat el-Zuhur School Sub-collection 1: Photographs | The Rawdat el-Zuhur School Collection,16 October 2019 at 15:58:25,9 March 2021 at 11:10:22,; This black-and-white photograph shows a group of pupils at Rawdat el-Zuhur in al-Quds (Jerusalem).,; This black-and-white photograph shows a group of pupils at Rawdat el-Zuhur in al-Quds (Jerusalem).,,,,
241,ark:/13030/m5wt6kbh,ark:/21198/z1g21kdq,,Work,272.0,0272.01.0241|~|191911|~|23419_ca_object_representations_media_139453_original.jpg,The Rawdat el-Zuhur School Collection,Rawdat el-Zuhur School Sub-collection 1: Photographs,طلاب من روضة ومدرسة الزهور، برفقة إليزابيث ناصر، مؤسسة المدرسة,Pupils at Rawdat el-Zuhur with its Founder Elizabeth Naser,,"Salwa az-Zananiry (former head of Rawdat el-Zuhur School), interview by PMDA researcher Lama Ghaushe, September - October 2019. Salwa az-Zananiry (former head of Rawdat el-Zuhur School), conversation via Whatapp with PMDA researcher Lama Ghaushe, September - October 2019.",,,still image,1977,1977,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/9/4/66324_ca_object_representations_media_139453_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/9/4/23419_ca_object_representations_media_139453_original.jpg,https://palarchive.org/index.php/Detail/objects/191911/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Rawdat el-Zuhur School Sub-collection 1: Photographs | The Rawdat el-Zuhur School Collection,16 October 2019 at 15:58:25,9 March 2021 at 11:10:22,,,,,,
242,ark:/13030/m5s25tkn,ark:/21198/z1g21kdq,,Work,272.0,0272.01.0242|~|191912|~|23582_ca_object_representations_media_139455_original.jpg,The Rawdat el-Zuhur School Collection,Rawdat el-Zuhur School Sub-collection 1: Photographs,مجموعة من طلاب روضة الزهور في مدينة القدس,Pupils at Rawdat el-Zuhur,This black-and-white photograph shows a group of pupils at Rawdat el-Zuhur in al-Quds (Jerusalem).|~|This black-and-white photograph shows a group of pupils at Rawdat el-Zuhur in al-Quds (Jerusalem).,"Salwa az-Zananiry (former head of Rawdat el-Zuhur School), interview by PMDA researcher Lama Ghaushe, September - October 2019. Salwa az-Zananiry (former head of Rawdat el-Zuhur School), conversation via Whatapp with PMDA researcher Lama Ghaushe, September - October 2019.",,,still image,,,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/9/4/31952_ca_object_representations_media_139455_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/9/4/23582_ca_object_representations_media_139455_original.jpg,https://palarchive.org/index.php/Detail/objects/191912/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Rawdat el-Zuhur School Sub-collection 1: Photographs | The Rawdat el-Zuhur School Collection,16 October 2019 at 15:58:25,9 March 2021 at 11:10:22,; This black-and-white photograph shows a group of pupils at Rawdat el-Zuhur in al-Quds (Jerusalem).,; This black-and-white photograph shows a group of pupils at Rawdat el-Zuhur in al-Quds (Jerusalem).,,,,
243,ark:/13030/m5hn31j9,ark:/21198/z1g21kdq,,Work,272.0,0272.01.0243|~|191913|~|71666_ca_object_representations_media_139457_original.jpg,The Rawdat el-Zuhur School Collection,Rawdat el-Zuhur School Sub-collection 1: Photographs,مجموعة من أوائل الطالبات اللواتي انضممن لدار روضة الزهور أوائل الخمسينات، برفقة إليزابيث ناصر,The First Cohort to Join Rawdat el-Zuhur with Elizabeth Naser in the Early 1950s,,"Salwa az-Zananiry (former head of Rawdat el-Zuhur School), interview by PMDA researcher Lama Ghaushe, September - October 2019. Salwa az-Zananiry (former head of Rawdat el-Zuhur School), conversation via Whatapp with PMDA researcher Lama Ghaushe, September - October 2019.",,,still image,1952,1952,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/9/4/20592_ca_object_representations_media_139457_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/9/4/71666_ca_object_representations_media_139457_original.jpg,https://palarchive.org/index.php/Detail/objects/191913/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Rawdat el-Zuhur School Sub-collection 1: Photographs | The Rawdat el-Zuhur School Collection,16 October 2019 at 15:58:25,9 March 2021 at 11:10:22,,,,,,
244,ark:/13030/m5841j5g,ark:/21198/z1g21kdq,,Work,272.0,0272.01.0244|~|191914|~|5697_ca_object_representations_media_139459_original.jpg,The Rawdat el-Zuhur School Collection,Rawdat el-Zuhur School Sub-collection 1: Photographs,أثناء تقديم وجبات الطعام لطلاب روضة الزهور,Serving Food to the Rawdat el-Zuhur Students,"Taken in 1985, this black-and-white photograph shows Salwa az-Zananiri serving food to the Rawdat el-Zuhur students.|~|أثناء تقديم وجبات الطعام لطلاب روضة الزهور، تظهر في الصورة سلوى الزنانيري تقدم الوجبات.","Salwa az-Zananiry (former head of Rawdat el-Zuhur School), interview by PMDA researcher Lama Ghaushe, September - October 2019. Salwa az-Zananiry (former head of Rawdat el-Zuhur School), conversation via Whatapp with PMDA researcher Lama Ghaushe, September - October 2019.",,,still image,1985,1985,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/9/4/27921_ca_object_representations_media_139459_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/9/4/5697_ca_object_representations_media_139459_original.jpg,https://palarchive.org/index.php/Detail/objects/191914/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Rawdat el-Zuhur School Sub-collection 1: Photographs | The Rawdat el-Zuhur School Collection,16 October 2019 at 15:58:25,9 March 2021 at 11:10:22,"Taken in 1985, this black-and-white photograph shows Salwa az-Zananiri serving food to the Rawdat el-Zuhur students.",أثناء تقديم وجبات الطعام لطلاب روضة الزهور، تظهر في الصورة سلوى الزنانيري تقدم الوجبات.,,,,
245,ark:/13030/m53c3r8x,ark:/21198/z1g21kdq,,Work,272.0,0272.01.0245|~|191915|~|50252_ca_object_representations_media_139461_original.jpg,The Rawdat el-Zuhur School Collection,Rawdat el-Zuhur School Sub-collection 1: Photographs,مجموعة من طلاب روضة الزهور في مدينة القدس,Pupils at Rawdat el-Zuhur,This black-and-white photograph shows a group of pupils at Rawdat el-Zuhur in al-Quds (Jerusalem).|~|This black-and-white photograph shows a group of pupils at Rawdat el-Zuhur in al-Quds (Jerusalem).,"Salwa az-Zananiry (former head of Rawdat el-Zuhur School), interview by PMDA researcher Lama Ghaushe, September - October 2019. Salwa az-Zananiry (former head of Rawdat el-Zuhur School), conversation via Whatapp with PMDA researcher Lama Ghaushe, September - October 2019.",,,still image,,,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/9/4/85504_ca_object_representations_media_139461_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/9/4/50252_ca_object_representations_media_139461_original.jpg,https://palarchive.org/index.php/Detail/objects/191915/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Rawdat el-Zuhur School Sub-collection 1: Photographs | The Rawdat el-Zuhur School Collection,16 October 2019 at 15:58:26,9 March 2021 at 11:10:22,; This black-and-white photograph shows a group of pupils at Rawdat el-Zuhur in al-Quds (Jerusalem).,; This black-and-white photograph shows a group of pupils at Rawdat el-Zuhur in al-Quds (Jerusalem).,,,,
246,ark:/13030/m54c0sd9,ark:/21198/z1g21kdq,,Work,272.0,0272.01.0246|~|191916|~|93834_ca_object_representations_media_139463_original.jpg,The Rawdat el-Zuhur School Collection,Rawdat el-Zuhur School Sub-collection 1: Photographs,مجموعة من طلاب روضة الزهور في مدينة القدس,Pupils at Rawdat el-Zuhur,This black-and-white photograph shows a group of pupils at Rawdat el-Zuhur in al-Quds (Jerusalem).|~|This black-and-white photograph shows a group of pupils at Rawdat el-Zuhur in al-Quds (Jerusalem).,"Salwa az-Zananiry (former head of Rawdat el-Zuhur School), interview by PMDA researcher Lama Ghaushe, September - October 2019. Salwa az-Zananiry (former head of Rawdat el-Zuhur School), conversation via Whatapp with PMDA researcher Lama Ghaushe, September - October 2019.",,,still image,,,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/9/4/22244_ca_object_representations_media_139463_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/9/4/93834_ca_object_representations_media_139463_original.jpg,https://palarchive.org/index.php/Detail/objects/191916/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Rawdat el-Zuhur School Sub-collection 1: Photographs | The Rawdat el-Zuhur School Collection,16 October 2019 at 15:58:26,9 March 2021 at 11:10:22,; This black-and-white photograph shows a group of pupils at Rawdat el-Zuhur in al-Quds (Jerusalem).,; This black-and-white photograph shows a group of pupils at Rawdat el-Zuhur in al-Quds (Jerusalem).,,,,
247,ark:/13030/m5647ftd,ark:/21198/z1g21kdq,,Work,272.0,0272.01.0247|~|191917|~|87647_ca_object_representations_media_139465_original.jpg,The Rawdat el-Zuhur School Collection,Rawdat el-Zuhur School Sub-collection 1: Photographs,مجموعة من طلاب روضة الزهور في مدينة القدس,Pupils at Rawdat el-Zuhur,This black-and-white photograph shows a group of pupils at Rawdat el-Zuhur in al-Quds (Jerusalem).|~|This black-and-white photograph shows a group of pupils at Rawdat el-Zuhur in al-Quds (Jerusalem).,"Salwa az-Zananiry (former head of Rawdat el-Zuhur School), interview by PMDA researcher Lama Ghaushe, September - October 2019. Salwa az-Zananiry (former head of Rawdat el-Zuhur School), conversation via Whatapp with PMDA researcher Lama Ghaushe, September - October 2019.",,,still image,,,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/9/4/26876_ca_object_representations_media_139465_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/9/4/87647_ca_object_representations_media_139465_original.jpg,https://palarchive.org/index.php/Detail/objects/191917/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Rawdat el-Zuhur School Sub-collection 1: Photographs | The Rawdat el-Zuhur School Collection,16 October 2019 at 15:58:26,9 March 2021 at 11:10:22,; This black-and-white photograph shows a group of pupils at Rawdat el-Zuhur in al-Quds (Jerusalem).,; This black-and-white photograph shows a group of pupils at Rawdat el-Zuhur in al-Quds (Jerusalem).,,,,
248,ark:/13030/m50m01nh,ark:/21198/z1g21kdq,,Work,272.0,0272.01.0248|~|191918|~|29636_ca_object_representations_media_139467_original.jpg,The Rawdat el-Zuhur School Collection,Rawdat el-Zuhur School Sub-collection 1: Photographs,مجموعة من طلاب روضة الزهور في مدينة القدس,Pupils at Rawdat el-Zuhur,This black-and-white photograph shows a group of pupils at Rawdat el-Zuhur in al-Quds (Jerusalem).|~|This black-and-white photograph shows a group of pupils at Rawdat el-Zuhur in al-Quds (Jerusalem).,"Salwa az-Zananiry (former head of Rawdat el-Zuhur School), interview by PMDA researcher Lama Ghaushe, September - October 2019. Salwa az-Zananiry (former head of Rawdat el-Zuhur School), conversation via Whatapp with PMDA researcher Lama Ghaushe, September - October 2019.",,,still image,,,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/9/4/23086_ca_object_representations_media_139467_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/9/4/29636_ca_object_representations_media_139467_original.jpg,https://palarchive.org/index.php/Detail/objects/191918/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Rawdat el-Zuhur School Sub-collection 1: Photographs | The Rawdat el-Zuhur School Collection,16 October 2019 at 15:58:26,9 March 2021 at 11:10:22,; This black-and-white photograph shows a group of pupils at Rawdat el-Zuhur in al-Quds (Jerusalem).,; This black-and-white photograph shows a group of pupils at Rawdat el-Zuhur in al-Quds (Jerusalem).,,,,
249,ark:/13030/m5md6r2c,ark:/21198/z1g21kdq,,Work,272.0,0272.01.0249|~|191919|~|92204_ca_object_representations_media_139469_original.jpg,The Rawdat el-Zuhur School Collection,Rawdat el-Zuhur School Sub-collection 1: Photographs,مجموعة من طلاب روضة الزهور في مدينة القدس,Pupils at Rawdat el-Zuhur,This black-and-white photograph shows a group of pupils at Rawdat el-Zuhur in al-Quds (Jerusalem).|~|This black-and-white photograph shows a group of pupils at Rawdat el-Zuhur in al-Quds (Jerusalem).,"Salwa az-Zananiry (former head of Rawdat el-Zuhur School), interview by PMDA researcher Lama Ghaushe, September - October 2019. Salwa az-Zananiry (former head of Rawdat el-Zuhur School), conversation via Whatapp with PMDA researcher Lama Ghaushe, September - October 2019.",,,still image,,,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/9/4/23348_ca_object_representations_media_139469_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/9/4/92204_ca_object_representations_media_139469_original.jpg,https://palarchive.org/index.php/Detail/objects/191919/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Rawdat el-Zuhur School Sub-collection 1: Photographs | The Rawdat el-Zuhur School Collection,16 October 2019 at 15:58:26,9 March 2021 at 11:10:22,; This black-and-white photograph shows a group of pupils at Rawdat el-Zuhur in al-Quds (Jerusalem).,; This black-and-white photograph shows a group of pupils at Rawdat el-Zuhur in al-Quds (Jerusalem).,,,,
250,ark:/13030/m5vt9j64,ark:/21198/z1g21kdq,,Work,272.0,0272.01.0250|~|191920|~|5936_ca_object_representations_media_139471_original.jpg,The Rawdat el-Zuhur School Collection,Rawdat el-Zuhur School Sub-collection 1: Photographs,طالب في روضة الزهور، أثناء تلقي عناية طبية من الطبيب موريس سابلة,A Student Rawdat el-Zuhur Sees Doctor Moris Sableh,,"Salwa az-Zananiry (former head of Rawdat el-Zuhur School), interview by PMDA researcher Lama Ghaushe, September - October 2019. Salwa az-Zananiry (former head of Rawdat el-Zuhur School), conversation via Whatapp with PMDA researcher Lama Ghaushe, September - October 2019.",,,still image,,,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/9/4/95823_ca_object_representations_media_139471_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/9/4/5936_ca_object_representations_media_139471_original.jpg,https://palarchive.org/index.php/Detail/objects/191920/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Rawdat el-Zuhur School Sub-collection 1: Photographs | The Rawdat el-Zuhur School Collection,16 October 2019 at 15:58:26,9 March 2021 at 11:10:22,,,,,,
251,ark:/13030/m5r28sgq,ark:/21198/z1g21kdq,,Work,272.0,0272.01.0251|~|191921|~|66376_ca_object_representations_media_139473_original.jpg,The Rawdat el-Zuhur School Collection,Rawdat el-Zuhur School Sub-collection 1: Photographs,مجموعة من طلاب روضة الزهور في مدينة القدس,Pupils at Rawdat el-Zuhur,This black-and-white photograph shows a group of pupils at Rawdat el-Zuhur in al-Quds (Jerusalem).|~|This black-and-white photograph shows a group of pupils at Rawdat el-Zuhur in al-Quds (Jerusalem).,"Salwa az-Zananiry (former head of Rawdat el-Zuhur School), interview by PMDA researcher Lama Ghaushe, September - October 2019. Salwa az-Zananiry (former head of Rawdat el-Zuhur School), conversation via Whatapp with PMDA researcher Lama Ghaushe, September - October 2019.",,,still image,,,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/9/4/72365_ca_object_representations_media_139473_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/9/4/66376_ca_object_representations_media_139473_original.jpg,https://palarchive.org/index.php/Detail/objects/191921/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Rawdat el-Zuhur School Sub-collection 1: Photographs | The Rawdat el-Zuhur School Collection,16 October 2019 at 15:58:26,9 March 2021 at 11:10:22,; This black-and-white photograph shows a group of pupils at Rawdat el-Zuhur in al-Quds (Jerusalem).,; This black-and-white photograph shows a group of pupils at Rawdat el-Zuhur in al-Quds (Jerusalem).,,,,
252,ark:/13030/m5sz459s,ark:/21198/z1g21kdq,,Work,272.0,0272.01.0252|~|191922|~|50843_ca_object_representations_media_139475_original.jpg,The Rawdat el-Zuhur School Collection,Rawdat el-Zuhur School Sub-collection 1: Photographs,طلاب من روضة الزهور رفقة ليلى ترزي,Students at Rawdat el-Zuhur with Layla Tarazi,,"Salwa az-Zananiry (former head of Rawdat el-Zuhur School), interview by PMDA researcher Lama Ghaushe, September - October 2019. Salwa az-Zananiry (former head of Rawdat el-Zuhur School), conversation via Whatapp with PMDA researcher Lama Ghaushe, September - October 2019.",,,still image,,,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/9/4/975_ca_object_representations_media_139475_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/9/4/50843_ca_object_representations_media_139475_original.jpg,https://palarchive.org/index.php/Detail/objects/191922/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Rawdat el-Zuhur School Sub-collection 1: Photographs | The Rawdat el-Zuhur School Collection,16 October 2019 at 15:58:26,9 March 2021 at 11:10:22,,,,,,
253,ark:/13030/m5550dpk,ark:/21198/z1g21kdq,,Work,272.0,0272.01.0253|~|191923|~|14864_ca_object_representations_media_139477_original.jpg,The Rawdat el-Zuhur School Collection,Rawdat el-Zuhur School Sub-collection 1: Photographs,مجموعة من طلاب روضة الزهور في مدينة القدس,Pupils at Rawdat el-Zuhur,This black-and-white photograph shows a group of pupils at Rawdat el-Zuhur in al-Quds (Jerusalem).|~|This black-and-white photograph shows a group of pupils at Rawdat el-Zuhur in al-Quds (Jerusalem).,"Salwa az-Zananiry (former head of Rawdat el-Zuhur School), interview by PMDA researcher Lama Ghaushe, September - October 2019. Salwa az-Zananiry (former head of Rawdat el-Zuhur School), conversation via Whatapp with PMDA researcher Lama Ghaushe, September - October 2019.",,,still image,,,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/9/4/78027_ca_object_representations_media_139477_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/9/4/14864_ca_object_representations_media_139477_original.jpg,https://palarchive.org/index.php/Detail/objects/191923/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Rawdat el-Zuhur School Sub-collection 1: Photographs | The Rawdat el-Zuhur School Collection,16 October 2019 at 15:58:26,9 March 2021 at 11:10:22,; This black-and-white photograph shows a group of pupils at Rawdat el-Zuhur in al-Quds (Jerusalem).,; This black-and-white photograph shows a group of pupils at Rawdat el-Zuhur in al-Quds (Jerusalem).,,,,
254,ark:/13030/m5gn60dx,ark:/21198/z1g21kdq,,Work,272.0,0272.01.0254|~|191924|~|97700_ca_object_representations_media_139479_original.jpg,The Rawdat el-Zuhur School Collection,Rawdat el-Zuhur School Sub-collection 1: Photographs,مازن نوفل يمارس لعبة كرة الطاولة في منزل سامية خوري,Mazin Nufal Plays Table Tennis at Samya Khury's House,,"Salwa az-Zananiry (former head of Rawdat el-Zuhur School), interview by PMDA researcher Lama Ghaushe, September - October 2019. Salwa az-Zananiry (former head of Rawdat el-Zuhur School), conversation via Whatapp with PMDA researcher Lama Ghaushe, September - October 2019.",,,still image,,,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/9/4/69004_ca_object_representations_media_139479_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/9/4/97700_ca_object_representations_media_139479_original.jpg,https://palarchive.org/index.php/Detail/objects/191924/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Rawdat el-Zuhur School Sub-collection 1: Photographs | The Rawdat el-Zuhur School Collection,16 October 2019 at 15:58:26,9 March 2021 at 11:10:22,,,,,,
255,ark:/13030/m5zm37sm,ark:/21198/z1g21kdq,,Work,272.0,0272.01.0255|~|191925|~|34903_ca_object_representations_media_139481_original.jpg,The Rawdat el-Zuhur School Collection,Rawdat el-Zuhur School Sub-collection 1: Photographs,مجموعة من طلاب روضة الزهور في مدينة القدس,Pupils at Rawdat el-Zuhur,This black-and-white photograph shows a group of pupils at Rawdat el-Zuhur in al-Quds (Jerusalem).|~|This black-and-white photograph shows a group of pupils at Rawdat el-Zuhur in al-Quds (Jerusalem).,"Salwa az-Zananiry (former head of Rawdat el-Zuhur School), interview by PMDA researcher Lama Ghaushe, September - October 2019. Salwa az-Zananiry (former head of Rawdat el-Zuhur School), conversation via Whatapp with PMDA researcher Lama Ghaushe, September - October 2019.",,,still image,,,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/9/4/76163_ca_object_representations_media_139481_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/9/4/34903_ca_object_representations_media_139481_original.jpg,https://palarchive.org/index.php/Detail/objects/191925/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Rawdat el-Zuhur School Sub-collection 1: Photographs | The Rawdat el-Zuhur School Collection,16 October 2019 at 15:58:26,9 March 2021 at 11:10:22,; This black-and-white photograph shows a group of pupils at Rawdat el-Zuhur in al-Quds (Jerusalem).,; This black-and-white photograph shows a group of pupils at Rawdat el-Zuhur in al-Quds (Jerusalem).,,,,
256,ark:/13030/m5bw57sj,ark:/21198/z1g21kdq,,Work,272.0,0272.01.0256|~|191926|~|9993_ca_object_representations_media_139483_original.jpg,The Rawdat el-Zuhur School Collection,Rawdat el-Zuhur School Sub-collection 1: Photographs,أطفال من روضة الزهور برفقة إحدى المتطوعات,Rawdat el-Zuhur Students with a Volunteer,,"Salwa az-Zananiry (former head of Rawdat el-Zuhur School), interview by PMDA researcher Lama Ghaushe, September - October 2019. Salwa az-Zananiry (former head of Rawdat el-Zuhur School), conversation via Whatapp with PMDA researcher Lama Ghaushe, September - October 2019.",,,still image,,,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/9/4/79963_ca_object_representations_media_139483_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/9/4/9993_ca_object_representations_media_139483_original.jpg,https://palarchive.org/index.php/Detail/objects/191926/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Rawdat el-Zuhur School Sub-collection 1: Photographs | The Rawdat el-Zuhur School Collection,16 October 2019 at 15:58:26,9 March 2021 at 11:10:22,,,,,,
257,ark:/13030/m5q60fr6,ark:/21198/z1g21kdq,,Work,272.0,0272.01.0257|~|191927|~|36505_ca_object_representations_media_139485_original.jpg,The Rawdat el-Zuhur School Collection,Rawdat el-Zuhur School Sub-collection 1: Photographs,طلاب من مدرسة الزهور يستمعون لشرح باسمة الوعري خلال حصة للعلوم,Rawdat el-Zuhur Students Listen to Basima al-Waʿry in Science Class,,"Salwa az-Zananiry (former head of Rawdat el-Zuhur School), interview by PMDA researcher Lama Ghaushe, September - October 2019. Salwa az-Zananiry (former head of Rawdat el-Zuhur School), conversation via Whatapp with PMDA researcher Lama Ghaushe, September - October 2019.",,,still image,,,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/9/4/25337_ca_object_representations_media_139485_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/3/9/4/36505_ca_object_representations_media_139485_original.jpg,https://palarchive.org/index.php/Detail/objects/191927/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Rawdat el-Zuhur School Sub-collection 1: Photographs | The Rawdat el-Zuhur School Collection,16 October 2019 at 15:58:26,9 March 2021 at 11:10:22,,,,,,
