"Item ARK","Parent ARK","File Name","Object Type","coll id","AltIdentifier.local","Collection","Series","Title","AltTitle.other","Description.note","References","Genre","Language","Type.typeOfResource","Date.created","Date.normalized","Note","Subject.coordinates","Subject topic","Inscription","media.format","media.height","media.width","Thumbnail","IIIF Access URL","External item record","Repository","Rights.servicesContact","Acquisition method","Physical status","Violent Content","Series & Collection","Creation date/time","Last modification date/time","Description (Eng)","Description (Ara)","Genre (old)","Inscription (old)","Inscription 2 (old)","Alt Title","IIIF Manifest URL"
"ark:/13030/m5m409rx","ark:/21198/z1pp4r9n","","Work","59.0","0059.01.0010|~|40768|~|47709_ca_object_representations_media_24020_original.jpg","The Midhat Kayed Collection","Midhat Kayed Sub-collection 1: From Kayed's Photo Album","رجال أمام مدرسة الثانوية الصناعية في نابلس","Men in front of Nablus Industrial Secondary School","","","","","still image","1969; Date created","1969","","","","","image/jpeg","3924","5224","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/4/0/83253_ca_object_representations_media_24020_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/4/0/47709_ca_object_representations_media_24020_original.jpg","https://palarchive.org/index.php/Detail/objects/40768/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","The Midhat Kayed Collection | Midhat Kayed Sub-collection 1: From Kayed's Photo Album","22 September 2018 at 14:32:37","27 September 2022 at 10:38:45","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5m409rx/manifest"
"ark:/13030/m5k438mj","ark:/21198/z1pp4r9n","","Work","59.0","0059.01.0011|~|40769|~|69768_ca_object_representations_media_24022_original.jpg","The Midhat Kayed Collection","Midhat Kayed Sub-collection 1: From Kayed's Photo Album","صورة شخصية لعبد الجبار كايد","Portrait of Abdel-Jabbar al-Kayed","","","","","still image","1940s; Date created","1940/1949","","","","","image/jpeg","3394","2226","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/4/0/79685_ca_object_representations_media_24022_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/4/0/69768_ca_object_representations_media_24022_original.jpg","https://palarchive.org/index.php/Detail/objects/40769/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","The Midhat Kayed Collection | Midhat Kayed Sub-collection 1: From Kayed's Photo Album","22 September 2018 at 14:32:37","27 September 2022 at 10:38:46","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5k438mj/manifest"
"ark:/13030/m59q0gp5","ark:/21198/z1pp4r9n","","Work","59.0","0059.01.0012|~|40770|~|10719_ca_object_representations_media_24024_original.jpg","The Midhat Kayed Collection","Midhat Kayed Sub-collection 1: From Kayed's Photo Album","صورة  جماعية لعدد من الأطفال الفلسطينين أمام إحدى الحدائق","A photo of Palestinian children in front of a park","","","","","still image","","","","","","","image/jpeg","3368","4506","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/4/0/27586_ca_object_representations_media_24024_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/4/0/10719_ca_object_representations_media_24024_original.jpg","https://palarchive.org/index.php/Detail/objects/40770/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","The Midhat Kayed Collection | Midhat Kayed Sub-collection 1: From Kayed's Photo Album","22 September 2018 at 14:32:37","27 September 2022 at 10:38:46","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm59q0gp5/manifest"
"ark:/13030/m56x6s27","ark:/21198/z1pp4r9n","","Work","59.0","0059.01.0013|~|40771|~|18260_ca_object_representations_media_24025_original.jpg","The Midhat Kayed Collection","Midhat Kayed Sub-collection 1: From Kayed's Photo Album","ناجح راغب كايد يجلس في حديقة منزله في سبسطية","Najeh Ragheb Kayed sitting in the garden of his house in Sebastia","","","","","still image","1960s; Date created","1960/1969","","","","","image/jpeg","5341","3924","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/4/0/19612_ca_object_representations_media_24025_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/4/0/18260_ca_object_representations_media_24025_original.jpg","https://palarchive.org/index.php/Detail/objects/40771/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","The Midhat Kayed Collection | Midhat Kayed Sub-collection 1: From Kayed's Photo Album","22 September 2018 at 14:32:37","27 September 2022 at 10:38:46","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm56x6s27/manifest"
"ark:/13030/m5dg4655","ark:/21198/z1pp4r9n","","Work","59.0","0059.01.0014|~|40772|~|77792_ca_object_representations_media_24026_original.jpg","The Midhat Kayed Collection","Midhat Kayed Sub-collection 1: From Kayed's Photo Album","ناجح راغب كايد أمام المدرسة الثانوية الصناعية في مدينة نابلس","Najeh Ragheb Kayed in front of Nablus Industrial Secondary School","","","","","still image","1960s; Date created","1960/1969","","","","","image/jpeg","5372","3866","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/4/0/27790_ca_object_representations_media_24026_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/4/0/77792_ca_object_representations_media_24026_original.jpg","https://palarchive.org/index.php/Detail/objects/40772/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","The Midhat Kayed Collection | Midhat Kayed Sub-collection 1: From Kayed's Photo Album","22 September 2018 at 14:32:37","27 September 2022 at 10:38:47","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5dg4655/manifest"
"ark:/13030/m5fc2hx8","ark:/21198/z1pp4r9n","","Work","59.0","0059.01.0015|~|40773|~|12299_ca_object_representations_media_24028_original.jpg","The Midhat Kayed Collection","Midhat Kayed Sub-collection 1: From Kayed's Photo Album","مدحت كايد في خربة دير حميد","Midhat Kayed at Khirbet Dir Hmeid","","","","","still image","1979; Date created","1979","","","","","image/jpeg","4451","4342","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/4/0/24178_ca_object_representations_media_24028_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/4/0/12299_ca_object_representations_media_24028_original.jpg","https://palarchive.org/index.php/Detail/objects/40773/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","The Midhat Kayed Collection | Midhat Kayed Sub-collection 1: From Kayed's Photo Album","22 September 2018 at 14:32:37","27 September 2022 at 10:38:47","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5fc2hx8/manifest"
"ark:/13030/m58q3fhb","ark:/21198/z1pp4r9n","","Work","59.0","0059.01.0016|~|40774|~|41635_ca_object_representations_media_24030_original.jpg","The Midhat Kayed Collection","Midhat Kayed Sub-collection 1: From Kayed's Photo Album","أفراد من  سبسطية","People from Sebastia","Men from Sebastia in front of the mosque of the village. Right to left, unknown, Adel al-Sheikh Tawfiq, Ragheb Abdel-Jabbar, unknown|~|عدد من رجال بلدة سبسطية وهم من اليمين: غير معروف، عادل الشيخ توفيق، راغب عبد الجبار، غير معروف أمام مسجد البلدة","","","","still image","1943; Date created","1943","","","","","image/jpeg","3201","4618","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/4/0/15257_ca_object_representations_media_24030_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/4/0/41635_ca_object_representations_media_24030_original.jpg","https://palarchive.org/index.php/Detail/objects/40774/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","The Midhat Kayed Collection | Midhat Kayed Sub-collection 1: From Kayed's Photo Album","22 September 2018 at 14:32:38","27 September 2022 at 10:38:48","Men from Sebastia in front of the mosque of the village. Right to left, unknown, Adel al-Sheikh Tawfiq, Ragheb Abdel-Jabbar, unknown","عدد من رجال بلدة سبسطية وهم من اليمين: غير معروف، عادل الشيخ توفيق، راغب عبد الجبار، غير معروف أمام مسجد البلدة","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm58q3fhb/manifest"
"ark:/13030/m53561cn","ark:/21198/z1pp4r9n","","Work","59.0","0059.01.0017|~|40775|~|91176_ca_object_representations_media_24032_original.jpg","The Midhat Kayed Collection","Midhat Kayed Sub-collection 1: From Kayed's Photo Album","ناجح عبد الجبار","Najeh Abdel-Jabbar","","","","","still image","1950s; Date created","1950/1959","","","","","image/jpeg","3423","4618","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/4/0/95460_ca_object_representations_media_24032_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/4/0/91176_ca_object_representations_media_24032_original.jpg","https://palarchive.org/index.php/Detail/objects/40775/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","The Midhat Kayed Collection | Midhat Kayed Sub-collection 1: From Kayed's Photo Album","22 September 2018 at 14:32:38","27 September 2022 at 10:38:48","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm53561cn/manifest"
"ark:/13030/m5zd5hwz","ark:/21198/z1pp4r9n","","Work","59.0","0059.01.0018|~|40776|~|27211_ca_object_representations_media_24034_original.jpg","The Midhat Kayed Collection","Midhat Kayed Sub-collection 1: From Kayed's Photo Album","راغب عبد الجبار بعد إصابته أثناء ثورة 1936","Ragheb Abdel-Jabbar after his injury during the 1936 Revolution","Men and nurses with Ragheb Abdel-Jabbar in a Palestinian hospital; after getting shot in the chest during the 1936 Revolution|~|عدد من الرجال والممرضات مع راغب عبد الجبار في إحدى مستشفيات فلسطين بعد إصابته برصاصة في صدره في ثورة 1936","","","","still image","","","","","","","image/jpeg","3256","4534","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/4/0/8966_ca_object_representations_media_24034_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/4/0/27211_ca_object_representations_media_24034_original.jpg","https://palarchive.org/index.php/Detail/objects/40776/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","The Midhat Kayed Collection | Midhat Kayed Sub-collection 1: From Kayed's Photo Album","22 September 2018 at 14:32:38","27 September 2022 at 10:38:48","Men and nurses with Ragheb Abdel-Jabbar in a Palestinian hospital; after getting shot in the chest during the 1936 Revolution","عدد من الرجال والممرضات مع راغب عبد الجبار في إحدى مستشفيات فلسطين بعد إصابته برصاصة في صدره في ثورة 1936","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5zd5hwz/manifest"
"ark:/13030/m55x9qzw","ark:/21198/z1pp4r9n","","Work","59.0","0059.01.0019|~|40777|~|58771_ca_object_representations_media_24035_original.jpg","The Midhat Kayed Collection","Midhat Kayed Sub-collection 1: From Kayed's Photo Album","أطفال من عائلة كايد","Children from al-Kayed family","Children from al-Kayed family; right to left, Omar Abdel-Aziz, Jalal, Rushdi, Najeh, and Hisham|~|عدد من أطفال عائلة كايد وهم من اليمين: عمر عبد العزيز، جلال، رشدي، ناجح، هشام","","","","still image","","","","","","","image/jpeg","3312","4590","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/4/0/31903_ca_object_representations_media_24035_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/4/0/58771_ca_object_representations_media_24035_original.jpg","https://palarchive.org/index.php/Detail/objects/40777/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","The Midhat Kayed Collection | Midhat Kayed Sub-collection 1: From Kayed's Photo Album","22 September 2018 at 14:32:38","27 September 2022 at 10:38:49","Children from al-Kayed family; right to left, Omar Abdel-Aziz, Jalal, Rushdi, Najeh, and Hisham","عدد من أطفال عائلة كايد وهم من اليمين: عمر عبد العزيز، جلال، رشدي، ناجح، هشام","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm55x9qzw/manifest"
"ark:/13030/m5tn4s46","ark:/21198/z1pp4r9n","","Work","59.0","0059.01.0020|~|40778|~|43172_ca_object_representations_media_24037_original.jpg","The Midhat Kayed Collection","Midhat Kayed Sub-collection 1: From Kayed's Photo Album","رجال أمام قبة الصخرة","Men in front of the Dome of the Rock","Men in front of the Dome of the Rock; right to left, Amin, Qassim, Imad Abdel-Wahab Maraqah, and Midhat|~|صورة جماعية لعدد من الرجال وهم من اليمين: امين، قاسم، عماد عبد الوهاب مرقة، مدحت أمام قبة الصخرة في القدس","","","","still image","1979; Date created","1979","","","","","image/jpeg","4506","4370","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/4/0/37639_ca_object_representations_media_24037_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/4/0/43172_ca_object_representations_media_24037_original.jpg","https://palarchive.org/index.php/Detail/objects/40778/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","The Midhat Kayed Collection | Midhat Kayed Sub-collection 1: From Kayed's Photo Album","22 September 2018 at 14:32:38","27 September 2022 at 10:38:49","Men in front of the Dome of the Rock; right to left, Amin, Qassim, Imad Abdel-Wahab Maraqah, and Midhat","صورة جماعية لعدد من الرجال وهم من اليمين: امين، قاسم، عماد عبد الوهاب مرقة، مدحت أمام قبة الصخرة في القدس","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5tn4s46/manifest"
"ark:/13030/m5xd8gpp","ark:/21198/z1pp4r9n","","Work","59.0","0059.01.0021|~|40779|~|1269_ca_object_representations_media_24039_original.jpg","The Midhat Kayed Collection","Midhat Kayed Sub-collection 1: From Kayed's Photo Album","رحاب كايد","Rihab Kayed","","","","","still image","1950s; Date created","1950/1959","","","","","image/jpeg","4507","3340","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/4/0/66504_ca_object_representations_media_24039_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/4/0/1269_ca_object_representations_media_24039_original.jpg","https://palarchive.org/index.php/Detail/objects/40779/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","The Midhat Kayed Collection | Midhat Kayed Sub-collection 1: From Kayed's Photo Album","22 September 2018 at 14:32:38","27 September 2022 at 10:38:50","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5xd8gpp/manifest"
