Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z1d566gc,,,Collection,,,,,The Yacoub Shomali Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m5ps5b5s,ark:/21198/z1d566gc,,Work,69.0,0069.01.0183|~|95916|~|51403_ca_object_representations_media_61874_original.jpg,The Yacoub Shomali Collection,Yacoub Shomali Sub-collections 1: Veto Articles,"مقالة نشرت بعمود ""فيتو"" بعنوان "" من احضان الامهات""","An article entitled ""From Mothers' Wombs"" published in the ""Vito"" column","An article written in Arabic entitled ""From Mothers' Wombs"" published in the ""Vito"" column of Palestine Newspaper No. 339 in 1968. This article is from a series of articles written by Ya'qub Shoumali; which he signed with the pseudonym ""Vito-angy""|~|مقالة باللغة العربية تابعة لسلسلة مقالات بعمود فيتو كتبها يعقوب الشوملي ونشرها بجريدة فلسطين عام 1968 العدد 339، قام بتوقيع معظمها باسم (فيتونجي) وهذه المقالة بعنوان "" عمن احضان الامهات"".",,,ara,text,21 March 1968; Date issued,1968-03-21,,"[31.697836,35.22853]",,فيتو 21/3/1967 العدد 339 من احضان الامهات فيتونجي|~|Vito. !  21/3/1967 - No. 339 From Mothers' Wombs Veto-angy,image/jpeg,5262,2649,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/1/8/56261_ca_object_representations_media_61874_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/1/8/51403_ca_object_representations_media_61874_original.jpg,https://palarchive.org/index.php/Detail/objects/95916/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,Yacoub Shomali Sub-collections 1: Veto Articles | The Yacoub Shomali Collection,4 March 2019 at 12:17:11,9 March 2021 at 11:40:13,"An article written in Arabic entitled ""From Mothers' Wombs"" published in the ""Vito"" column of Palestine Newspaper No. 339 in 1968. This article is from a series of articles written by Ya'qub Shoumali; which he signed with the pseudonym ""Vito-angy""","مقالة باللغة العربية تابعة لسلسلة مقالات بعمود فيتو كتبها يعقوب الشوملي ونشرها بجريدة فلسطين عام 1968 العدد 339، قام بتوقيع معظمها باسم (فيتونجي) وهذه المقالة بعنوان "" عمن احضان الامهات"".",,فيتو 21/3/1967 العدد 339 من احضان الامهات فيتونجي,Vito. !  21/3/1967 - No. 339 From Mothers' Wombs Veto-angy,
ark:/13030/m5hv04gk,ark:/21198/z1d566gc,,Work,69.0,0069.01.0184|~|95917|~|60383_ca_object_representations_media_61875_original.jpg,The Yacoub Shomali Collection,Yacoub Shomali Sub-collections 1: Veto Articles,"مقالة نشرت بعمود ""فيتو"" بعنوان "" شرف الفداء""","An article entitled ""The Honor of Fida'"" published in the ""Vito"" column","An article written in Arabic entitled ""The Honor of Fida'"" published in the ""Vito"" column of Palestine Newspaper No. 338 in 1968. This article is from a series of articles written by Ya'qub Shoumali; which he signed with the pseudonym ""Vito-angy""|~|مقالة باللغة العربية تابعة لسلسلة مقالات بعمود فيتو كتبها يعقوب الشوملي ونشرها بجريدة فلسطين عام 1968 العدد 338، قام بتوقيع معظمها باسم (فيتونجي) وهذه المقالة بعنوان "" شرف الفداء"".",,,ara,text,20 March 1968; Date issued,1968-03-20,,"[31.697836,35.22853]",,فيتو 20/3/1968 العدد 338 شرف الفداء فيتونجي|~|Vito. !  20/3/1968 - No. 338 The Honor of Fida Veto-angy,image/jpeg,5134,2601,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/1/8/41328_ca_object_representations_media_61875_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/1/8/60383_ca_object_representations_media_61875_original.jpg,https://palarchive.org/index.php/Detail/objects/95917/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,Yacoub Shomali Sub-collections 1: Veto Articles | The Yacoub Shomali Collection,4 March 2019 at 12:17:11,9 March 2021 at 11:40:13,"An article written in Arabic entitled ""The Honor of Fida'"" published in the ""Vito"" column of Palestine Newspaper No. 338 in 1968. This article is from a series of articles written by Ya'qub Shoumali; which he signed with the pseudonym ""Vito-angy""","مقالة باللغة العربية تابعة لسلسلة مقالات بعمود فيتو كتبها يعقوب الشوملي ونشرها بجريدة فلسطين عام 1968 العدد 338، قام بتوقيع معظمها باسم (فيتونجي) وهذه المقالة بعنوان "" شرف الفداء"".",,فيتو 20/3/1968 العدد 338 شرف الفداء فيتونجي,Vito. !  20/3/1968 - No. 338 The Honor of Fida Veto-angy,
ark:/13030/m5d29crm,ark:/21198/z1d566gc,,Work,69.0,0069.01.0185|~|95918|~|38907_ca_object_representations_media_61876_original.jpg,The Yacoub Shomali Collection,Yacoub Shomali Sub-collections 1: Veto Articles,"مقالة نشرت بعنوان ""من الحيَاة! أصبحت لا شيء!","An article entitled ""Life is Nada!"" published in the ""Vito"" column","An article written in Arabic entitled ""Life is Nada!"" published in the ""Vito"" column of Palestine Newspaper No. in 1967. This article is from a series of articles written by Ya'qub Shoumali; which he signed with the pseudonym ""Vito-angy""|~|مقالة باللغة العربية يعقوب الشوملي ونشرها بجريدة فلسطين عام 1967، بتوقيع ( ابو باسل) وهذه المقالة بعنوان "" من الحيَاة! أصبحت لا شيء!"".",,,ara,text,25 February 1967; Date issued,1967-02-25,,"[31.697836,35.22853]",,"من الحيَاة! أصبحت لا شيء! 25/2/1967  أبو باسل|~|25/2/1967 ""Life is Nada! Abu Basel",image/jpeg,5140,2792,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/1/8/54384_ca_object_representations_media_61876_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/1/8/38907_ca_object_representations_media_61876_original.jpg,https://palarchive.org/index.php/Detail/objects/95918/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,Yacoub Shomali Sub-collections 1: Veto Articles | The Yacoub Shomali Collection,4 March 2019 at 12:17:12,9 March 2021 at 11:40:13,"An article written in Arabic entitled ""Life is Nada!"" published in the ""Vito"" column of Palestine Newspaper No. in 1967. This article is from a series of articles written by Ya'qub Shoumali; which he signed with the pseudonym ""Vito-angy""","مقالة باللغة العربية يعقوب الشوملي ونشرها بجريدة فلسطين عام 1967، بتوقيع ( ابو باسل) وهذه المقالة بعنوان "" من الحيَاة! أصبحت لا شيء!"".",,من الحيَاة! أصبحت لا شيء! 25/2/1967  أبو باسل,"25/2/1967 ""Life is Nada! Abu Basel",
ark:/13030/m5k14kgt,ark:/21198/z1d566gc,,Work,69.0,0069.01.0186|~|95919|~|34364_ca_object_representations_media_61877_original.jpg,The Yacoub Shomali Collection,Yacoub Shomali Sub-collections 1: Veto Articles,"مقالة نشرت بعمود ""فيتو"" بعنوان "" منتصرون حتماً...""","An article entitled ""We Are Victorious..."" published in the ""Vito"" column","An article written in Arabic entitled ""We Are Victorious..."" published in the ""Vito"" column of Palestine Newspaper No. 337 in 1968. This article is from a series of articles written by Ya'qub Shoumali; which he signed with the pseudonym ""Vito-angy""|~|مقالة باللغة العربية تابعة لسلسلة مقالات بعمود فيتو كتبها يعقوب الشوملي ونشرها بجريدة فلسطين عام 1968 العدد 337، قام بتوقيع معظمها باسم (فيتونجي) وهذه المقالة بعنوان "" منتصرون حتماً"".",,,ara,text,19 March 1968; Date issued,1968-03-19,,"[31.697836,35.22853]",,فيتو 19/3/1968 العدد 337 منتصرون حتماً... فيتونجي|~|Vito. !  19/3/1968 - No. 337 We Are Victorious... Veto-angy,image/jpeg,4881,2580,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/1/8/77379_ca_object_representations_media_61877_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/1/8/34364_ca_object_representations_media_61877_original.jpg,https://palarchive.org/index.php/Detail/objects/95919/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,Yacoub Shomali Sub-collections 1: Veto Articles | The Yacoub Shomali Collection,4 March 2019 at 12:17:12,9 March 2021 at 11:40:13,"An article written in Arabic entitled ""We Are Victorious..."" published in the ""Vito"" column of Palestine Newspaper No. 337 in 1968. This article is from a series of articles written by Ya'qub Shoumali; which he signed with the pseudonym ""Vito-angy""","مقالة باللغة العربية تابعة لسلسلة مقالات بعمود فيتو كتبها يعقوب الشوملي ونشرها بجريدة فلسطين عام 1968 العدد 337، قام بتوقيع معظمها باسم (فيتونجي) وهذه المقالة بعنوان "" منتصرون حتماً"".",,فيتو 19/3/1968 العدد 337 منتصرون حتماً... فيتونجي,Vito. !  19/3/1968 - No. 337 We Are Victorious... Veto-angy,
ark:/13030/m5mm3v30,ark:/21198/z1d566gc,,Work,69.0,0069.01.0187|~|95920|~|96645_ca_object_representations_media_61878_original.jpg,The Yacoub Shomali Collection,Yacoub Shomali Sub-collections 1: Veto Articles,"مقالة نشرت بعمود ""فيتو"" بعنوان "" المحمصَ...والموظف""","An article entitled ""The Roaster and the Employee"" published in the ""Vito"" column","An article written in Arabic entitled ""The Roaster and the Employee"" published in the ""Vito"" column of Palestine Newspaper No. 336 in 1968. This article is from a series of articles written by Ya'qub Shoumali; which he signed with the pseudonym ""Vito-angy""|~|مقالة باللغة العربية تابعة لسلسلة مقالات بعمود فيتو كتبها يعقوب الشوملي ونشرها بجريدة فلسطين عام 1968 العدد 336، قام بتوقيع معظمها باسم (فيتونجي) وهذه المقالة بعنوان ""المحمصَ...والموظف"".",,,ara,text,18 March 1968; Date issued,1968-03-18,,"[31.697836,35.22853]",,فيتو 18/3/1968 العدد 336 المحمصَ...والموظف فيتونجي|~|Vito. !  18/3/1968 - No. 336 The Roaster and the Employee Veto-angy,image/jpeg,6249,2564,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/1/8/42786_ca_object_representations_media_61878_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/1/8/96645_ca_object_representations_media_61878_original.jpg,https://palarchive.org/index.php/Detail/objects/95920/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,Yacoub Shomali Sub-collections 1: Veto Articles | The Yacoub Shomali Collection,4 March 2019 at 12:17:12,9 March 2021 at 11:40:13,"An article written in Arabic entitled ""The Roaster and the Employee"" published in the ""Vito"" column of Palestine Newspaper No. 336 in 1968. This article is from a series of articles written by Ya'qub Shoumali; which he signed with the pseudonym ""Vito-angy""","مقالة باللغة العربية تابعة لسلسلة مقالات بعمود فيتو كتبها يعقوب الشوملي ونشرها بجريدة فلسطين عام 1968 العدد 336، قام بتوقيع معظمها باسم (فيتونجي) وهذه المقالة بعنوان ""المحمصَ...والموظف"".",,فيتو 18/3/1968 العدد 336 المحمصَ...والموظف فيتونجي,Vito. !  18/3/1968 - No. 336 The Roaster and the Employee Veto-angy,
ark:/13030/m5x99sg2,ark:/21198/z1d566gc,,Work,69.0,0069.01.0188|~|95921|~|59124_ca_object_representations_media_61879_original.jpg,The Yacoub Shomali Collection,Yacoub Shomali Sub-collections 1: Veto Articles,"مقالة نشرت بعمود ""فيتو"" بعنوان "" معلم رسم...""","An article entitled ""Art Teacher"" published in the ""Vito"" column","An article written in Arabic entitled ""Art Teacher"" published in the ""Vito"" column of Palestine Newspaper No. 335 in 1968. This article is from a series of articles written by Ya'qub Shoumali; which he signed with the pseudonym ""Vito-angy""|~|مقالة باللغة العربية تابعة لسلسلة مقالات بعمود فيتو كتبها يعقوب الشوملي ونشرها بجريدة فلسطين عام 1968 العدد 335، قام بتوقيع معظمها باسم (فيتونجي) وهذه المقالة بعنوان "" معلم رسم..."".",,,ara,text,17 March 1968; Date issued,1968-03-17,,"[31.697836,35.22853]",,فيتو 17/3/1968 العدد 335 معلم رسم... فيتونجي|~|Vito. !  17/3/1968 - No. 335 Art Teacher. Veto-angy,image/jpeg,4832,2606,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/1/8/56970_ca_object_representations_media_61879_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/1/8/59124_ca_object_representations_media_61879_original.jpg,https://palarchive.org/index.php/Detail/objects/95921/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,Yacoub Shomali Sub-collections 1: Veto Articles | The Yacoub Shomali Collection,4 March 2019 at 12:17:12,9 March 2021 at 11:40:13,"An article written in Arabic entitled ""Art Teacher"" published in the ""Vito"" column of Palestine Newspaper No. 335 in 1968. This article is from a series of articles written by Ya'qub Shoumali; which he signed with the pseudonym ""Vito-angy""","مقالة باللغة العربية تابعة لسلسلة مقالات بعمود فيتو كتبها يعقوب الشوملي ونشرها بجريدة فلسطين عام 1968 العدد 335، قام بتوقيع معظمها باسم (فيتونجي) وهذه المقالة بعنوان "" معلم رسم..."".",,فيتو 17/3/1968 العدد 335 معلم رسم... فيتونجي,Vito. !  17/3/1968 - No. 335 Art Teacher. Veto-angy,
ark:/13030/m52p2hfp,ark:/21198/z1d566gc,,Work,69.0,0069.01.0189|~|95922|~|37349_ca_object_representations_media_61880_original.jpg,The Yacoub Shomali Collection,Yacoub Shomali Sub-collections 1: Veto Articles,"مقالة نشرت بعمود ""فيتو"" بعنوان "" حاجتنا الى تحديد الهدف""","An article entitled ""We Need to Locate the Target"" published in the ""Vito"" column","An article written in Arabic entitled ""We Need to Locate the Target"" published in the ""Vito"" column of Palestine Newspaper No. 334 in 1968. This article is from a series of articles written by Ya'qub Shoumali; which he signed with the pseudonym ""Vito-angy""|~|مقالة باللغة العربية تابعة لسلسلة مقالات بعمود فيتو كتبها يعقوب الشوملي ونشرها بجريدة فلسطين عام 1968 العدد 334، قام بتوقيع معظمها باسم (فيتونجي) وهذه المقالة بعنوان "" حاجتنا الى تهديد الهدف"".",,,ara,text,16 March 1968; Date issued,1968-03-16,,"[31.697836,35.22853]",,فيتو 16/3/1968 العدد 334 حاجتنا الى حديد الهدف فيتونجي|~|Vito. !  16/3/1968 - No. 334 We Need to Locate the Target Veto-angy,image/jpeg,4800,2702,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/1/8/19607_ca_object_representations_media_61880_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/1/8/37349_ca_object_representations_media_61880_original.jpg,https://palarchive.org/index.php/Detail/objects/95922/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,Yacoub Shomali Sub-collections 1: Veto Articles | The Yacoub Shomali Collection,4 March 2019 at 12:17:12,9 March 2021 at 11:40:13,"An article written in Arabic entitled ""We Need to Locate the Target"" published in the ""Vito"" column of Palestine Newspaper No. 334 in 1968. This article is from a series of articles written by Ya'qub Shoumali; which he signed with the pseudonym ""Vito-angy""","مقالة باللغة العربية تابعة لسلسلة مقالات بعمود فيتو كتبها يعقوب الشوملي ونشرها بجريدة فلسطين عام 1968 العدد 334، قام بتوقيع معظمها باسم (فيتونجي) وهذه المقالة بعنوان "" حاجتنا الى تهديد الهدف"".",,فيتو 16/3/1968 العدد 334 حاجتنا الى حديد الهدف فيتونجي,Vito. !  16/3/1968 - No. 334 We Need to Locate the Target Veto-angy,
ark:/13030/m5gv33d3,ark:/21198/z1d566gc,,Work,69.0,0069.01.0190|~|95923|~|56804_ca_object_representations_media_61881_original.jpg,The Yacoub Shomali Collection,Yacoub Shomali Sub-collections 1: Veto Articles,"مقالة نشرت بعمود ""فيتو"" بعنوان "" جريمة تاريخية رهيبة""","An article entitled ""A Horrifying Historic Crime"" published in the ""Vito"" column","An article written in Arabic entitled ""A Horrifying Historic Crime"" published in the ""Vito"" column of Palestine Newspaper No. 333 in 1968. This article is from a series of articles written by Ya'qub Shoumali; which he signed with the pseudonym ""Vito-angy""|~|مقالة باللغة العربية تابعة لسلسلة مقالات بعمود فيتو كتبها يعقوب الشوملي ونشرها بجريدة فلسطين عام 1968 العدد 333، قام بتوقيع معظمها باسم (فيتونجي) وهذه المقالة بعنوان "" جريمة تاريخية رهيبة"".",,,ara,text,15 March 1968; Date issued,1968-03-15,,"[31.697836,35.22853]",,فيتو 15/3/1968 العدد 333 جريمة تاريخية رهيبة فيتونجي|~|Vito. !  15/3/1968 - No. 333 A Horrifying Historic Crime Veto-angy,image/jpeg,4240,2728,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/1/8/85137_ca_object_representations_media_61881_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/1/8/56804_ca_object_representations_media_61881_original.jpg,https://palarchive.org/index.php/Detail/objects/95923/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,Yacoub Shomali Sub-collections 1: Veto Articles | The Yacoub Shomali Collection,4 March 2019 at 12:17:13,9 March 2021 at 11:40:12,"An article written in Arabic entitled ""A Horrifying Historic Crime"" published in the ""Vito"" column of Palestine Newspaper No. 333 in 1968. This article is from a series of articles written by Ya'qub Shoumali; which he signed with the pseudonym ""Vito-angy""","مقالة باللغة العربية تابعة لسلسلة مقالات بعمود فيتو كتبها يعقوب الشوملي ونشرها بجريدة فلسطين عام 1968 العدد 333، قام بتوقيع معظمها باسم (فيتونجي) وهذه المقالة بعنوان "" جريمة تاريخية رهيبة"".",,فيتو 15/3/1968 العدد 333 جريمة تاريخية رهيبة فيتونجي,Vito. !  15/3/1968 - No. 333 A Horrifying Historic Crime Veto-angy,
ark:/13030/m5j467rr,ark:/21198/z1d566gc,,Work,69.0,0069.01.0191|~|95924|~|36838_ca_object_representations_media_61882_original.jpg,The Yacoub Shomali Collection,Yacoub Shomali Sub-collections 1: Veto Articles,"مقالة نشرت بعمود ""فيتو"" بعنوان "" باللسان وبالسنان""","An article entitled ""With Tongue and Teeth"" published in the ""Vito"" column","An article written in Arabic entitled ""With Tongue and Teeth"" published in the ""Vito"" column of Palestine Newspaper No. 344 in 1967. This article is from a series of articles written by Ya'qub Shoumali; which he signed with the pseudonym ""Vito-angy""|~|مقالة باللغة العربية تابعة لسلسلة مقالات بعمود فيتو كتبها يعقوب الشوملي ونشرها بجريدة فلسطين عام 1967 العدد 344، قام بتوقيع معظمها باسم (فيتونجي) وهذه المقالة بعنوان "" باللسان وبالسنان"".",,,ara,text,26 March 1968; Date issued,1968-03-26,,"[31.697836,35.22853]",,فيتو 26/3/1968 العدد 344 باللسان وبالسنان فيتونجي|~|Vito. !  26/3/1968 - No. 344 With Tongue and Teeth Veto-angy,image/jpeg,3368,2597,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/1/8/19798_ca_object_representations_media_61882_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/1/8/36838_ca_object_representations_media_61882_original.jpg,https://palarchive.org/index.php/Detail/objects/95924/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,Yacoub Shomali Sub-collections 1: Veto Articles | The Yacoub Shomali Collection,4 March 2019 at 12:17:13,9 March 2021 at 11:40:12,"An article written in Arabic entitled ""With Tongue and Teeth"" published in the ""Vito"" column of Palestine Newspaper No. 344 in 1967. This article is from a series of articles written by Ya'qub Shoumali; which he signed with the pseudonym ""Vito-angy""","مقالة باللغة العربية تابعة لسلسلة مقالات بعمود فيتو كتبها يعقوب الشوملي ونشرها بجريدة فلسطين عام 1967 العدد 344، قام بتوقيع معظمها باسم (فيتونجي) وهذه المقالة بعنوان "" باللسان وبالسنان"".",,فيتو 26/3/1968 العدد 344 باللسان وبالسنان فيتونجي,Vito. !  26/3/1968 - No. 344 With Tongue and Teeth Veto-angy,
ark:/13030/m5dc5h2w,ark:/21198/z1d566gc,,Work,69.0,0069.01.0192|~|95925|~|60457_ca_object_representations_media_61883_original.jpg,The Yacoub Shomali Collection,Yacoub Shomali Sub-collections 1: Veto Articles,"مقالة نشرت بعمود ""فيتو"" بعنوان "" الايمان يخلق المعجزات""","An article entitled ""Faith Creates Miracles"" published in the ""Vito"" column","An article written in Arabic entitled ""Faith Creates Miracles"" published in the ""Vito"" column of Palestine Newspaper No. 345 in 1968. This article is from a series of articles written by Ya'qub Shoumali; which he signed with the pseudonym ""Vito-angy""|~|مقالة باللغة العربية تابعة لسلسلة مقالات بعمود فيتو كتبها يعقوب الشوملي ونشرها بجريدة فلسطين عام 1968 العدد 345، قام بتوقيع معظمها باسم (فيتونجي) وهذه المقالة بعنوان "" الايمان يخلق المعجزات"".",,,ara,text,27 March 1968; Date issued,1968-03-27,,"[31.697836,35.22853]",,فيتو 27/3/1968 العدد 345 الايمان يخلق المعجزات فيتونجي|~|Vito. !  27/3/1968 - No. 345 Faith Creates Miracles Veto-angy,image/jpeg,4891,2648,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/1/8/56735_ca_object_representations_media_61883_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/1/8/60457_ca_object_representations_media_61883_original.jpg,https://palarchive.org/index.php/Detail/objects/95925/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,Yacoub Shomali Sub-collections 1: Veto Articles | The Yacoub Shomali Collection,4 March 2019 at 12:17:13,9 March 2021 at 11:40:12,"An article written in Arabic entitled ""Faith Creates Miracles"" published in the ""Vito"" column of Palestine Newspaper No. 345 in 1968. This article is from a series of articles written by Ya'qub Shoumali; which he signed with the pseudonym ""Vito-angy""","مقالة باللغة العربية تابعة لسلسلة مقالات بعمود فيتو كتبها يعقوب الشوملي ونشرها بجريدة فلسطين عام 1968 العدد 345، قام بتوقيع معظمها باسم (فيتونجي) وهذه المقالة بعنوان "" الايمان يخلق المعجزات"".",,فيتو 27/3/1968 العدد 345 الايمان يخلق المعجزات فيتونجي,Vito. !  27/3/1968 - No. 345 Faith Creates Miracles Veto-angy,
ark:/13030/m5xx20xx,ark:/21198/z1d566gc,,Work,69.0,0069.01.0193|~|95926|~|93622_ca_object_representations_media_61884_original.jpg,The Yacoub Shomali Collection,Yacoub Shomali Sub-collections 1: Veto Articles,"مقالة نشرت بعمود ""فيتو"" بعنوان "" قرش الكرامة""","An article entitled ""The Shark of Dignity"" published in the ""Vito"" column","An article written in Arabic entitled ""The Shark of Dignity"" published in the ""Vito"" column of Palestine Newspaper No. 346 in 1968. This article is from a series of articles written by Ya'qub Shoumali; which he signed with the pseudonym ""Vito-angy""|~|مقالة باللغة العربية تابعة لسلسلة مقالات بعمود فيتو كتبها يعقوب الشوملي ونشرها بجريدة فلسطين عام 1968 العدد 346، قام بتوقيع معظمها باسم (فيتونجي) وهذه المقالة بعنوان "" قرش الكرامة"".",,,ara,text,28 March 1968; Date issued,1968-03-28,,"[31.697836,35.22853]",,فيتو 28/3/1968 العدد 346 قرش الكرامة فيتونجي|~|Vito. !  28/3/1968 - No. 346 The Shark of Dignity Veto-angy,image/jpeg,5647,2619,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/1/8/22485_ca_object_representations_media_61884_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/1/8/93622_ca_object_representations_media_61884_original.jpg,https://palarchive.org/index.php/Detail/objects/95926/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,Yacoub Shomali Sub-collections 1: Veto Articles | The Yacoub Shomali Collection,4 March 2019 at 12:17:13,9 March 2021 at 11:40:12,"An article written in Arabic entitled ""The Shark of Dignity"" published in the ""Vito"" column of Palestine Newspaper No. 346 in 1968. This article is from a series of articles written by Ya'qub Shoumali; which he signed with the pseudonym ""Vito-angy""","مقالة باللغة العربية تابعة لسلسلة مقالات بعمود فيتو كتبها يعقوب الشوملي ونشرها بجريدة فلسطين عام 1968 العدد 346، قام بتوقيع معظمها باسم (فيتونجي) وهذه المقالة بعنوان "" قرش الكرامة"".",,فيتو 28/3/1968 العدد 346 قرش الكرامة فيتونجي,Vito. !  28/3/1968 - No. 346 The Shark of Dignity Veto-angy,
ark:/13030/m5jq8g63,ark:/21198/z1d566gc,,Work,69.0,0069.01.0194|~|95927|~|81381_ca_object_representations_media_61885_original.jpg,The Yacoub Shomali Collection,Yacoub Shomali Sub-collections 1: Veto Articles,"مقالة نشرت بعمود ""فيتو"" بعنوان "" فلنمد اليهم اليد...""","An article entitled ""Let's Help Them"" published in the ""Vito"" column","An article written in Arabic entitled ""Let's Help Them"" published in the ""Vito"" column of Palestine Newspaper No. 347 in 1968. This article is from a series of articles written by Ya'qub Shoumali; which he signed with the pseudonym ""Vito-angy""|~|مقالة باللغة العربية تابعة لسلسلة مقالات بعمود فيتو كتبها يعقوب الشوملي ونشرها بجريدة فلسطين عام 1968 العدد 347، قام بتوقيع معظمها باسم (فيتونجي) وهذه المقالة بعنوان "" فلنمد اليهم اليد"".",,,ara,text,29 March 1968; Date issued,1968-03-29,,"[31.697836,35.22853]",,فيتو 28/3/1968 العدد 347 فلنمد اليهم اليد فيتونجي|~|Vito. !  28/3/1968 - No. 347 Let's Help Them Veto-angy,image/jpeg,4643,2734,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/1/8/69279_ca_object_representations_media_61885_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/1/8/81381_ca_object_representations_media_61885_original.jpg,https://palarchive.org/index.php/Detail/objects/95927/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,Yacoub Shomali Sub-collections 1: Veto Articles | The Yacoub Shomali Collection,4 March 2019 at 12:17:13,9 March 2021 at 11:40:12,"An article written in Arabic entitled ""Let's Help Them"" published in the ""Vito"" column of Palestine Newspaper No. 347 in 1968. This article is from a series of articles written by Ya'qub Shoumali; which he signed with the pseudonym ""Vito-angy""","مقالة باللغة العربية تابعة لسلسلة مقالات بعمود فيتو كتبها يعقوب الشوملي ونشرها بجريدة فلسطين عام 1968 العدد 347، قام بتوقيع معظمها باسم (فيتونجي) وهذه المقالة بعنوان "" فلنمد اليهم اليد"".",,فيتو 28/3/1968 العدد 347 فلنمد اليهم اليد فيتونجي,Vito. !  28/3/1968 - No. 347 Let's Help Them Veto-angy,
