Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z1dv74h8,,,Collection,,,,,The Adel Zawati Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m5cg7c0t,ark:/21198/z1dv74h8,,Work,125.0,0125.01.0233|~|122213|~|14393_ca_object_representations_media_84214_original.jpg,The Adel Zawati Collection,The Adel Zawati Sub-collection 1: Notes,قصاصة ورقية بعنوان:المجلس الاسلامي الأعلى,"""Supreme Muslim Council"", a Paper Clipping","A hand-written paper clipping entitled ""Supreme Muslim Council"", as this clipping features some details regarding topics discussed during the council in 1921.|~|صورة ملونة لقصاصة ورقية كتبت بخط اليد باللغة العربية بعنوان:المجلس الاسلامي الأعلى،وفي القصاصة بعض التفاصيل عن المواضيع التي نوقشت في المجلس عام 1921.",,color photographs,ara,still image,,,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/4/2/41400_ca_object_representations_media_84214_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/4/2/14393_ca_object_representations_media_84214_original.jpg,https://palarchive.org/index.php/Detail/objects/122213/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,,The Adel Zawati Sub-collection 1: Notes | The Adel Zawati Collection,13 May 2019 at 9:55:43,9 March 2021 at 11:27:47,"A hand-written paper clipping entitled ""Supreme Muslim Council"", as this clipping features some details regarding topics discussed during the council in 1921.",صورة ملونة لقصاصة ورقية كتبت بخط اليد باللغة العربية بعنوان:المجلس الاسلامي الأعلى،وفي القصاصة بعض التفاصيل عن المواضيع التي نوقشت في المجلس عام 1921.,color photographs,,,
ark:/13030/m5pw4773,ark:/21198/z1dv74h8,,Work,125.0,0125.01.0234|~|122214|~|2743_ca_object_representations_media_84216_original.jpg,The Adel Zawati Collection,The Adel Zawati Sub-collection 1: Notes,قصاصة ورقية بعنوان:ثورة يافا,"""The Revolution of Jaffa"", a Paper Clipping","A hand-written paper clipping in Arabic, entitled ""The Revolution of Jaffa"", this clipping speaks about the revolution and the political turbulences that have occurred in 1921.|~|صورة ملونة لقصاصة ورقية كتبت بخط اليد باللغة العربية بعنوان:ثورة يافا،وهي تتحدث عن الثورة والاضطرابات التي وقعت عام1921.",,color photographs,ara,still image,,,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/4/2/64515_ca_object_representations_media_84216_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/4/2/2743_ca_object_representations_media_84216_original.jpg,https://palarchive.org/index.php/Detail/objects/122214/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,,The Adel Zawati Sub-collection 1: Notes | The Adel Zawati Collection,13 May 2019 at 9:55:43,9 March 2021 at 11:27:47,"A hand-written paper clipping in Arabic, entitled ""The Revolution of Jaffa"", this clipping speaks about the revolution and the political turbulences that have occurred in 1921.",صورة ملونة لقصاصة ورقية كتبت بخط اليد باللغة العربية بعنوان:ثورة يافا،وهي تتحدث عن الثورة والاضطرابات التي وقعت عام1921.,color photographs,,,
ark:/13030/m56t88mx,ark:/21198/z1dv74h8,,Work,125.0,0125.01.0235|~|122215|~|21468_ca_object_representations_media_84225_original.jpg,The Adel Zawati Collection,The Adel Zawati Sub-collection 1: Notes,قصاصة ورقية بعنوان:المؤتمر الرابع,"""The Fourth Conference"", a Paper Clipping","A hand-written paper clipping in Arabic, entitled 'The Fourth Conference"", and it was held in Jerusalem.|~|صورة ملونة لقصاصة ورقية كتبت بخط اليد باللغة العربية بعنوان المؤتمر الرابع،وقد عقد المؤتمر في القدس عام1921.",,color photographs,ara,still image,,,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/4/2/48426_ca_object_representations_media_84225_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/4/2/21468_ca_object_representations_media_84225_original.jpg,https://palarchive.org/index.php/Detail/objects/122215/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,,The Adel Zawati Sub-collection 1: Notes | The Adel Zawati Collection,13 May 2019 at 9:55:43,9 March 2021 at 11:27:47,"A hand-written paper clipping in Arabic, entitled 'The Fourth Conference"", and it was held in Jerusalem.",صورة ملونة لقصاصة ورقية كتبت بخط اليد باللغة العربية بعنوان المؤتمر الرابع،وقد عقد المؤتمر في القدس عام1921.,color photographs,,,
ark:/13030/m5xd8pkt,ark:/21198/z1dv74h8,,Work,125.0,0125.01.0236|~|122216|~|21645_ca_object_representations_media_84229_original.jpg,The Adel Zawati Collection,The Adel Zawati Sub-collection 1: Notes,قصاصة ورقية بعنوان:وفد الى الحجاز,"""A Delegation to Al-Hijaz"", a Paper Clipping","A hand-written paper clipping in Arabic, entitled ""A Delegation to al- Hijaz"", this clipping features a reference for al-karmy, and it was written in 1921.|~|صورة ملونة لقصاصة ورقية كتبت بخط اليد باللغة العربية بعنوان:وفد الى الحجاز،وفي القصاصة مرجع للكرمي ،وقد كتبت عام1921.",,color photographs,ara,still image,,,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/4/2/60815_ca_object_representations_media_84229_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/4/2/21645_ca_object_representations_media_84229_original.jpg,https://palarchive.org/index.php/Detail/objects/122216/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,,The Adel Zawati Sub-collection 1: Notes | The Adel Zawati Collection,13 May 2019 at 9:55:43,9 March 2021 at 11:27:47,"A hand-written paper clipping in Arabic, entitled ""A Delegation to al- Hijaz"", this clipping features a reference for al-karmy, and it was written in 1921.",صورة ملونة لقصاصة ورقية كتبت بخط اليد باللغة العربية بعنوان:وفد الى الحجاز،وفي القصاصة مرجع للكرمي ،وقد كتبت عام1921.,color photographs,,,
ark:/13030/m5j46ff6,ark:/21198/z1dv74h8,,Work,125.0,0125.01.0237|~|122217|~|96515_ca_object_representations_media_84230_original.jpg,The Adel Zawati Collection,The Adel Zawati Sub-collection 1: Notes,قصاصة ورقية بعنوان:ذكرى ميلاد الملك الانجليزي,"""The Anniversary of the English King's Birthday"", a Paper Clipping","A hand-written paper clipping in Arabic, entitled ""The Anniversary of the English King's Birthday"", this clipping features the speech delivered by the High Commissioner to the heads of the municipalities and political leaders, later he handed them over accolades1920.|~|صورة ملونة لقصاصة ورقية كتبت بخط اليد باللغة العربية بعنوان:ذكرى ميلاد الملك الانجليزي،وفيها خطب المندوب السامي في رؤساء البلديات والزعماء ووزع عليهم الأوسمة عام1921.",,color photographs,ara,still image,,,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/4/2/58026_ca_object_representations_media_84230_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/4/2/96515_ca_object_representations_media_84230_original.jpg,https://palarchive.org/index.php/Detail/objects/122217/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,,The Adel Zawati Sub-collection 1: Notes | The Adel Zawati Collection,13 May 2019 at 9:55:43,9 March 2021 at 11:27:47,"A hand-written paper clipping in Arabic, entitled ""The Anniversary of the English King's Birthday"", this clipping features the speech delivered by the High Commissioner to the heads of the municipalities and political leaders, later he handed them over accolades1920.",صورة ملونة لقصاصة ورقية كتبت بخط اليد باللغة العربية بعنوان:ذكرى ميلاد الملك الانجليزي،وفيها خطب المندوب السامي في رؤساء البلديات والزعماء ووزع عليهم الأوسمة عام1921.,color photographs,,,
ark:/13030/m58d7j6z,ark:/21198/z1dv74h8,,Work,125.0,0125.01.0238|~|122218|~|63515_ca_object_representations_media_84231_original.jpg,The Adel Zawati Collection,The Adel Zawati Sub-collection 1: Notes,قصاصة ورقية بعنوان:نودي بالملك فيصل ملكا على العراق,"""Appointing King Faisal as the King of Iraq"", a Paper Clipping",A hand-written paper clipping in Arabic regarding the beginning of the Iraqi State and appointing King Faisal as the state's king in 1921.|~|صورة ملونة لقصاصة ورقية كتبت بخط اليد باللغة العربية ،عن بداية الدولة العراقية وتنصيب فيصل ملكا عليهاعام1921.,,color photographs,ara,still image,,,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/4/2/66286_ca_object_representations_media_84231_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/4/2/63515_ca_object_representations_media_84231_original.jpg,https://palarchive.org/index.php/Detail/objects/122218/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,,The Adel Zawati Sub-collection 1: Notes | The Adel Zawati Collection,13 May 2019 at 9:55:43,9 March 2021 at 11:27:47,A hand-written paper clipping in Arabic regarding the beginning of the Iraqi State and appointing King Faisal as the state's king in 1921.,صورة ملونة لقصاصة ورقية كتبت بخط اليد باللغة العربية ،عن بداية الدولة العراقية وتنصيب فيصل ملكا عليهاعام1921.,color photographs,,,
ark:/13030/m50653vs,ark:/21198/z1dv74h8,,Work,125.0,0125.01.0239|~|122219|~|26710_ca_object_representations_media_84232_original.jpg,The Adel Zawati Collection,The Adel Zawati Sub-collection 1: Notes,قصاصة ورقية بعنوان:امتياز روتمبيرغ,"""The Privilege of Rutenberg"", a Paper Clipping","A hand-written paper clipping in Arabic, entitled ""The Privilege of Rutenberg"", this privilege was given to the Jews in 1921.|~|صورة ملونة لقصاصة ورقية كتبت بخط اليد باللغة العربية بعنوان:امتياز روتمبيرغ،وهذا امتياز قد منح لليهود عام 1921.",,color photographs,ara,still image,,,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/4/2/65028_ca_object_representations_media_84232_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/4/2/26710_ca_object_representations_media_84232_original.jpg,https://palarchive.org/index.php/Detail/objects/122219/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,,The Adel Zawati Sub-collection 1: Notes | The Adel Zawati Collection,13 May 2019 at 9:55:43,9 March 2021 at 11:27:47,"A hand-written paper clipping in Arabic, entitled ""The Privilege of Rutenberg"", this privilege was given to the Jews in 1921.",صورة ملونة لقصاصة ورقية كتبت بخط اليد باللغة العربية بعنوان:امتياز روتمبيرغ،وهذا امتياز قد منح لليهود عام 1921.,color photographs,,,
ark:/13030/m54n6shp,ark:/21198/z1dv74h8,,Work,125.0,0125.01.0240|~|122220|~|89218_ca_object_representations_media_84233_original.jpg,The Adel Zawati Collection,The Adel Zawati Sub-collection 1: Notes,قصاصة ورقية بعنوان:لجنة هايكرافت,"""Haycraft Commission of Inquiry"", a Paper Clipping","A hand-written paper clipping in Arabic, entitled ""Haycraft Commission of Inquiry"", this commission submitted it's report, and later did not receive any major response in 1921.|~|صورة ملونة لقصاصة ورقية كتبت بخط اليد باللغة العربية بعنوان:لجنة هايكرافت،وقد قدمت اللجنة تقريرها ولم يلق صدى واسعا عام1921.",,color photographs,ara,still image,,,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/4/2/84614_ca_object_representations_media_84233_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/4/2/89218_ca_object_representations_media_84233_original.jpg,https://palarchive.org/index.php/Detail/objects/122220/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,,The Adel Zawati Sub-collection 1: Notes | The Adel Zawati Collection,13 May 2019 at 9:55:43,9 March 2021 at 11:27:47,"A hand-written paper clipping in Arabic, entitled ""Haycraft Commission of Inquiry"", this commission submitted it's report, and later did not receive any major response in 1921.",صورة ملونة لقصاصة ورقية كتبت بخط اليد باللغة العربية بعنوان:لجنة هايكرافت،وقد قدمت اللجنة تقريرها ولم يلق صدى واسعا عام1921.,color photographs,,,
ark:/13030/m54z2wq6,ark:/21198/z1dv74h8,,Work,125.0,0125.01.0241|~|122221|~|48902_ca_object_representations_media_84234_original.jpg,The Adel Zawati Collection,The Adel Zawati Sub-collection 1: Notes,قصاصة ورقية بعنوان :اضطرابات القدس,"""The Riots of Jerusalem"", a Paper Clipping","A hand-written paper clipping entitled "" The Riots of Jerusalem"", later was known as ""The Second Revolution of Jerusalem"", in 1921.|~|صورة ملونة لقصاصة ورقية كتبت بخط اليد باللغة العربية بعنوان:اضطرابات القدس،وهو ما عرف بثورة القدس الثانية عام 1921.",,color photographs,ara,still image,,,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/4/2/59165_ca_object_representations_media_84234_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/4/2/48902_ca_object_representations_media_84234_original.jpg,https://palarchive.org/index.php/Detail/objects/122221/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,,The Adel Zawati Sub-collection 1: Notes | The Adel Zawati Collection,13 May 2019 at 9:55:43,9 March 2021 at 11:27:47,"A hand-written paper clipping entitled "" The Riots of Jerusalem"", later was known as ""The Second Revolution of Jerusalem"", in 1921.",صورة ملونة لقصاصة ورقية كتبت بخط اليد باللغة العربية بعنوان:اضطرابات القدس،وهو ما عرف بثورة القدس الثانية عام 1921.,color photographs,,,
ark:/13030/m5c617sf,ark:/21198/z1dv74h8,,Work,125.0,0125.01.0242|~|122222|~|33659_ca_object_representations_media_84236_original.jpg,The Adel Zawati Collection,The Adel Zawati Sub-collection 1: Notes,قصاصة ورقية بعنوان:أحداث,"""Events"", a Paper Clipping","A hand-written paper clipping in Arabic, entitled ""Events"", in this clipping the writer is addressing several events that happened in 1921.|~|صورة ملونة لقصاصة ورقية كتبت بخط اليد باللغة العربية بعنوان:أحداث،وهي قصاصة يذكر الكاتب فيها أحداثا متنوعة وقعت عام 1921",,color photographs,ara,still image,,,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/4/2/80182_ca_object_representations_media_84236_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/4/2/33659_ca_object_representations_media_84236_original.jpg,https://palarchive.org/index.php/Detail/objects/122222/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,,The Adel Zawati Sub-collection 1: Notes | The Adel Zawati Collection,13 May 2019 at 9:55:43,9 March 2021 at 11:27:47,"A hand-written paper clipping in Arabic, entitled ""Events"", in this clipping the writer is addressing several events that happened in 1921.",صورة ملونة لقصاصة ورقية كتبت بخط اليد باللغة العربية بعنوان:أحداث،وهي قصاصة يذكر الكاتب فيها أحداثا متنوعة وقعت عام 1921,color photographs,,,
ark:/13030/m5v48h33,ark:/21198/z1dv74h8,,Work,125.0,0125.01.0243|~|122223|~|12634_ca_object_representations_media_84237_original.jpg,The Adel Zawati Collection,The Adel Zawati Sub-collection 1: Notes,قصاصة ورقية بعنوان:سمي الملك فؤاد على مصر,"""Appointing King Fuʾad as the King of Egypt"", a Paper Clipping","A hand-written paper clipping in Arabic regarding appointing King Fuʾad as king of Egypt and this was before the beginning of the Early ""New"" State of Egypt.  Written in 1922.|~|صورة ملونة لقصاصة ورقية كتبت بخط اليد باللغة العربية ،عن تعيين الملك فؤاد ملكا على مصر،وكان ذلك قبل بداية الدولة المصرية الجديدة،كتبت عام 1922.",,color photographs,ara,still image,,,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/4/2/73942_ca_object_representations_media_84237_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/4/2/12634_ca_object_representations_media_84237_original.jpg,https://palarchive.org/index.php/Detail/objects/122223/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,,The Adel Zawati Sub-collection 1: Notes | The Adel Zawati Collection,13 May 2019 at 9:55:43,9 March 2021 at 11:27:47,"A hand-written paper clipping in Arabic regarding appointing King Fuʾad as king of Egypt and this was before the beginning of the Early ""New"" State of Egypt.  Written in 1922.",صورة ملونة لقصاصة ورقية كتبت بخط اليد باللغة العربية ،عن تعيين الملك فؤاد ملكا على مصر،وكان ذلك قبل بداية الدولة المصرية الجديدة،كتبت عام 1922.,color photographs,,,
ark:/13030/m5h49dcq,ark:/21198/z1dv74h8,,Work,125.0,0125.01.0244|~|122224|~|16778_ca_object_representations_media_84238_original.jpg,The Adel Zawati Collection,The Adel Zawati Sub-collection 1: Notes,قصاصة ورقية بعنوان:الوفد العربي الفلسطيني الأول,"""The First Arabic-Palestinian Delegation"", a Paper Clipping","A hand-written paper clipping in Arabic, entitled ""The First Arabic-Palestinian Delegation"", this delegation was chosen from the Fourth Palestinian Conference in1922.|~|صورة ملونة لقصاصة ورقية كتبت بخط اليد باللغة العربية بعنوان:الوفد العربي الفلسطيني الأول،والذي تم اختياره من المؤتمر الفلسطيني الرابع عام 1922.",,color photographs,ara,still image,,,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/4/2/85202_ca_object_representations_media_84238_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/4/2/16778_ca_object_representations_media_84238_original.jpg,https://palarchive.org/index.php/Detail/objects/122224/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,,The Adel Zawati Sub-collection 1: Notes | The Adel Zawati Collection,13 May 2019 at 9:55:43,9 March 2021 at 11:27:47,"A hand-written paper clipping in Arabic, entitled ""The First Arabic-Palestinian Delegation"", this delegation was chosen from the Fourth Palestinian Conference in1922.",صورة ملونة لقصاصة ورقية كتبت بخط اليد باللغة العربية بعنوان:الوفد العربي الفلسطيني الأول،والذي تم اختياره من المؤتمر الفلسطيني الرابع عام 1922.,color photographs,,,
ark:/13030/m5qp3vns,ark:/21198/z1dv74h8,,Work,125.0,0125.01.0245|~|122225|~|95931_ca_object_representations_media_84243_original.jpg,The Adel Zawati Collection,The Adel Zawati Sub-collection 1: Notes,قصاصة ورقية بعنوان::صك الانتداب,"""Records of the British Mandate Administration"", a Paper Clipping","A hand-written paper clipping in Arabic, entitled ""Records of the British Mandate Administration"", which is a record presented to the House of Lords and later received a rejection, However Churchill endorsed the record in 1922.|~|صورة ملونة لقصاصة ورقية كتبت بخط اليد باللغة العربية بعنوان:صك الانتداب،وهو صك عرض على مجلس اللوردات وتم رفضه لكن تشرتشل قد أقره عام1922.",,color photographs,ara,still image,,,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/4/2/95684_ca_object_representations_media_84243_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/4/2/95931_ca_object_representations_media_84243_original.jpg,https://palarchive.org/index.php/Detail/objects/122225/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,,The Adel Zawati Sub-collection 1: Notes | The Adel Zawati Collection,13 May 2019 at 9:55:43,9 March 2021 at 11:27:47,"A hand-written paper clipping in Arabic, entitled ""Records of the British Mandate Administration"", which is a record presented to the House of Lords and later received a rejection, However Churchill endorsed the record in 1922.",صورة ملونة لقصاصة ورقية كتبت بخط اليد باللغة العربية بعنوان:صك الانتداب،وهو صك عرض على مجلس اللوردات وتم رفضه لكن تشرتشل قد أقره عام1922.,color photographs,,,
ark:/13030/m5kx33xf,ark:/21198/z1dv74h8,,Work,125.0,0125.01.0246|~|122226|~|16007_ca_object_representations_media_84244_original.jpg,The Adel Zawati Collection,The Adel Zawati Sub-collection 1: Notes,قصاصة ورقية بعنوان:الكتاب الأبيض,"""The White Book"", a Paper Clipping","A hand-written paper clipping in Arabic, entitled "" The White Book"", this clipping features several sources conducted from books and was written in 1922.|~|صورة ملونة لقصاصة ورقية كتبت بخط اليد باللغة العربية بعنوان:الكتاب الأبيض،ويذكر في القصاصة عدة مصادر من كتب ،وكتبت عام1922.",,color photographs,ara,still image,,,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/4/2/63097_ca_object_representations_media_84244_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/4/2/16007_ca_object_representations_media_84244_original.jpg,https://palarchive.org/index.php/Detail/objects/122226/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,,The Adel Zawati Sub-collection 1: Notes | The Adel Zawati Collection,13 May 2019 at 9:55:43,9 March 2021 at 11:27:47,"A hand-written paper clipping in Arabic, entitled "" The White Book"", this clipping features several sources conducted from books and was written in 1922.",صورة ملونة لقصاصة ورقية كتبت بخط اليد باللغة العربية بعنوان:الكتاب الأبيض،ويذكر في القصاصة عدة مصادر من كتب ،وكتبت عام1922.,color photographs,,,
ark:/13030/m57q6mb0,ark:/21198/z1dv74h8,,Work,125.0,0125.01.0247|~|122227|~|84043_ca_object_representations_media_84256_original.jpg,The Adel Zawati Collection,The Adel Zawati Sub-collection 1: Notes,قصاصة ورقية بعنوان:مناقشات في مجلس العموم,"""Discussions During the Presence of the House of Commons"", a Paper Clipping","A hand-written paper clipping in Arabic, entitled ""Discussions During the Presence of the House of Commons"", these discussions were in favor of the Government's decision, therefore, and based on this, the First Palestinian Conference was held in Nablus in 1922.|~|صورة ملونة لقصاصة ورقية كتبت بخط اليد باللغة العربية بعنوان:مناقشات في مجلس العموم،وقد أيدت المناقشات قرار الحكومة ،وعلى اثر ذلك عقد المؤتمر الفلسطيني الأول في نابلس عام1922.",,color photographs,ara,still image,,,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/4/2/20860_ca_object_representations_media_84256_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/4/2/84043_ca_object_representations_media_84256_original.jpg,https://palarchive.org/index.php/Detail/objects/122227/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,,The Adel Zawati Sub-collection 1: Notes | The Adel Zawati Collection,13 May 2019 at 9:55:43,9 March 2021 at 11:27:47,"A hand-written paper clipping in Arabic, entitled ""Discussions During the Presence of the House of Commons"", these discussions were in favor of the Government's decision, therefore, and based on this, the First Palestinian Conference was held in Nablus in 1922.",صورة ملونة لقصاصة ورقية كتبت بخط اليد باللغة العربية بعنوان:مناقشات في مجلس العموم،وقد أيدت المناقشات قرار الحكومة ،وعلى اثر ذلك عقد المؤتمر الفلسطيني الأول في نابلس عام1922.,color photographs,,,
ark:/13030/m5b646n2,ark:/21198/z1dv74h8,,Work,125.0,0125.01.0248|~|122228|~|82234_ca_object_representations_media_84257_original.jpg,The Adel Zawati Collection,The Adel Zawati Sub-collection 1: Notes,قصاصة ورقية بعنوان :دور امريكا,"""The Role of America"", a Paper Clipping","A hand-written paper clipping in Arabic, entitled ""The Role of America"" where America stressed and was keen on the necessity of establishing a National Home for the Jews in Palestine in1922.|~|صورة ملونة لقصاصة ورقية كتبت بخط اليد باللغة العربية بعنوان: دور أمريكا،وقد أكدت على ضرورة انشاء وطن قومي لليهود عام 1922.",,color photographs,ara,still image,,,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/4/2/18114_ca_object_representations_media_84257_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/4/2/82234_ca_object_representations_media_84257_original.jpg,https://palarchive.org/index.php/Detail/objects/122228/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,,The Adel Zawati Sub-collection 1: Notes | The Adel Zawati Collection,13 May 2019 at 9:55:43,9 March 2021 at 11:27:47,"A hand-written paper clipping in Arabic, entitled ""The Role of America"" where America stressed and was keen on the necessity of establishing a National Home for the Jews in Palestine in1922.",صورة ملونة لقصاصة ورقية كتبت بخط اليد باللغة العربية بعنوان: دور أمريكا،وقد أكدت على ضرورة انشاء وطن قومي لليهود عام 1922.,color photographs,,,
ark:/13030/m5bh09w1,ark:/21198/z1dv74h8,,Work,125.0,0125.01.0249|~|122229|~|33900_ca_object_representations_media_84259_original.jpg,The Adel Zawati Collection,The Adel Zawati Sub-collection 1: Notes,قصاصة ورقية بعنوان:تشرتشل يعلن في مجلس العموم,"""Churchill Announces During the Presence of the House of Commons"",  a Paper Clipping","A hand-written paper clipping in Arabic, entitled "" Churchill Announces During the Presence of the House of Commons"", this clipping was written in 1922.|~|صورة ملونة لقصاصة ورقية كتبت بخط اليد باللغة العربية بعنوان:تشرتشل يعلن في مجلس العموم،وكتبت عام1922.",,color photographs,ara,still image,,,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/4/2/79731_ca_object_representations_media_84259_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/4/2/33900_ca_object_representations_media_84259_original.jpg,https://palarchive.org/index.php/Detail/objects/122229/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,,The Adel Zawati Sub-collection 1: Notes | The Adel Zawati Collection,13 May 2019 at 9:55:44,9 March 2021 at 11:27:47,"A hand-written paper clipping in Arabic, entitled "" Churchill Announces During the Presence of the House of Commons"", this clipping was written in 1922.",صورة ملونة لقصاصة ورقية كتبت بخط اليد باللغة العربية بعنوان:تشرتشل يعلن في مجلس العموم،وكتبت عام1922.,color photographs,,,
ark:/13030/m5g812jv,ark:/21198/z1dv74h8,,Work,125.0,0125.01.0250|~|122230|~|3572_ca_object_representations_media_84260_original.jpg,The Adel Zawati Collection,The Adel Zawati Sub-collection 1: Notes,قصاصة ورقية بعنوان:اقرت عصبة الامم صك الانتداب,"""The League of Nations Approved the Record of the British Mandate Administration"", a Paper Clipping","A hand-written paper clipping in Arabic, entitled ""The League of Nations Approved the Record of the British Mandate Administration"", therefore it has been endorsed in 1922.|~|صورة ملونة لقصاصة ورقية كتبت بخط اليد باللغة العربية بعنوان:أقر مجلس عصبة الامم صك الانتداب،وقد تم اقراره عام1922.",,color photographs,ara,still image,,,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/4/2/42015_ca_object_representations_media_84260_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/4/2/3572_ca_object_representations_media_84260_original.jpg,https://palarchive.org/index.php/Detail/objects/122230/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,,The Adel Zawati Sub-collection 1: Notes | The Adel Zawati Collection,13 May 2019 at 9:55:44,9 March 2021 at 11:27:47,"A hand-written paper clipping in Arabic, entitled ""The League of Nations Approved the Record of the British Mandate Administration"", therefore it has been endorsed in 1922.",صورة ملونة لقصاصة ورقية كتبت بخط اليد باللغة العربية بعنوان:أقر مجلس عصبة الامم صك الانتداب،وقد تم اقراره عام1922.,color photographs,,,
