Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z1pc8n2p,,,Collection,,,,,The Ibrahim Hijazi Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m5q02xmw,ark:/21198/z1pc8n2p,,Work,123.0,0123.01.0011|~|120718|~|85907_ca_object_representations_media_78582_original.jpg,The Ibrahim Hijazi Collection,,أبو أحمد حسن حجازي وأخيه أحمد أبو أحمد حجازي,Abu Ahmed Hassan Hijazi and his brother Ahmad Abu Ahmed Hijazi,Abu Ahmed Hassan Hijazi and his brother Ahmad Abu Ahmed Hijazi|~|أبو أحمد حسن حجازي وأخيه أحمد أبو أحمد حجازي,,color photographs,,still image,1964,1964,رجل، بدلة، رجل، قمباز,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/8/5/18984_ca_object_representations_media_78582_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/8/5/85907_ca_object_representations_media_78582_original.jpg,https://palarchive.org/index.php/Detail/objects/120718/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Ibrahim Hijazi Collection,8 May 2019 at 12:16:40,9 March 2021 at 11:28:29,Abu Ahmed Hassan Hijazi and his brother Ahmad Abu Ahmed Hijazi,أبو أحمد حسن حجازي وأخيه أحمد أبو أحمد حجازي,color photographs,,,
ark:/13030/m59s9cwq,ark:/21198/z1pc8n2p,,Work,123.0,0123.01.0012|~|120719|~|39994_ca_object_representations_media_78583_original.jpg,The Ibrahim Hijazi Collection,,مجموعة من الأشخاص في مطار حيفا أثناء سفر أحمد حجازي,A group of people at Haifa airport while Ahmad Hijazi was traveling,"Ibrahim al-Saadi, Ahmad Dhiyab Ali Nabulsi Hijazi, the child Mohammed Musa Abdel Rahim, Ahmed Hijazi, Abdullah Hijazi, Hassan Tawfiq Hijazi, and a group of people when Ahmad Hijazi traveled to Cyprus in front of Haifa airport|~|إبراهيم السعدي وأحمد ذياب علي نابلسي حجازي والطفل محمد موسى عبد الرحيم وأحمد حجازي وعبد الله حجازي وحسن توفيق حجازي ومجموعة من الأشخاص أثناء سفر أحمد حجازي إلى قبرص أمام مطار حيفا",,color photographs,,still image,1956,1956,صورة طبيعية، مطار، طائرة، مجموعة أشخاص,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/8/5/74301_ca_object_representations_media_78583_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/8/5/39994_ca_object_representations_media_78583_original.jpg,https://palarchive.org/index.php/Detail/objects/120719/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Ibrahim Hijazi Collection,8 May 2019 at 12:16:40,9 March 2021 at 11:28:29,"Ibrahim al-Saadi, Ahmad Dhiyab Ali Nabulsi Hijazi, the child Mohammed Musa Abdel Rahim, Ahmed Hijazi, Abdullah Hijazi, Hassan Tawfiq Hijazi, and a group of people when Ahmad Hijazi traveled to Cyprus in front of Haifa airport",إبراهيم السعدي وأحمد ذياب علي نابلسي حجازي والطفل محمد موسى عبد الرحيم وأحمد حجازي وعبد الله حجازي وحسن توفيق حجازي ومجموعة من الأشخاص أثناء سفر أحمد حجازي إلى قبرص أمام مطار حيفا,color photographs,,,
ark:/13030/m5sr6n6x,ark:/21198/z1pc8n2p,,Work,123.0,0123.01.0013|~|120720|~|45296_ca_object_representations_media_78585_original.jpg,The Ibrahim Hijazi Collection,,إبراهيم  حجازي أمام مدفع عكا في حديقة البلدية,Ibrahim Hijazi in front of the Acre cannon in the municipal park,Ibrahim Hijazi next to the Acre cannon on the port in the municipal park|~|إبراهيم حجازي بجانب مدفع عكا على الميناء في حديقة البلدية,,color photographs,,still image,1960s,1960/1969,صورة طبيعية، ميناء، قوارب، مدفع، رجل,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/8/5/44671_ca_object_representations_media_78585_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/8/5/45296_ca_object_representations_media_78585_original.jpg,https://palarchive.org/index.php/Detail/objects/120720/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Ibrahim Hijazi Collection,8 May 2019 at 12:16:40,9 March 2021 at 11:28:29,Ibrahim Hijazi next to the Acre cannon on the port in the municipal park,إبراهيم حجازي بجانب مدفع عكا على الميناء في حديقة البلدية,color photographs,,,
ark:/13030/m5k725zf,ark:/21198/z1pc8n2p,,Work,123.0,0123.01.0014|~|120721|~|84088_ca_object_representations_media_78586_original.jpg,The Ibrahim Hijazi Collection,,أصدقاء إبراهيم  حجازي,Friends of Ibrahim Hijazi,Ibrahim al-Mukhtar and Ibrahim al-Ragheb Osman Ibrahim Hejazi's friends|~|إبراهيم المختار وإبراهيم الراغب عثمان أصدقاء إبراهيم حجازي,,color photographs,,still image,1965 to 1969,1965/1969,منزل، رجلين,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/8/5/97023_ca_object_representations_media_78586_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/8/5/84088_ca_object_representations_media_78586_original.jpg,https://palarchive.org/index.php/Detail/objects/120721/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Ibrahim Hijazi Collection,8 May 2019 at 12:16:40,9 March 2021 at 11:28:29,Ibrahim al-Mukhtar and Ibrahim al-Ragheb Osman Ibrahim Hejazi's friends,إبراهيم المختار وإبراهيم الراغب عثمان أصدقاء إبراهيم حجازي,color photographs,,,
ark:/13030/m5618n65,ark:/21198/z1pc8n2p,,Work,123.0,0123.01.0015|~|120722|~|63958_ca_object_representations_media_78588_original.jpg,The Ibrahim Hijazi Collection,,غير معروف,unknown,,,color photographs,,still image,,,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/8/5/26936_ca_object_representations_media_78588_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/8/5/63958_ca_object_representations_media_78588_original.jpg,https://palarchive.org/index.php/Detail/objects/120722/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Ibrahim Hijazi Collection,8 May 2019 at 12:16:40,9 March 2021 at 11:28:29,,,color photographs,,,
ark:/13030/m5jb3v7d,ark:/21198/z1pc8n2p,,Work,123.0,0123.01.0016|~|120723|~|63023_ca_object_representations_media_78590_original.jpg,The Ibrahim Hijazi Collection,,رجل من عائلة حجازي وآخر من عائلة زيداني في الخلة,A man from the Hijazi family and another from the Zaidani family in Khalla,People from the right Ibrahim Hijazi and Sharif Said Zaidani in the region of Khallet al-Ghazal in Tamra|~|الأشخاص من اليمين إبراهيم حجازي وشريف سعيد زيداني في منطقة خلة الغزال في طمرة,,color photographs,,still image,1960s,1960/1969,صورة طبيعية، جبل، اشجار، نباتات، صخور، رجلين,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/8/5/38912_ca_object_representations_media_78590_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/8/5/63023_ca_object_representations_media_78590_original.jpg,https://palarchive.org/index.php/Detail/objects/120723/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Ibrahim Hijazi Collection,8 May 2019 at 12:16:40,9 March 2021 at 11:28:29,People from the right Ibrahim Hijazi and Sharif Said Zaidani in the region of Khallet al-Ghazal in Tamra,الأشخاص من اليمين إبراهيم حجازي وشريف سعيد زيداني في منطقة خلة الغزال في طمرة,color photographs,,,
ark:/13030/m5p05whz,ark:/21198/z1pc8n2p,,Work,123.0,0123.01.0017|~|120724|~|62758_ca_object_representations_media_78592_original.jpg,The Ibrahim Hijazi Collection,,حسن وشريف زيداني,Hassan and Sharif Zaidani,People on the right were Hassan Abu Aziz Zaidani and Sharif Sa'id Zaidani on a street in Haifa|~|الأشخاص من اليمين حسن أبو عزيز زيداني وشريف سعيد زيداني في أحد شوارع حيفا,,color photographs,,still image,1961,1961,عائلة زيداني، صورة طبيعية، اشجار، شارع، سيارات، رجلين,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/8/5/29334_ca_object_representations_media_78592_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/8/5/62758_ca_object_representations_media_78592_original.jpg,https://palarchive.org/index.php/Detail/objects/120724/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Ibrahim Hijazi Collection,8 May 2019 at 12:16:41,9 March 2021 at 11:28:29,People on the right were Hassan Abu Aziz Zaidani and Sharif Sa'id Zaidani on a street in Haifa,الأشخاص من اليمين حسن أبو عزيز زيداني وشريف سعيد زيداني في أحد شوارع حيفا,color photographs,,,
ark:/13030/m58t2bsb,ark:/21198/z1pc8n2p,,Work,123.0,0123.01.0018|~|120725|~|30475_ca_object_representations_media_78594_original.jpg,The Ibrahim Hijazi Collection,,حسن أبو عزيز زيداني,Hassan Abu Aziz Zaidani,"Hassan Abu Aziz Zaidani sitting in the street at the junction of Tamra, Tira|~|حسن أبو عزيز زيداني جالس في الشارع عند مفرق طمرة، الطيرة",,color photographs,,still image,1962,1962,صورة طبيعية، مفرق شارع، رجل,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/8/5/51917_ca_object_representations_media_78594_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/8/5/30475_ca_object_representations_media_78594_original.jpg,https://palarchive.org/index.php/Detail/objects/120725/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Ibrahim Hijazi Collection,8 May 2019 at 12:16:41,9 March 2021 at 11:28:29,"Hassan Abu Aziz Zaidani sitting in the street at the junction of Tamra, Tira",حسن أبو عزيز زيداني جالس في الشارع عند مفرق طمرة، الطيرة,color photographs,,,
ark:/13030/m5dk33h2,ark:/21198/z1pc8n2p,,Work,123.0,0123.01.0019|~|120726|~|57477_ca_object_representations_media_78596_original.jpg,The Ibrahim Hijazi Collection,,إبراهيم  الراغب عثمان وإبراهيم  المختار زيداني ويوسف الأحمد حجازي أبو وفيق,"Ibrahim Al-Ragheb Osman, Ibrahim Al-Mokhtar Zaidani and Yousef Al-Ahmad Hijazi Abu Wafik","People from the right: Ibrahim al - Ragheb Osman, Ibrahim al - Mukhtar, Zaidani, Yusuf al - Ahmad Hijazi, Abu Wafik|~|الأشخاص من اليمين إبراهيم الراغب عثمان وإبراهيم المختار زيداني ويوسف الأحمد حجازي أبو وفيق",,color photographs,,still image,1963,1963,منزل، ثلاثة رجال,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/8/5/61359_ca_object_representations_media_78596_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/8/5/57477_ca_object_representations_media_78596_original.jpg,https://palarchive.org/index.php/Detail/objects/120726/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Ibrahim Hijazi Collection,8 May 2019 at 12:16:41,9 March 2021 at 11:28:29,"People from the right: Ibrahim al - Ragheb Osman, Ibrahim al - Mukhtar, Zaidani, Yusuf al - Ahmad Hijazi, Abu Wafik",الأشخاص من اليمين إبراهيم الراغب عثمان وإبراهيم المختار زيداني ويوسف الأحمد حجازي أبو وفيق,color photographs,,,
ark:/13030/m5521m2b,ark:/21198/z1pc8n2p,,Work,123.0,0123.01.0020|~|120727|~|94313_ca_object_representations_media_78598_original.jpg,The Ibrahim Hijazi Collection,,إبراهيم  حجازي وشريف سعيد زيداني,Ibrahim Hijazi and Sharif Said Zaidani,People from the right: Ibrahim Hijazi and Sharif Said Zaidani in Khallet al-Ghazal|~|الأشخاص من اليمين: إبراهيم حجازي وشريف سعيد زيداني في خلة الغزال,,color photographs,,still image,1963,1963,صورة طبيعية، خلة، اشجار، نباتات، رجلين,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/8/5/26419_ca_object_representations_media_78598_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/8/5/94313_ca_object_representations_media_78598_original.jpg,https://palarchive.org/index.php/Detail/objects/120727/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Ibrahim Hijazi Collection,8 May 2019 at 12:16:41,9 March 2021 at 11:28:29,People from the right: Ibrahim Hijazi and Sharif Said Zaidani in Khallet al-Ghazal,الأشخاص من اليمين: إبراهيم حجازي وشريف سعيد زيداني في خلة الغزال,color photographs,,,
ark:/13030/m5wj0btv,ark:/21198/z1pc8n2p,,Work,123.0,0123.01.0021|~|120728|~|42390_ca_object_representations_media_78600_original.jpg,The Ibrahim Hijazi Collection,,شخصين في منطقة خلة الغزال في مدينة طمرة,Two people in the area of ​​Khallet al-Ghazal in the city of Tamra,People from the right Hassan Abu Aziz and Sharif Saeed Zaidani in Khallet al-Ghazal in the village of Tamra|~|الأشخاص من اليمين حسن أبو عزيز وشريف سعيد زيداني في خلة الغزال في مدبنة طمرة,,color photographs,,still image,1961,1961,صورة طبيعية، خلة، اشجار، نباتات، رجلين,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/8/6/45445_ca_object_representations_media_78600_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/8/6/42390_ca_object_representations_media_78600_original.jpg,https://palarchive.org/index.php/Detail/objects/120728/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Ibrahim Hijazi Collection,8 May 2019 at 12:16:41,9 March 2021 at 11:28:29,People from the right Hassan Abu Aziz and Sharif Saeed Zaidani in Khallet al-Ghazal in the village of Tamra,الأشخاص من اليمين حسن أبو عزيز وشريف سعيد زيداني في خلة الغزال في مدبنة طمرة,color photographs,,,
ark:/13030/m5rr9m30,ark:/21198/z1pc8n2p,,Work,123.0,0123.01.0022|~|120729|~|75450_ca_object_representations_media_78602_original.jpg,The Ibrahim Hijazi Collection,,شريف سعيد زيداني,Sherif Said Zaidani,Sherif Said Zaidani in the region of Khallet al Ghazal|~|شريف سعيد زيداني في منطقة خلة الغزال,,color photographs,,still image,1963,1963,صورة طبيعية، اشجار، نباتات، رجل، سيجارة,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/8/6/59462_ca_object_representations_media_78602_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/8/6/75450_ca_object_representations_media_78602_original.jpg,https://palarchive.org/index.php/Detail/objects/120729/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Ibrahim Hijazi Collection,8 May 2019 at 12:16:41,9 March 2021 at 11:28:29,Sherif Said Zaidani in the region of Khallet al Ghazal,شريف سعيد زيداني في منطقة خلة الغزال,color photographs,,,
