Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z1005msj,,,Collection,,,,,The Abu Alaa Mansour Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m5m11mtw,ark:/21198/z1005msj,,Work,80.0,0080.01.0022|~|48604|~|59961_ca_object_representations_media_53324_original.jpg,The Abu Alaa Mansour Collection,,كشف لحالات قلع أشجار خلال الانتفاضة الأولى,List of cases of clearing trees during the First Intifada,"Document consisting of 1 paper that shows the cases of clearing trees during January and February of 1992. This document is part of a detailed report on the violations of the occupation during the First Intifada between 1991 and 1992, prepared by the Association for Social Affairs and Caring for the Families of Shaheeds and Prisoners|~|وثيقة من ورقة واحدة تتضمن كشفاً لحالات قلع الأشجار خلال شهري كانون الثاني وشباط من العام 1992. هذه الوثيقة جزء من تقرير مفصّل حول انتهاكات الاحتلال خلال الانتفاضة الاولى في الفترة الواقعة بين 1991-1992 أعدته مؤسسة الشؤون الاجتماعية لرعاية أسر الشهداء والأسرى","Mansour, Abu Alaa, ""Correspondence and Reports,"" private collection, August 2018, the Palestinian Museum Digital Archive.",,ara,text,1992; Date created,1992,,,,,image/jpeg,5270,4580,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/3/46669_ca_object_representations_media_53324_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/3/59961_ca_object_representations_media_53324_original.jpg,https://palarchive.org/index.php/Detail/objects/48604/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Abu Alaa Mansour Collection,12 November 2018 at 10:17:55,9 March 2021 at 19:22:11,"Document consisting of 1 paper that shows the cases of clearing trees during January and February of 1992. This document is part of a detailed report on the violations of the occupation during the First Intifada between 1991 and 1992, prepared by the Association for Social Affairs and Caring for the Families of Shaheeds and Prisoners",وثيقة من ورقة واحدة تتضمن كشفاً لحالات قلع الأشجار خلال شهري كانون الثاني وشباط من العام 1992. هذه الوثيقة جزء من تقرير مفصّل حول انتهاكات الاحتلال خلال الانتفاضة الاولى في الفترة الواقعة بين 1991-1992 أعدته مؤسسة الشؤون الاجتماعية لرعاية أسر الشهداء والأسرى,,,,
ark:/13030/m5093mqg,ark:/21198/z1005msj,,Work,80.0,0080.01.0023|~|48605|~|29094_ca_object_representations_media_53325_original.jpg,The Abu Alaa Mansour Collection,,كشف لحالات قتل عملاء خلال الانتفاضة الأولى,List of cases of killing spies during the First Intifada,"Document consisting of 1 paper that shows the cases of killing spies during January and February of 1992. This document is part of a detailed report on the violations of the occupation during the First Intifada between 1991 and 1992, prepared by the Association for Social Affairs and Caring for the Families of Shaheeds and Prisoners|~|وثيقة من ورقة واحدة تتضمن كشفاً لحالات قتل العملاء خلال شهري كانون الثاني وشباط من العام 1992. هذه الوثيقة جزء من تقرير مفصّل حول انتهاكات الاحتلال خلال الانتفاضة الاولى في الفترة الواقعة بين 1991-1992 أعدته مؤسسة الشؤون الاجتماعية لرعاية أسر الشهداء والأسرى","Mansour, Abu Alaa, ""Correspondence and Reports,"" private collection, August 2018, the Palestinian Museum Digital Archive.",,ara,text,1992; Date created,1992,,,,,image/jpeg,5270,4580,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/3/87101_ca_object_representations_media_53325_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/3/29094_ca_object_representations_media_53325_original.jpg,https://palarchive.org/index.php/Detail/objects/48605/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Abu Alaa Mansour Collection,12 November 2018 at 10:17:55,9 March 2021 at 19:22:11,"Document consisting of 1 paper that shows the cases of killing spies during January and February of 1992. This document is part of a detailed report on the violations of the occupation during the First Intifada between 1991 and 1992, prepared by the Association for Social Affairs and Caring for the Families of Shaheeds and Prisoners",وثيقة من ورقة واحدة تتضمن كشفاً لحالات قتل العملاء خلال شهري كانون الثاني وشباط من العام 1992. هذه الوثيقة جزء من تقرير مفصّل حول انتهاكات الاحتلال خلال الانتفاضة الاولى في الفترة الواقعة بين 1991-1992 أعدته مؤسسة الشؤون الاجتماعية لرعاية أسر الشهداء والأسرى,,,,
ark:/13030/m5f83tzs,ark:/21198/z1005msj,,Work,80.0,0080.01.0024|~|48606|~|64504_ca_object_representations_media_53326_original.jpg,The Abu Alaa Mansour Collection,,إحصائية الانتفاضة من الصحف المحلية أوائل العام 1992,Statistics of the Intifada in local newspapers beginning of 1992,"This document is a detailed report on the violations of the occupation during the First Intifada beginning December of 1991, collected by the Association for Social Affairs and Caring for the Families of Shaheeds and Prisoners from the local newspapers.|~|هذه الوثيقة هي تقرير مفصّل حول انتهاكات الاحتلال خلال الانتفاضة الاولى منذ كانون الأول 1991 جمعته مؤسسة الشؤون الاجتماعية لرعاية أسر الشهداء والأسرى من الصحف المحلية.","Mansour, Abu Alaa, ""Correspondence and Reports,"" private collection, August 2018, the Palestinian Museum Digital Archive.",,ara,text,8 March 1992; Date created,1992-03-08,,,,,image/jpeg,5270,4580,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/3/94216_ca_object_representations_media_53326_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/3/64504_ca_object_representations_media_53326_original.jpg,https://palarchive.org/index.php/Detail/objects/48606/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Abu Alaa Mansour Collection,12 November 2018 at 10:17:55,9 March 2021 at 19:22:11,"This document is a detailed report on the violations of the occupation during the First Intifada beginning December of 1991, collected by the Association for Social Affairs and Caring for the Families of Shaheeds and Prisoners from the local newspapers.",هذه الوثيقة هي تقرير مفصّل حول انتهاكات الاحتلال خلال الانتفاضة الاولى منذ كانون الأول 1991 جمعته مؤسسة الشؤون الاجتماعية لرعاية أسر الشهداء والأسرى من الصحف المحلية.,,,,
ark:/13030/m56t832p,ark:/21198/z1005msj,,Work,80.0,0080.01.0025|~|48607|~|33241_ca_object_representations_media_53327_original.jpg,The Abu Alaa Mansour Collection,,إحصائية الانتفاضة من الصحف المحلية أوائل العام 1992,Statistics of the Intifada in local newspapers beginning of 1992,"This document is a general report on the violations of the occupation during the First Intifada from February up until the 8th of March of 1992, collected by the Association for Social Affairs and Caring for the Families of Shaheeds and Prisoners from the local newspapers.|~|هذه الوثيقة هي تقريرعام حول انتهاكات الاحتلال خلال الانتفاضة الاولى منذ شباط حتى 8 آذار 1992 جمعته مؤسسة الشؤون الاجتماعية لرعاية أسر الشهداء والأسرى من الصحف المحلية.","Mansour, Abu Alaa, ""Correspondence and Reports,"" private collection, August 2018, the Palestinian Museum Digital Archive.",,ara,text,8 March 1992; Date created,1992-03-08,,,,,image/jpeg,5270,4580,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/3/30099_ca_object_representations_media_53327_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/3/33241_ca_object_representations_media_53327_original.jpg,https://palarchive.org/index.php/Detail/objects/48607/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Abu Alaa Mansour Collection,12 November 2018 at 10:17:55,9 March 2021 at 19:22:11,"This document is a general report on the violations of the occupation during the First Intifada from February up until the 8th of March of 1992, collected by the Association for Social Affairs and Caring for the Families of Shaheeds and Prisoners from the local newspapers.",هذه الوثيقة هي تقريرعام حول انتهاكات الاحتلال خلال الانتفاضة الاولى منذ شباط حتى 8 آذار 1992 جمعته مؤسسة الشؤون الاجتماعية لرعاية أسر الشهداء والأسرى من الصحف المحلية.,,,,
ark:/13030/m5tj6336,ark:/21198/z1005msj,,Work,80.0,0080.01.0026|~|48608|~|60795_ca_object_representations_media_53328_original.jpg,The Abu Alaa Mansour Collection,,كشف لحالات اعتقال خلال الانتفاضة الأولى,List of arrests during the First Intifada,"Document consisting of 1 paper that shows the cases of arrest from February up until the 8th of March 1992. This document is part of a detailed report on the violations of the occupation during the First Intifada between 1991 and 1992, prepared by the Association for Social Affairs and Caring for the Families of Shaheeds and Prisoners|~|وثيقة من ورقة واحدة تتضمن كشفاً لحالات الاعتقال من شباط حتى 8 آذار 1992. هذه الوثيقة جزء من تقرير مفصّل حول انتهاكات الاحتلال خلال الانتفاضة الاولى في الفترة الواقعة بين 1991-1992 أعدته مؤسسة الشؤون الاجتماعية لرعاية أسر الشهداء والأسرى","Mansour, Abu Alaa, ""Correspondence and Reports,"" private collection, August 2018, the Palestinian Museum Digital Archive.",,ara,text,1992; Date created,1992,,,,,image/jpeg,5224,4522,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/3/51265_ca_object_representations_media_53328_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/3/60795_ca_object_representations_media_53328_original.jpg,https://palarchive.org/index.php/Detail/objects/48608/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Abu Alaa Mansour Collection,12 November 2018 at 10:17:55,9 March 2021 at 19:22:11,"Document consisting of 1 paper that shows the cases of arrest from February up until the 8th of March 1992. This document is part of a detailed report on the violations of the occupation during the First Intifada between 1991 and 1992, prepared by the Association for Social Affairs and Caring for the Families of Shaheeds and Prisoners",وثيقة من ورقة واحدة تتضمن كشفاً لحالات الاعتقال من شباط حتى 8 آذار 1992. هذه الوثيقة جزء من تقرير مفصّل حول انتهاكات الاحتلال خلال الانتفاضة الاولى في الفترة الواقعة بين 1991-1992 أعدته مؤسسة الشؤون الاجتماعية لرعاية أسر الشهداء والأسرى,,,,
ark:/13030/m5g80w1p,ark:/21198/z1005msj,,Work,80.0,0080.01.0027|~|48609|~|12626_ca_object_representations_media_53329_original.jpg,The Abu Alaa Mansour Collection,,كشف لحالات إصابة خلال الانتفاضة الأولى,List of cases of injuries during the First Intifada,"Document consisting of 1 paper that shows the cases of injuries from February up until the 8th of March 1992. This document is part of a detailed report on the violations of the occupation during the First Intifada between 1991 and 1992, prepared by the Association for Social Affairs and Caring for the Families of Shaheeds and Prisoners|~|وثيقة من ورقة واحدة تتضمن كشفاً لحالات الإصابة من شباط حتى 8 آذار 1992. هذه الوثيقة جزء من تقرير مفصّل حول انتهاكات الاحتلال خلال الانتفاضة الاولى في الفترة الواقعة بين 1991-1992 أعدته مؤسسة الشؤون الاجتماعية لرعاية أسر الشهداء والأسرى","Mansour, Abu Alaa, ""Correspondence and Reports,"" private collection, August 2018, the Palestinian Museum Digital Archive.",,ara,text,1992; Date created,1992,,,,,image/jpeg,5270,4580,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/3/28007_ca_object_representations_media_53329_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/3/12626_ca_object_representations_media_53329_original.jpg,https://palarchive.org/index.php/Detail/objects/48609/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Abu Alaa Mansour Collection,12 November 2018 at 10:17:55,9 March 2021 at 19:22:11,"Document consisting of 1 paper that shows the cases of injuries from February up until the 8th of March 1992. This document is part of a detailed report on the violations of the occupation during the First Intifada between 1991 and 1992, prepared by the Association for Social Affairs and Caring for the Families of Shaheeds and Prisoners",وثيقة من ورقة واحدة تتضمن كشفاً لحالات الإصابة من شباط حتى 8 آذار 1992. هذه الوثيقة جزء من تقرير مفصّل حول انتهاكات الاحتلال خلال الانتفاضة الاولى في الفترة الواقعة بين 1991-1992 أعدته مؤسسة الشؤون الاجتماعية لرعاية أسر الشهداء والأسرى,,,,
ark:/13030/m5k14kn2,ark:/21198/z1005msj,,Work,80.0,0080.01.0028|~|48610|~|79626_ca_object_representations_media_53330_original.jpg,The Abu Alaa Mansour Collection,,كشف لحالات استشهاد خلال الانتفاضة الأولى,List of shaheeds during the First Intifada,"Document consisting of 1 paper that shows the shaheeds from February up until the 8th of March 1992. This document is part of a detailed report on the violations of the occupation during the First Intifada between 1991 and 1992, prepared by the Association for Social Affairs and Caring for the Families of Shaheeds and Prisoners|~|وثيقة من ورقة واحدة تتضمن كشفاً لحالات الاستشهاد من شباط حتى 8 آذار 1992. هذه الوثيقة جزء من تقرير مفصّل حول انتهاكات الاحتلال خلال الانتفاضة الاولى في الفترة الواقعة بين 1991-1992 أعدته مؤسسة الشؤون الاجتماعية لرعاية أسر الشهداء والأسرى","Mansour, Abu Alaa, ""Correspondence and Reports,"" private collection, August 2018, the Palestinian Museum Digital Archive.",,ara,text,8 March 1992; Date created,1992-03-08,,,,,image/jpeg,5234,4580,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/3/5953_ca_object_representations_media_53330_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/3/79626_ca_object_representations_media_53330_original.jpg,https://palarchive.org/index.php/Detail/objects/48610/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Abu Alaa Mansour Collection,12 November 2018 at 10:17:55,9 March 2021 at 19:22:11,"Document consisting of 1 paper that shows the shaheeds from February up until the 8th of March 1992. This document is part of a detailed report on the violations of the occupation during the First Intifada between 1991 and 1992, prepared by the Association for Social Affairs and Caring for the Families of Shaheeds and Prisoners",وثيقة من ورقة واحدة تتضمن كشفاً لحالات الاستشهاد من شباط حتى 8 آذار 1992. هذه الوثيقة جزء من تقرير مفصّل حول انتهاكات الاحتلال خلال الانتفاضة الاولى في الفترة الواقعة بين 1991-1992 أعدته مؤسسة الشؤون الاجتماعية لرعاية أسر الشهداء والأسرى,,,,
ark:/13030/m523094j,ark:/21198/z1005msj,,Work,80.0,0080.01.0029|~|48611|~|51198_ca_object_representations_media_53331_original.jpg,The Abu Alaa Mansour Collection,,كشف لحالات إبعاد خلال الانتفاضة الأولى,List of cases of deportation during the First Intifada,"Document consisting of 1 paper that shows the cases of deportation from February up until the 8th of March 1992. This document is part of a detailed report on the violations of the occupation during the First Intifada between 1991 and 1992, prepared by the Association for Social Affairs and Caring for the Families of Shaheeds and Prisoners|~|وثيقة من ورقة واحدة تتضمن كشفاً لحالات الإبعاد من شباط حتى 8 آذار 1992. هذه الوثيقة جزء من تقرير مفصّل حول انتهاكات الاحتلال خلال الانتفاضة الاولى في الفترة الواقعة بين 1991-1992 أعدته مؤسسة الشؤون الاجتماعية لرعاية أسر الشهداء والأسرى","Mansour, Abu Alaa, ""Correspondence and Reports,"" private collection, August 2018, the Palestinian Museum Digital Archive.",,ara,text,1992; Date created,1992,,,,,image/jpeg,5270,4580,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/3/92520_ca_object_representations_media_53331_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/3/51198_ca_object_representations_media_53331_original.jpg,https://palarchive.org/index.php/Detail/objects/48611/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Abu Alaa Mansour Collection,12 November 2018 at 10:17:55,9 March 2021 at 19:22:11,"Document consisting of 1 paper that shows the cases of deportation from February up until the 8th of March 1992. This document is part of a detailed report on the violations of the occupation during the First Intifada between 1991 and 1992, prepared by the Association for Social Affairs and Caring for the Families of Shaheeds and Prisoners",وثيقة من ورقة واحدة تتضمن كشفاً لحالات الإبعاد من شباط حتى 8 آذار 1992. هذه الوثيقة جزء من تقرير مفصّل حول انتهاكات الاحتلال خلال الانتفاضة الاولى في الفترة الواقعة بين 1991-1992 أعدته مؤسسة الشؤون الاجتماعية لرعاية أسر الشهداء والأسرى,,,,
ark:/13030/m5ps5bcg,ark:/21198/z1005msj,,Work,80.0,0080.01.0030|~|48612|~|50855_ca_object_representations_media_53332_original.jpg,The Abu Alaa Mansour Collection,,كشف لحالات هدم بيوت خلال الانتفاضة الأولى,List of cases of house demolitions during the First Intifada,"Document consisting of 1 paper that shows the cases of house demolitions from February up until the 8th of March 1992. This document is part of a detailed report on the violations of the occupation during the First Intifada between 1991 and 1992, prepared by the Association for Social Affairs and Caring for the Families of Shaheeds and Prisoners|~|وثيقة من ورقة واحدة تتضمن كشفاً لحالات هدم البيوت من شباط حتى آذار 1992. هذه الوثيقة جزء من تقرير مفصّل حول انتهاكات الاحتلال خلال الانتفاضة الاولى في الفترة الواقعة بين 1991-1992 أعدته مؤسسة الشؤون الاجتماعية لرعاية أسر الشهداء والأسرى","Mansour, Abu Alaa, ""Correspondence and Reports,"" private collection, August 2018, the Palestinian Museum Digital Archive.",,ara,text,8 March 1992; Date created,1992-03-08,,,,,image/jpeg,5270,4580,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/3/60177_ca_object_representations_media_53332_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/3/50855_ca_object_representations_media_53332_original.jpg,https://palarchive.org/index.php/Detail/objects/48612/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Abu Alaa Mansour Collection,12 November 2018 at 10:17:55,9 March 2021 at 19:22:11,"Document consisting of 1 paper that shows the cases of house demolitions from February up until the 8th of March 1992. This document is part of a detailed report on the violations of the occupation during the First Intifada between 1991 and 1992, prepared by the Association for Social Affairs and Caring for the Families of Shaheeds and Prisoners",وثيقة من ورقة واحدة تتضمن كشفاً لحالات هدم البيوت من شباط حتى آذار 1992. هذه الوثيقة جزء من تقرير مفصّل حول انتهاكات الاحتلال خلال الانتفاضة الاولى في الفترة الواقعة بين 1991-1992 أعدته مؤسسة الشؤون الاجتماعية لرعاية أسر الشهداء والأسرى,,,,
ark:/13030/m5z96tt4,ark:/21198/z1005msj,,Work,80.0,0080.01.0031|~|48613|~|76011_ca_object_representations_media_53333_original.jpg,The Abu Alaa Mansour Collection,,كشف لحالات إغلاق خلال الانتفاضة الأولى,List of cases of lock downs during the First Intifada,"Document consisting of 1 paper that shows the cases of lock downs during February of 1992. This document is part of a detailed report on the violations of the occupation during the First Intifada between 1991 and 1992, prepared by the Association for Social Affairs and Caring for the Families of Shaheeds and Prisoners|~|وثيقة من ورقة واحدة تتضمن كشفاً لحالات الإغلاق خلال شهر شباط 1992. هذه الوثيقة جزء من تقرير مفصّل حول انتهاكات الاحتلال خلال الانتفاضة الاولى في الفترة الواقعة بين 1991-1992 أعدته مؤسسة الشؤون الاجتماعية لرعاية أسر الشهداء والأسرى","Mansour, Abu Alaa, ""Correspondence and Reports,"" private collection, August 2018, the Palestinian Museum Digital Archive.",,ara,text,8 March 1992; Date created,1992-03-08,,,,,image/jpeg,5250,4570,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/3/60658_ca_object_representations_media_53333_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/3/76011_ca_object_representations_media_53333_original.jpg,https://palarchive.org/index.php/Detail/objects/48613/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Abu Alaa Mansour Collection,12 November 2018 at 10:17:55,9 March 2021 at 19:22:11,"Document consisting of 1 paper that shows the cases of lock downs during February of 1992. This document is part of a detailed report on the violations of the occupation during the First Intifada between 1991 and 1992, prepared by the Association for Social Affairs and Caring for the Families of Shaheeds and Prisoners",وثيقة من ورقة واحدة تتضمن كشفاً لحالات الإغلاق خلال شهر شباط 1992. هذه الوثيقة جزء من تقرير مفصّل حول انتهاكات الاحتلال خلال الانتفاضة الاولى في الفترة الواقعة بين 1991-1992 أعدته مؤسسة الشؤون الاجتماعية لرعاية أسر الشهداء والأسرى,,,,
ark:/13030/m59m1smb,ark:/21198/z1005msj,,Work,80.0,0080.01.0032|~|48614|~|26015_ca_object_representations_media_53334_original.jpg,The Abu Alaa Mansour Collection,,كشف لحالات مصادرة أراضي خلال الانتفاضة الأولى,List of cases of land confiscations during the First Intifada,"Document consisting of 1 paper that shows the cases of land confiscations from February up until the 7th of March 1992. This document is part of a detailed report on the violations of the occupation during the First Intifada between 1991 and 1992, prepared by the Association for Social Affairs and Caring for the Families of Shaheeds and Prisoners|~|وثيقة من ورقة واحدة تتضمن كشفاً لحالات مصادرة الأراضي من شباط حتى 7 آذار 1992. هذه الوثيقة جزء من تقرير مفصّل حول انتهاكات الاحتلال خلال الانتفاضة الاولى في الفترة الواقعة بين 1991-1992 أعدته مؤسسة الشؤون الاجتماعية لرعاية أسر الشهداء والأسرى","Mansour, Abu Alaa, ""Correspondence and Reports,"" private collection, August 2018, the Palestinian Museum Digital Archive.",,ara,text,8 March 1992; Date created,1992-03-08,,,,,image/jpeg,5240,4570,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/3/90188_ca_object_representations_media_53334_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/3/26015_ca_object_representations_media_53334_original.jpg,https://palarchive.org/index.php/Detail/objects/48614/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Abu Alaa Mansour Collection,12 November 2018 at 10:17:55,9 March 2021 at 19:22:11,"Document consisting of 1 paper that shows the cases of land confiscations from February up until the 7th of March 1992. This document is part of a detailed report on the violations of the occupation during the First Intifada between 1991 and 1992, prepared by the Association for Social Affairs and Caring for the Families of Shaheeds and Prisoners",وثيقة من ورقة واحدة تتضمن كشفاً لحالات مصادرة الأراضي من شباط حتى 7 آذار 1992. هذه الوثيقة جزء من تقرير مفصّل حول انتهاكات الاحتلال خلال الانتفاضة الاولى في الفترة الواقعة بين 1991-1992 أعدته مؤسسة الشؤون الاجتماعية لرعاية أسر الشهداء والأسرى,,,,
ark:/13030/m55v11w0,ark:/21198/z1005msj,,Work,80.0,0080.01.0033|~|48615|~|95090_ca_object_representations_media_53335_original.jpg,The Abu Alaa Mansour Collection,,كشف لحالات قلع أشجارخلال الانتفاضة الأولى,List of cases of clearing trees during the First Intifada,"Document consisting of 1 paper that shows the cases of clearing trees from the 18th of February up until the 7th of March 1992. This document is part of a detailed report on the violations of the occupation during the First Intifada between 1991 and 1992, prepared by the Association for Social Affairs and Caring for the Families of Shaheeds and Prisoners|~|وثيقة من ورقة واحدة تتضمن كشفاً لحالات الإصابة من 18 شباط حتى 7 آذار 1992. هذه الوثيقة جزء من تقرير مفصّل حول انتهاكات الاحتلال خلال الانتفاضة الاولى في الفترة الواقعة بين 1991-1992 أعدته مؤسسة الشؤون الاجتماعية لرعاية أسر الشهداء والأسرى","Mansour, Abu Alaa, ""Correspondence and Reports,"" private collection, August 2018, the Palestinian Museum Digital Archive.",,ara,text,8 March 1992; Date created,1992-03-08,,,,,image/jpeg,5270,4580,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/3/45374_ca_object_representations_media_53335_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/3/95090_ca_object_representations_media_53335_original.jpg,https://palarchive.org/index.php/Detail/objects/48615/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Abu Alaa Mansour Collection,12 November 2018 at 10:17:55,9 March 2021 at 19:22:11,"Document consisting of 1 paper that shows the cases of clearing trees from the 18th of February up until the 7th of March 1992. This document is part of a detailed report on the violations of the occupation during the First Intifada between 1991 and 1992, prepared by the Association for Social Affairs and Caring for the Families of Shaheeds and Prisoners",وثيقة من ورقة واحدة تتضمن كشفاً لحالات الإصابة من 18 شباط حتى 7 آذار 1992. هذه الوثيقة جزء من تقرير مفصّل حول انتهاكات الاحتلال خلال الانتفاضة الاولى في الفترة الواقعة بين 1991-1992 أعدته مؤسسة الشؤون الاجتماعية لرعاية أسر الشهداء والأسرى,,,,
ark:/13030/m5sj9208,ark:/21198/z1005msj,,Work,80.0,0080.01.0034|~|48616|~|90666_ca_object_representations_media_53336_original.jpg,The Abu Alaa Mansour Collection,,كشف لحالات قتل عملاء خلال الانتفاضة الأولى,List of cases of killing spies during the First Intifada,"Document consisting of 1 paper that shows the cases of killing spies from February up until the 8th of March 1992. This document is part of a detailed report on the violations of the occupation during the First Intifada between 1991 and 1992, prepared by the Association for Social Affairs and Caring for the Families of Shaheeds and Prisoners|~|وثيقة من ورقة واحدة تتضمن كشفاً لحالات قتل عملاء من شباط حتى 8 آذار 1992. هذه الوثيقة جزء من تقرير مفصّل حول انتهاكات الاحتلال خلال الانتفاضة الاولى في الفترة الواقعة بين 1991-1992 أعدته مؤسسة الشؤون الاجتماعية لرعاية أسر الشهداء والأسرى","Mansour, Abu Alaa, ""Correspondence and Reports,"" private collection, August 2018, the Palestinian Museum Digital Archive.",,ara,text,1992; Date created,1992,,,,,image/jpeg,5270,4579,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/3/73141_ca_object_representations_media_53336_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/3/90666_ca_object_representations_media_53336_original.jpg,https://palarchive.org/index.php/Detail/objects/48616/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Abu Alaa Mansour Collection,12 November 2018 at 10:17:56,9 March 2021 at 19:22:11,"Document consisting of 1 paper that shows the cases of killing spies from February up until the 8th of March 1992. This document is part of a detailed report on the violations of the occupation during the First Intifada between 1991 and 1992, prepared by the Association for Social Affairs and Caring for the Families of Shaheeds and Prisoners",وثيقة من ورقة واحدة تتضمن كشفاً لحالات قتل عملاء من شباط حتى 8 آذار 1992. هذه الوثيقة جزء من تقرير مفصّل حول انتهاكات الاحتلال خلال الانتفاضة الاولى في الفترة الواقعة بين 1991-1992 أعدته مؤسسة الشؤون الاجتماعية لرعاية أسر الشهداء والأسرى,,,,
ark:/13030/m5dc5h74,ark:/21198/z1005msj,,Work,80.0,0080.01.0035|~|48617|~|26818_ca_object_representations_media_53337_original.jpg,The Abu Alaa Mansour Collection,,إحصائية تبين كيفية استشهاد عدد من شهداء الثورة الفلسطينية,Statistics showing how a number of shaheeds of the Palestinian Revolt came to be,"The statistics show the list of shaheeds registered at the Association for Social Affairs and Caring for the Families of Shaheeds and Prisoners in Amman only, and not necessarily the total number of shaheeds of the revolution in the various sites.|~|تناولت الإحصائية الشهداء المعتمدين في مؤسسة الشؤون الاجتماعية لرعاية أسر الشهداء والأسرى في عمان فقط، وليس بالضرورة أن تتطابق مع العدد الكلي لشهداء الثورة في المواقع المختلفة.","Mansour, Abu Alaa, ""Correspondence and Reports,"" private collection, August 2018, the Palestinian Museum Digital Archive.",,ara,text,1990; Date created,1990,,,,,image/jpeg,5270,4580,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/3/53673_ca_object_representations_media_53337_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/3/26818_ca_object_representations_media_53337_original.jpg,https://palarchive.org/index.php/Detail/objects/48617/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Abu Alaa Mansour Collection,12 November 2018 at 10:17:56,9 March 2021 at 19:22:11,"The statistics show the list of shaheeds registered at the Association for Social Affairs and Caring for the Families of Shaheeds and Prisoners in Amman only, and not necessarily the total number of shaheeds of the revolution in the various sites.",تناولت الإحصائية الشهداء المعتمدين في مؤسسة الشؤون الاجتماعية لرعاية أسر الشهداء والأسرى في عمان فقط، وليس بالضرورة أن تتطابق مع العدد الكلي لشهداء الثورة في المواقع المختلفة.,,,,
