Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z1fz2w20,,,Collection,,,,,The Aboud Latin Convent Scout Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m58x0vrc,ark:/21198/z1fz2w20,,Work,84.0,0084.01.0001|~|48778|~|32326_ca_object_representations_media_43720_original.jpg,The Aboud Latin Convent Scout Collection,,كشافة قرية عابود في زيارة إلى موقع دير سمعان الأثري,Aboud Latin Convent Scout Touring a Historical Site,"A colour photograph capturing Aboud Latin Convent Scout touring a historical site; Deir Samaan, which is a confiscated archaeological site located between Deir Ballut and Kafr ad-Dik.|~|صورة ملونة يظهر فيها مجموعة عشيرة الجوالة في كشافة دير اللاتين/ قرية عابود في رحلة إلى أحد المواقع الأثرية، تسمى المنطقة دير سمعان، وهي منطقة أثرية تقع بين قريتي دير بلوط وكفر الديك هذه المنطقة الآن منطقة مصادرة.","Ozrail, Samar, ""The Aboud Latin Convent Scout Collection"", archival inventory, 7 November 2018, the Palestinian Museum Digital Archive.",color photographs,ara,still image,1990s,1990/1999,,,,,image/jpeg,2940,4320,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/7/74567_ca_object_representations_media_43720_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/7/32326_ca_object_representations_media_43720_original.jpg,https://palarchive.org/index.php/Detail/objects/48778/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Aboud Latin Convent Scout Collection,13 November 2018 at 15:00:55,9 March 2021 at 19:22:09,"A colour photograph capturing Aboud Latin Convent Scout touring a historical site; Deir Samaan, which is a confiscated archaeological site located between Deir Ballut and Kafr ad-Dik.",صورة ملونة يظهر فيها مجموعة عشيرة الجوالة في كشافة دير اللاتين/ قرية عابود في رحلة إلى أحد المواقع الأثرية، تسمى المنطقة دير سمعان، وهي منطقة أثرية تقع بين قريتي دير بلوط وكفر الديك هذه المنطقة الآن منطقة مصادرة.,color photographs,,,
ark:/13030/m5m691pt,ark:/21198/z1fz2w20,,Work,84.0,0084.01.0012|~|48789|~|11268_ca_object_representations_media_43732_original.jpg,The Aboud Latin Convent Scout Collection,,احتفال بمناسبة يوم الأم من تنظيم كشافة عابود,A Celebration on the Mother's Day by Aboud Latin Convent Scout,A colour photograph of a celebration organised by Aboud Latin Convent Scout on the Mother's Day.|~|صورة ملونة يظهر فيها احتفال بمناسبة يوم الأم من تنظيم كشافة عابود.,"Ozrail, Samar, ""The Aboud Latin Convent Scout Collection"", archival inventory, 7 November 2018, the Palestinian Museum Digital Archive.",color photographs,,still image,20 March 1993,1993-03-20,,,,,image/jpeg,3070,4332,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/7/52367_ca_object_representations_media_43732_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/7/11268_ca_object_representations_media_43732_original.jpg,https://palarchive.org/index.php/Detail/objects/48789/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Aboud Latin Convent Scout Collection,13 November 2018 at 15:01:10,9 March 2021 at 19:22:08,A colour photograph of a celebration organised by Aboud Latin Convent Scout on the Mother's Day.,صورة ملونة يظهر فيها احتفال بمناسبة يوم الأم من تنظيم كشافة عابود.,color photographs,,,
ark:/13030/m5qz9sbz,ark:/21198/z1fz2w20,,Work,84.0,0084.01.0013|~|48790|~|99630_ca_object_representations_media_43733_original.jpg,The Aboud Latin Convent Scout Collection,,احتفال بمناسبة يوم الأم من تنظيم كشافة عابود,A Celebration on the Mother's Day by Aboud Latin Convent Scout,A colour photograph of a celebration organised by Aboud Latin Convent Scout on the Mother's Day.|~|صورة ملونة يظهر فيها احتفال بمناسبة يوم الأم من تنظيم كشافة عابود.,"Ozrail, Samar, ""The Aboud Latin Convent Scout Collection"", archival inventory, 7 November 2018, the Palestinian Museum Digital Archive.",color photographs,,still image,20 March 1993,1993-03-20,,,,,image/jpeg,3059,4532,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/7/67966_ca_object_representations_media_43733_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/7/99630_ca_object_representations_media_43733_original.jpg,https://palarchive.org/index.php/Detail/objects/48790/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Aboud Latin Convent Scout Collection,13 November 2018 at 15:01:10,9 March 2021 at 19:22:08,A colour photograph of a celebration organised by Aboud Latin Convent Scout on the Mother's Day.,صورة ملونة يظهر فيها احتفال بمناسبة يوم الأم من تنظيم كشافة عابود.,color photographs,,,
ark:/13030/m5bp7j4f,ark:/21198/z1fz2w20,,Work,84.0,0084.01.0014|~|48791|~|64084_ca_object_representations_media_43734_original.jpg,The Aboud Latin Convent Scout Collection,,احتفال بمناسبة يوم الأم من تنظيم كشافة عابود,A Celebration on the Mother's Day by Aboud Latin Convent Scout,A colour photograph of a celebration organised by Aboud Latin Convent Scout on the Mother's Day.|~|صورة ملونة يظهر فيها احتفال بمناسبة يوم الأم من تنظيم كشافة عابود.,"Ozrail, Samar, ""The Aboud Latin Convent Scout Collection"", archival inventory, 7 November 2018, the Palestinian Museum Digital Archive.",color photographs,,still image,20 March 1993,1993-03-20,,,,,image/jpeg,3055,4490,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/7/32968_ca_object_representations_media_43734_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/7/64084_ca_object_representations_media_43734_original.jpg,https://palarchive.org/index.php/Detail/objects/48791/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Aboud Latin Convent Scout Collection,13 November 2018 at 15:01:10,9 March 2021 at 19:22:08,A colour photograph of a celebration organised by Aboud Latin Convent Scout on the Mother's Day.,صورة ملونة يظهر فيها احتفال بمناسبة يوم الأم من تنظيم كشافة عابود.,color photographs,,,
ark:/13030/m5vn1tnh,ark:/21198/z1fz2w20,,Work,84.0,0084.01.0015|~|48792|~|64747_ca_object_representations_media_43735_original.jpg,The Aboud Latin Convent Scout Collection,,جزء من مشرفي كشافة قرية عابود وأعضائها,Some Leaders and Members of Aboud Latin Convent Scout,A colour photograph of some leaders and members of Aboud Latin Convent Scout.|~|صورة ملونة لجزء من مشرفي كشافة قرية عابود وأعضائها.,"Ozrail, Samar, ""The Aboud Latin Convent Scout Collection"", archival inventory, 7 November 2018, the Palestinian Museum Digital Archive.",color photographs,,still image,,,,,,,image/jpeg,3042,4319,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/7/91856_ca_object_representations_media_43735_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/7/64747_ca_object_representations_media_43735_original.jpg,https://palarchive.org/index.php/Detail/objects/48792/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Aboud Latin Convent Scout Collection,13 November 2018 at 15:01:11,9 March 2021 at 19:22:08,A colour photograph of some leaders and members of Aboud Latin Convent Scout.,صورة ملونة لجزء من مشرفي كشافة قرية عابود وأعضائها.,color photographs,,,
ark:/13030/m50d2b63,ark:/21198/z1fz2w20,,Work,84.0,0084.01.0016|~|48793|~|48319_ca_object_representations_media_43736_original.jpg,The Aboud Latin Convent Scout Collection,,المخيم الكشفي الاول لكشافة قرية عابود,A Glimpse of Aboud Latin Convent Scout's Premier Camp,A colour photograph capturing a glimpse of Aboud Latin Convent Scout's premier camp.|~|صورة ملونة من المخيم الكشفي الاول لكشافة قرية عابود.,"Ozrail, Samar, ""The Aboud Latin Convent Scout Collection"", archival inventory, 7 November 2018, the Palestinian Museum Digital Archive.",color photographs,,still image,1998,1998,,"[32.016539,35.068807]",,,image/jpeg,3484,5162,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/7/73126_ca_object_representations_media_43736_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/7/48319_ca_object_representations_media_43736_original.jpg,https://palarchive.org/index.php/Detail/objects/48793/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Aboud Latin Convent Scout Collection,13 November 2018 at 15:01:11,9 March 2021 at 19:22:08,A colour photograph capturing a glimpse of Aboud Latin Convent Scout's premier camp.,صورة ملونة من المخيم الكشفي الاول لكشافة قرية عابود.,color photographs,,,
ark:/13030/m56x6sgm,ark:/21198/z1fz2w20,,Work,84.0,0084.01.0017|~|48794|~|16784_ca_object_representations_media_43737_original.jpg,The Aboud Latin Convent Scout Collection,,المخيم الكشفي الاول لكشافة قرية عابود,A Glimpse of Aboud Latin Convent Scout's Premier Camp,A colour photograph capturing a glimpse of Aboud Latin Convent Scout's premier camp.|~|صورة ملونة من المخيم الكشفي الاول لكشافة قرية عابود.,"Ozrail, Samar, ""The Aboud Latin Convent Scout Collection"", archival inventory, 7 November 2018, the Palestinian Museum Digital Archive.",color photographs,,still image,1998,1998,,"[32.016539,35.068807]",,,image/jpeg,3431,5155,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/7/28707_ca_object_representations_media_43737_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/7/16784_ca_object_representations_media_43737_original.jpg,https://palarchive.org/index.php/Detail/objects/48794/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Aboud Latin Convent Scout Collection,13 November 2018 at 15:01:11,9 March 2021 at 19:22:08,A colour photograph capturing a glimpse of Aboud Latin Convent Scout's premier camp.,صورة ملونة من المخيم الكشفي الاول لكشافة قرية عابود.,color photographs,,,
ark:/13030/m5zd5jb6,ark:/21198/z1fz2w20,,Work,84.0,0084.01.0018|~|48795|~|8743_ca_object_representations_media_43738_original.jpg,The Aboud Latin Convent Scout Collection,,المخيم الكشفي الاول لكشافة قرية عابود,A Glimpse of Aboud Latin Convent Scout's Premier Camp,A colour photograph capturing a glimpse of Aboud Latin Convent Scout's premier camp.|~|صورة ملونة من المخيم الكشفي الاول لكشافة قرية عابود.,"Ozrail, Samar, ""The Aboud Latin Convent Scout Collection"", archival inventory, 7 November 2018, the Palestinian Museum Digital Archive.",color photographs,,still image,1998,1998,,"[32.016539,35.068807]",,,image/jpeg,5162,3441,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/7/13662_ca_object_representations_media_43738_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/7/8743_ca_object_representations_media_43738_original.jpg,https://palarchive.org/index.php/Detail/objects/48795/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Aboud Latin Convent Scout Collection,13 November 2018 at 15:01:11,9 March 2021 at 19:22:08,A colour photograph capturing a glimpse of Aboud Latin Convent Scout's premier camp.,صورة ملونة من المخيم الكشفي الاول لكشافة قرية عابود.,color photographs,,,
ark:/13030/m59q0h3z,ark:/21198/z1fz2w20,,Work,84.0,0084.01.0019|~|48796|~|63573_ca_object_representations_media_43739_original.jpg,The Aboud Latin Convent Scout Collection,,المخيم الكشفي الاول لكشافة قرية عابود,A Glimpse of Aboud Latin Convent Scout's Premier Camp,A colour photograph capturing a glimpse of Aboud Latin Convent Scout's premier camp.|~|صورة ملونة من المخيم الكشفي الاول لكشافة قرية عابود.,"Ozrail, Samar, ""The Aboud Latin Convent Scout Collection"", archival inventory, 7 November 2018, the Palestinian Museum Digital Archive.",color photographs,,still image,1998,1998,,"[32.016539,35.068807]",,,image/jpeg,5197,3467,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/7/72707_ca_object_representations_media_43739_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/7/63573_ca_object_representations_media_43739_original.jpg,https://palarchive.org/index.php/Detail/objects/48796/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Aboud Latin Convent Scout Collection,13 November 2018 at 15:01:12,9 March 2021 at 19:22:08,A colour photograph capturing a glimpse of Aboud Latin Convent Scout's premier camp.,صورة ملونة من المخيم الكشفي الاول لكشافة قرية عابود.,color photographs,,,
ark:/13030/m5gf88xn,ark:/21198/z1fz2w20,,Work,84.0,0084.01.0020|~|48797|~|826_ca_object_representations_media_43740_original.jpg,The Aboud Latin Convent Scout Collection,,المخيم الكشفي الاول لكشافة قرية عابود,A Glimpse of Aboud Latin Convent Scout's Premier Camp,A colour photograph capturing a glimpse of Aboud Latin Convent Scout's premier camp.|~|صورة ملونة من المخيم الكشفي الاول لكشافة قرية عابود.,"Ozrail, Samar, ""The Aboud Latin Convent Scout Collection"", archival inventory, 7 November 2018, the Palestinian Museum Digital Archive.",color photographs,,still image,1998,1998,,"[32.016539,35.068807]",,,image/jpeg,3457,5171,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/7/80050_ca_object_representations_media_43740_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/7/826_ca_object_representations_media_43740_original.jpg,https://palarchive.org/index.php/Detail/objects/48797/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Aboud Latin Convent Scout Collection,13 November 2018 at 15:01:12,9 March 2021 at 19:22:08,A colour photograph capturing a glimpse of Aboud Latin Convent Scout's premier camp.,صورة ملونة من المخيم الكشفي الاول لكشافة قرية عابود.,color photographs,,,
ark:/13030/m55x9rcp,ark:/21198/z1fz2w20,,Work,84.0,0084.01.0021|~|48798|~|20139_ca_object_representations_media_43741_original.jpg,The Aboud Latin Convent Scout Collection,,المخيم الكشفي الاول لكشافة قرية عابود,A Glimpse of Aboud Latin Convent Scout's Premier Camp,A colour photograph capturing a glimpse of Aboud Latin Convent Scout's premier camp.|~|صورة ملونة من المخيم الكشفي الاول لكشافة قرية عابود.,"Ozrail, Samar, ""The Aboud Latin Convent Scout Collection"", archival inventory, 7 November 2018, the Palestinian Museum Digital Archive.",color photographs,,still image,1998,1998,,"[32.016539,35.068807]",,,image/jpeg,3453,5172,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/7/46781_ca_object_representations_media_43741_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/7/20139_ca_object_representations_media_43741_original.jpg,https://palarchive.org/index.php/Detail/objects/48798/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Aboud Latin Convent Scout Collection,13 November 2018 at 15:01:12,9 March 2021 at 19:22:08,A colour photograph capturing a glimpse of Aboud Latin Convent Scout's premier camp.,صورة ملونة من المخيم الكشفي الاول لكشافة قرية عابود.,color photographs,,,
ark:/13030/m53561s1,ark:/21198/z1fz2w20,,Work,84.0,0084.01.0022|~|48799|~|10408_ca_object_representations_media_43742_original.jpg,The Aboud Latin Convent Scout Collection,,المخيم الكشفي الاول لكشافة قرية عابود,A Glimpse of Aboud Latin Convent Scout's Premier Camp,A colour photograph capturing a glimpse of Aboud Latin Convent Scout's premier camp.|~|صورة ملونة من المخيم الكشفي الاول لكشافة قرية عابود.,"Ozrail, Samar, ""The Aboud Latin Convent Scout Collection"", archival inventory, 7 November 2018, the Palestinian Museum Digital Archive.",color photographs,,still image,1998,1998,,"[32.016539,35.068807]",,,image/jpeg,3490,5171,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/7/66671_ca_object_representations_media_43742_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/7/10408_ca_object_representations_media_43742_original.jpg,https://palarchive.org/index.php/Detail/objects/48799/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Aboud Latin Convent Scout Collection,13 November 2018 at 15:01:12,9 March 2021 at 19:22:08,A colour photograph capturing a glimpse of Aboud Latin Convent Scout's premier camp.,صورة ملونة من المخيم الكشفي الاول لكشافة قرية عابود.,color photographs,,,
ark:/13030/m5tr3gzw,ark:/21198/z1fz2w20,,Work,84.0,0084.01.0023|~|48800|~|66350_ca_object_representations_media_43743_original.jpg,The Aboud Latin Convent Scout Collection,,كشافة قرية عابود في رحلة إلى الطبيعة,Aboud Latin Convent Scout on a Trip to Nature,A colour photograph of Aboud Latin Convent Scout on a trip to nature.|~|صورة ملونة لكشافة قرية عابود في رحلة إلى الطبيعة.,"Ozrail, Samar, ""The Aboud Latin Convent Scout Collection"", archival inventory, 7 November 2018, the Palestinian Museum Digital Archive.",color photographs,,still image,,,,,,,image/jpeg,3465,5150,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/7/7597_ca_object_representations_media_43743_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/7/66350_ca_object_representations_media_43743_original.jpg,https://palarchive.org/index.php/Detail/objects/48800/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Aboud Latin Convent Scout Collection,13 November 2018 at 15:01:13,9 March 2021 at 19:22:08,A colour photograph of Aboud Latin Convent Scout on a trip to nature.,صورة ملونة لكشافة قرية عابود في رحلة إلى الطبيعة.,color photographs,,,
ark:/13030/m5fg17t8,ark:/21198/z1fz2w20,,Work,84.0,0084.01.0024|~|48801|~|10362_ca_object_representations_media_43744_original.jpg,The Aboud Latin Convent Scout Collection,,كشافة قرية عابود في رحلة إلى الطبيعة,Aboud Latin Convent Scout on a Trip to Nature,A colour photograph of Aboud Latin Convent Scout on a trip to nature.|~|صورة ملونة لكشافة قرية عابود في رحلة إلى الطبيعة.,"Ozrail, Samar, ""The Aboud Latin Convent Scout Collection"", archival inventory, 7 November 2018, the Palestinian Museum Digital Archive.",color photographs,,still image,,,,,,,image/jpeg,2966,4320,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/7/82307_ca_object_representations_media_43744_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/7/10362_ca_object_representations_media_43744_original.jpg,https://palarchive.org/index.php/Detail/objects/48801/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Aboud Latin Convent Scout Collection,13 November 2018 at 15:01:13,9 March 2021 at 19:22:08,A colour photograph of Aboud Latin Convent Scout on a trip to nature.,صورة ملونة لكشافة قرية عابود في رحلة إلى الطبيعة.,color photographs,,,
ark:/13030/m5k720j0,ark:/21198/z1fz2w20,,Work,84.0,0084.01.0025|~|48802|~|19300_ca_object_representations_media_43745_original.jpg,The Aboud Latin Convent Scout Collection,,كشافة قرية عابود في زيارة إلى أحد المواقع الأثرية,Aboud Latin Convent Scout Touring a Historical Site,A colour photograph capturing Aboud Latin Convent Scout touring a historical site.|~|صورة ملونة يظهر فيها مجموعة من كشافة قرية عابود في زيارة إلى أحد المواقع الأثرية.,"Ozrail, Samar, ""The Aboud Latin Convent Scout Collection"", archival inventory, 7 November 2018, the Palestinian Museum Digital Archive.",color photographs,,still image,1990s,1990/1999,,,,,image/jpeg,2956,4325,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/7/58031_ca_object_representations_media_43745_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/7/19300_ca_object_representations_media_43745_original.jpg,https://palarchive.org/index.php/Detail/objects/48802/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Aboud Latin Convent Scout Collection,13 November 2018 at 15:01:13,9 March 2021 at 19:22:08,A colour photograph capturing Aboud Latin Convent Scout touring a historical site.,صورة ملونة يظهر فيها مجموعة من كشافة قرية عابود في زيارة إلى أحد المواقع الأثرية.,color photographs,,,
ark:/13030/m5287q20,ark:/21198/z1fz2w20,,Work,84.0,0084.01.0026|~|48803|~|22190_ca_object_representations_media_43746_original.jpg,The Aboud Latin Convent Scout Collection,,عرض كشفي قامت به كشافة قرية عابود,A Glimpse of a Parade by Aboud Latin Convent Scout,A colour photograph of a parade by Aboud Latin Convent Scout.|~|صورة ملونة لعرض كشفي قامت به كشافة قرية عابود.,"Ozrail, Samar, ""The Aboud Latin Convent Scout Collection"", archival inventory, 7 November 2018, the Palestinian Museum Digital Archive.",color photographs,,still image,1990s,1990/1999,,,,,image/jpeg,3442,5156,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/7/56696_ca_object_representations_media_43746_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/7/22190_ca_object_representations_media_43746_original.jpg,https://palarchive.org/index.php/Detail/objects/48803/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Aboud Latin Convent Scout Collection,13 November 2018 at 15:01:13,9 March 2021 at 19:22:08,A colour photograph of a parade by Aboud Latin Convent Scout.,صورة ملونة لعرض كشفي قامت به كشافة قرية عابود.,color photographs,,,
ark:/13030/m5xh76m4,ark:/21198/z1fz2w20,,Work,84.0,0084.01.0027|~|48804|~|35511_ca_object_representations_media_43747_original.jpg,The Aboud Latin Convent Scout Collection,,عرض كشفي قامت به كشافة قرية عابود,A Glimpse of Parade by Aboud Latin Convent Scout,A colour photograph of a parade by Aboud Latin Convent Scout.|~|صورة ملونة لعرض كشفي قامت به كشافة قرية عابود.,"Ozrail, Samar, ""The Aboud Latin Convent Scout Collection"", archival inventory, 7 November 2018, the Palestinian Museum Digital Archive.",color photographs,,still image,1990s,1990/1999,,,,,image/jpeg,3452,5172,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/7/13801_ca_object_representations_media_43747_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/7/35511_ca_object_representations_media_43747_original.jpg,https://palarchive.org/index.php/Detail/objects/48804/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Aboud Latin Convent Scout Collection,13 November 2018 at 15:01:13,9 March 2021 at 19:22:08,A colour photograph of a parade by Aboud Latin Convent Scout.,صورة ملونة لعرض كشفي قامت به كشافة قرية عابود.,color photographs,,,
ark:/13030/m58q3fz5,ark:/21198/z1fz2w20,,Work,84.0,0084.01.0028|~|48805|~|18449_ca_object_representations_media_43748_original.jpg,The Aboud Latin Convent Scout Collection,,عرض كشفي قامت به كشافة قرية عابود,A Glimpse of Parade by Aboud Latin Convent Scout,A colour photograph of a parade by Aboud Latin Convent Scout.|~|صورة ملونة لعرض كشفي قامت به كشافة قرية عابود.,"Ozrail, Samar, ""The Aboud Latin Convent Scout Collection"", archival inventory, 7 November 2018, the Palestinian Museum Digital Archive.",color photographs,,still image,1990s,1990/1999,,,,,image/jpeg,3461,5179,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/7/57660_ca_object_representations_media_43748_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/7/18449_ca_object_representations_media_43748_original.jpg,https://palarchive.org/index.php/Detail/objects/48805/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Aboud Latin Convent Scout Collection,13 November 2018 at 15:01:13,9 March 2021 at 19:22:08,A colour photograph of a parade by Aboud Latin Convent Scout.,صورة ملونة لعرض كشفي قامت به كشافة قرية عابود.,color photographs,,,
ark:/13030/m5521dm1,ark:/21198/z1fz2w20,,Work,84.0,0084.01.0029|~|48806|~|82715_ca_object_representations_media_43749_original.jpg,The Aboud Latin Convent Scout Collection,,عرض كشفي قامت به كشافة قرية عابود,A Glimpse of Parade by Aboud Latin Convent Scout,A colour photograph of a parade by Aboud Latin Convent Scout.|~|صورة ملونة لعرض كشفي قامت به كشافة قرية عابود.,"Ozrail, Samar, ""The Aboud Latin Convent Scout Collection"", archival inventory, 7 November 2018, the Palestinian Museum Digital Archive.",color photographs,,still image,1990s,1990/1999,,,,,image/jpeg,3457,5172,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/7/4900_ca_object_representations_media_43749_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/7/82715_ca_object_representations_media_43749_original.jpg,https://palarchive.org/index.php/Detail/objects/48806/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Aboud Latin Convent Scout Collection,13 November 2018 at 15:01:13,9 March 2021 at 19:22:08,A colour photograph of a parade by Aboud Latin Convent Scout.,صورة ملونة لعرض كشفي قامت به كشافة قرية عابود.,color photographs,,,
ark:/13030/m5q02r7w,ark:/21198/z1fz2w20,,Work,84.0,0084.01.0030|~|48807|~|3157_ca_object_representations_media_43750_original.jpg,The Aboud Latin Convent Scout Collection,,عرض كشفي قامت به كشافة قرية عابود,A Glimpse of Parade by Aboud Latin Convent Scout,A colour photograph of a parade by Aboud Latin Convent Scout.|~|صورة ملونة لعرض كشفي قامت به كشافة قرية عابود.,"Ozrail, Samar, ""The Aboud Latin Convent Scout Collection"", archival inventory, 7 November 2018, the Palestinian Museum Digital Archive.",color photographs,,still image,1990s,1990/1999,,,,,image/jpeg,4711,6599,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/7/15902_ca_object_representations_media_43750_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/7/3157_ca_object_representations_media_43750_original.jpg,https://palarchive.org/index.php/Detail/objects/48807/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Aboud Latin Convent Scout Collection,13 November 2018 at 15:01:13,9 March 2021 at 19:22:08,A colour photograph of a parade by Aboud Latin Convent Scout.,صورة ملونة لعرض كشفي قامت به كشافة قرية عابود.,color photographs,,,
ark:/13030/m5190nxr,ark:/21198/z1fz2w20,,Work,84.0,0084.01.0031|~|48808|~|23042_ca_object_representations_media_43751_original.jpg,The Aboud Latin Convent Scout Collection,,عرض كشفي قامت به كشافة قرية عابود,A Glimpse of Parade by Aboud Latin Convent Scout,A colour photograph of a parade by Aboud Latin Convent Scout.|~|صورة ملونة لعرض كشفي قامت به كشافة قرية عابود.,"Ozrail, Samar, ""The Aboud Latin Convent Scout Collection"", archival inventory, 7 November 2018, the Palestinian Museum Digital Archive.",color photographs,,still image,1990s,1990/1999,,,,,image/jpeg,4335,6188,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/7/22387_ca_object_representations_media_43751_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/7/23042_ca_object_representations_media_43751_original.jpg,https://palarchive.org/index.php/Detail/objects/48808/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Aboud Latin Convent Scout Collection,13 November 2018 at 15:01:14,9 March 2021 at 19:22:08,A colour photograph of a parade by Aboud Latin Convent Scout.,صورة ملونة لعرض كشفي قامت به كشافة قرية عابود.,color photographs,,,
